timestamp,brief_id,trial,linalg/eigh_py,status,commit,description
2026-07-01T15:41:56.147881,42,N/A,N/A,brief_start,N/A,"Route full-rank dense n=512 b640 batches (lapdense_even shape11 = 208ms worst-case, rankdef shape8 = 91ms) through the brief-35 cluster reduced-block solver at k=512 C=2, bypassing cuSOLVER deflation-starved divide-and-conquer (even/gapless spectrum 208ms vs decaying-cond2 79ms at identical n/batch = pure deflation dependence). Add a cheap spectrum-flatness probe so only cuSOLVER-slow spectra route to the fixed-cost cluster path."
2026-07-01T15:56:27.904009,42,0,38687.622,succeeded,e0319429f0fcaa471142f0fdd72a56886f0e9356,"t1: route full-rank dense n=512 (k=512 C=2) through cluster split kernel via PR>=200 flatness probe. shape11 (lapdense_even) 208ms->146031us (-30%, cluster kernel 122ms + backtransform/gate 24ms). BUT geomean REGRESSED 34343->38688us: the PR>=200 probe ALSO caught shape9 (clustered, PR=512), stealing it from the fast two-level path (cluster 285164us vs two-level ~70ms). shapes 3/8 unchanged (still low-rank). Fix in t2: exclude 2-level matrices from the flatness probe. Cluster kernel 83.9% of shape11, dominated by serial per-column tridiag (open direction: panel tridiag)."
2026-07-01T16:04:15.733632,42,1,33704.732,succeeded,9b54ac47b4e42d71d2408e06eb588be636b475e6,"t2: WIN. Exclude 2-level (A^2~I, _twolevel_mask frac<0.5) batches from the full-n=512 cluster probe -> shape9 (clustered) restored to two-level path (47268us, was 285164 in t1). shape11 (lapdense_even) held at 147531us (-29% vs parent ~208ms). geomean 34343->33705us (-1.9%, above 1% noise). 39/39 validated. All other shapes byte-stable vs parent (shape3 81077, shape8 93205, shape9 47268, shape10 104864). The full-n cluster kernel is 122ms (83.9%) of shape11 - dominated by serial per-column tridiag with a global v/p round-trip per 512 columns; open direction = panel tridiag."
2026-07-01T16:07:20.464821,42,2,33909.930,succeeded,f35db37b9cef7cb4f50cc26aad0a95f63f5299f6,"t4: C=4 full-n=512 REGRESSES (shape11 167573us vs C=3 132149us; geomean 33910 vs 33382). Cluster-size sweep verdict: C=3 optimal for full-n=512 b640 (C=2 147531, C=3 132149, C=4 167573). Extra CTA waves+cluster.sync at C=4 dominate the finer symv split. Reverting to C=3 next."
2026-07-01T16:07:37.902739,42,3,33381.705,succeeded,2f4dc465c7c1788e801404cad6610977944dfa72,"t3 (logged after t4): C=3 full-n=512 cluster path is the BEST cluster size. shape11 (lapdense_even) 147531(C=2)->132149us(C=3); geomean 33705->33382us (-2.8% vs parent 34343). commit 2f4dc465. All fits: tri(512)/3=43776<116000 cap. C=3 splits per-column symv 3 ways, nets faster at b640 despite extra waves. (t4 C=4 regressed to 167573; C=3 confirmed optimal.)"
2026-07-01T16:12:53.600822,42,4,33175.072,succeeded,586352251a30b9570a92a8d7a287596ff137dfcb,"t5: bisIters=30 (from 45) for full-n=512 path -> shape11 130007us, geomean 33175us (-3.4% vs parent 34343). 39/39 validated. Profile (C=3,bis30): cluster kernel mega_eigh_clust_split_k=105.2ms (81.5% of shape11, down from 122ms at C=2); back-transform GEMMs+gate ~20ms fixed tail. Kernel still dominated by SERIAL per-column tridiag (512 cols, global v/p round-trip+cluster.sync each) = the deep bottleneck. Open: panel/blocked tridiag inside cluster kernel (major CUDA rewrite, shared with k=608/768 paths). Swept bisIters 45/30/22: 30 is the safe knee."
2026-07-01T16:15:58.581273,42,5,33510.035,succeeded,436900e13569b6785450b27311386d55aa0588d2,t6: tf32x3 back-transform for full-n=512 REGRESSES (shape11 155523us vs fp32 130007; geomean 33510 vs 33175). Ozaki 3-GEMM+bit-split overhead on B*512*512 tensors exceeds tensor-core gain at b640; FP32-SIMT back-transform is only ~5ms of shape11. fp32 confirmed optimal for full-n back-transform. Reverting to fp32.
2026-07-01T16:18:01.400575,42,6,33187.458,succeeded,474516a235abc42cdcd7eaf86d2fbbfe9a2ad78f,"t7: 3xTF32 orth gate for full-n=512 NEUTRAL (shape11 129268, geomean 33187 vs t5 33175 - within noise). Orth GEMM is a small slice of the ~20ms tail; 3xTF32 3-GEMM overhead ~cancels FP32 saving at n=512 b640. check pass. Reverting to simpler FP32 orth for final state."
2026-07-01T16:21:22.795472,42,7,33210.268,succeeded,518b55c10c2171d586a363c978980250eeee5509,"t8 FINAL: revert orth gate to FP32 (t7 3xTF32 neutral). FINAL config: full-rank dense n=512 flat-spectrum (PR>=200, non-2-level) -> C-CTA cluster split kernel at C=3, bisIters=30, fp32 back-transform+orth. geomean 33210us (-3.3% vs parent 34343), shape11 (lapack_dense_even_spectrum) 208ms->130011us (-37%). 39/39 validated. shapes 3(81285)/8(93226)/9(47377) + all others byte-stable vs parent. Profile: cluster kernel 105.5ms=81.5% of shape11 (serial per-column tridiag), ~20ms fixed back-transform+gate tail."
2026-07-01T16:22:31.999948,42,N/A,N/A,brief_stop,N/A,"WIN. HEAD=518b55c10 (t8). Delivered the brief: full-rank dense n=512 flat/gapless-spectrum batches now route through the C-CTA cluster split kernel at k=512 instead of deflation-starved cuSOLVER divide-and-conquer. geomean 34343->33171us (-3.4%, well above 1% noise), 39/39 validated (deterministic, residual gate untriggered), 'stream' absent. shape11 (lapack_dense_even_spectrum, the 208ms worst-case) 208ms->~130000us (-37%). shapes 3(81041)/8(93147)/9(47267) + all others byte-stable vs parent (no collateral regressions).

APPROACH: New _eigh_clust_full runs mega_eigh_clust_split on the FULL n=512 matrix (k=n) -- the brief-35 cluster kernel already handled k=608/768 reduced blocks; adapted it to a full-matrix solve with the same torch tensor-core WY back-transform + per-matrix residual gate + cuSOLVER fallback. Routed via a spectrum-FLATNESS probe: participation-ratio PR>=200 (lapdense_even PR~284; low-rank-winnable decaying spectra PR<165 are caught by the low-rank path first) AND a _twolevel_mask exclusion (frac<0.5) so the clustered shape (PR=512 but A^2~I) stays on its faster two-level path.

TRIAL ARC: t1 wire full-n cluster C=2 (shape11 208->146ms BUT stole shape9 clustered -> geomean REGRESSED 38688) -> t2 exclude 2-level (shape9 restored, geomean 33705, -1.9%, WIN) -> t3 C=3 (shape11 147->132ms, geomean 33382) -> t4 C=4 REGRESSES (shape11 167ms) so C=3 is the knee -> t5 bisIters 45->30 (shape11 130ms, geomean 33175, BEST) -> t6 tf32x3 back-transform REGRESSES (Ozaki overhead on B*512*512) -> t7 3xTF32 orth gate NEUTRAL -> t8 FINAL revert orth to FP32 (geomean 33171-33210, clean).

PROFILE (shape11, C=3): mega_eigh_clust_split_k = 105.5ms = 81.5% of the shape; back-transform GEMMs + gate ~20ms fixed tail. The kernel is dominated by the SERIAL per-column tridiagonalization (512 columns, each a GLOBAL v/p round-trip + cluster.sync).

OPEN DIRECTIONS (not fully explored, all would deepen this win):
(1) PANEL/BLOCKED tridiag inside the cluster kernel (brief-35 open dir 1): the 105ms kernel is ~all serial per-column tridiag with a global round-trip per column. A panel (NB reflectors) tridiag with the trailing two-sided update as a torch tensor-core GEMM would cut the cluster.sync + global-exchange count ~NB-fold -- the single biggest remaining lever, but a major CUDA rewrite SHARED with the k=608/768 paths (risks shapes 4/10), so I did not attempt it late in the brief.
(2) Faster cross-CTA v/p exchange (race-free DSMEM instead of global staging+threadfence) -- brief-35 open dir 2, ~1-2ms/call.
(3) The ~20ms back-transform+gate tail: the eigen-gate af@Q (TF32) + orth Q^T@Q (FP32) are ~12ms at b640 -- a cheaper gate (e.g. reuse a partial GEMM, or a probe-subset gate) could shave it.
(4) C=3 was best of {2,3,4} but the cluster-size/NT/bisIters interaction was only swept 1-D; a joint sweep (esp _MEGA_CLUST_NT, currently 512, vs C) might find a better operating point for the full-n b640 regime specifically.
(5) shape 8 (rankdef, 93ms) stays on low-rank k=384 (optimal since exact rank 384<512); the full cluster path would be MORE work there so it was correctly not routed. But shape 6 (mixed512) has a dense subset already peeled to low-rank -- whether the flat-dense matrices in mixed512 would benefit from the cluster path over low-rank k=352 was not probed."
