timestamp,brief_id,parent_commits,brief_kind,description
2026-07-03T05:28:25.777353,0,304e5f61f47aad8bb5002b68cf3be8fdb8056031,macro,"Replace the mixed n=1024 cuSOLVER route with a structure-classified custom portfolio: fuse participation-ratio, A^2, bandedness, scaling, and rank statistics into one classifier/compactor; solve low-rank, near-null, two-level, and dense classes with existing or new batched tensor-core paths, leaving no fragmented cuSOLVER remainder, then apply one combined residual gate and one batched fallback."
2026-07-03T05:28:32.158972,1,304e5f61f47aad8bb5002b68cf3be8fdb8056031,macro,"Build a Blackwell SM100 low-precision backend for the n=512 matrix-sign and low-rank pipelines: fused block scaling plus FP8 or NVFP4 tcgen05/CUTLASS/CuTe tensor-core GEMMs for sign, projector, and Gram work, followed by FP32-quality CholeskyQR/Newton-Schulz refinement, Rayleigh eigenvalues, and residual-gated correction so the low-bit bulk work still returns valid FP32 factors."
2026-07-03T05:28:37.348588,2,304e5f61f47aad8bb5002b68cf3be8fdb8056031,macro,"Replace the profiled grid-starved n=1024 cuSOLVER tridiagonalization with a persistent batch-major blocked-Householder megakernel: multiple clustered CTAs per matrix, TMA producer warps, tcgen05 consumer warps, reduction/control warps, and double-buffered compact-WY panels, fused into a pipelined band/tridiagonal reduction plus batched tridiagonal solve and tensor-core back-transform under the residual gate."
2026-07-03T06:42:48.359844,3,3fb87a359768e72e915e0d22699dbe8aba160d98,macro,"Replace tridiagonalization on the dominant n=512/n=1024 full-spectrum classes with a persistent block-cyclic two-sided Jacobi eigensolver: schedule disjoint 16x16 or 32x32 block pairs across SMs, form local rotations, apply A=J^T A J and Q=QJ with tcgen05 tensor-core GEMMs, pipeline tiles through TMA, and finish with FP32 Rayleigh values plus the existing residual gate."
2026-07-03T07:37:14.568675,4,1f44c6117c15172f3e6fcf901d5c5eaa27502a07,macro,"Attack the n=2048 dense and full-rank n=1024 holdouts with spectrum-adaptive multiway spectral divide-and-conquer: estimate balanced quantile shifts from a small Lanczos/Ritz sketch, evaluate several sign or rational projector filters concurrently as fused BF16/TF32 tensor-core batches, extract invariant subspaces, solve <=448 leaves with the existing megakernel, and finish through FP32 orthogonalization, Rayleigh values, and the residual gate."
2026-07-03T08:35:46.566431,5,1f44c6117c15172f3e6fcf901d5c5eaa27502a07,macro,"Fuse the orthogonal rank-32 BF16 classifier with the n=512 low-rank and mixed solvers. Reuse A*Omega and A^2*Omega as an initial block-Krylov basis instead of discarding them; adaptively extend uncertain batches, then fuse CQR/reorthogonalization, Rayleigh projection, route summaries, and fallback gating. Explore persistent/tcgen05 implementations and FP8/BF16 basis storage with FP32 residual cleanup. Measure per-shape gains and preserve 39/39 correctness."
2026-07-03T08:58:20.136600,6,1f44c6117c15172f3e6fcf901d5c5eaa27502a07,macro,"Build a full-spectrum block-Lanczos eigensolver for dense n=512 and n=1024 batches. Generate a complete 32/64-column Krylov basis with BF16/TF32 tensor-core A*V and block recurrences, selective FP32 reorthogonalization or compact-WY/CQR, solve the resulting block-tridiagonal projection, and backtransform with tensor cores. Explore persistent TMA producer/consumer pipelining and residual-driven early cleanup; retain a per-matrix FP32 residual gate and cuSOLVER fallback."
2026-07-03T09:40:02.043479,7,ccf94104d49374c9279e1dbb8204a495760fd60f;1990761fd2baf546da9038701da588320ac10fd9,combine,"Combine the PSD-only retained A^2*Omega reuse from ccf94104 with the validated three-way n=2048 spectral divide-and-conquer from 1990761f. Preserve each parent route and its exact gating, resolve the single-file integration cleanly, validate all 39 cases, benchmark both affected shape families, and profile the combined fast paths for interference or shared-buffer overhead."
2026-07-03T09:49:05.339011,8,0ed0e959b057577757f426b6567c481c592ee7ae,macro,"Parallelize heterogeneous n=512/n=1024 routing on the combined best: compact PSD, dense low-rank, two-level, and cuSOLVER remainder indices once on GPU, execute independent solver groups concurrently on dedicated CUDA streams or a graph, then join for one fused scatter and residual gate. Overlap low-occupancy cluster/solver stages with tensor-core GEMMs, reuse preallocated buffers, and profile actual kernel concurrency and tail latency."
2026-07-03T10:47:34.621012,9,69b7840fc0fd5edf705830d220f874eced773f87,macro,"Replace exact reduced-leaf eigensolves with tolerance-aware spectral windows. Use concurrent sign/Chebyshev projectors to form orthogonal invariant subspaces whose estimated spectral width already satisfies the dimension-scaled residual contract; within each window use Rayleigh diagonals or cheap local rotations instead of a dense leaf solve. Adaptively refine only wide or gate-failing windows, then apply one FP32 residual/reconstruction gate and fallback."
2026-07-03T10:47:39.865990,10,69b7840fc0fd5edf705830d220f874eced773f87,macro,"Rewrite the profile-dominant mega_eigh_clust_split_k and mega_eigh_med_split_k leaf solvers for SM100: batch variable-width leaves into a persistent global work queue, stage packed panels with TMA producer warps, use tcgen05 consumer warps for compact-WY updates/backtransforms, and dedicate reduction/control warps to remove CTA-wide barriers. Co-schedule n512 mixed leaves and n2048 spectral leaves while preserving existing route gates and FP32 cleanup."
2026-07-03T11:17:15.124467,11,a8747145e2a2d231c2b59eed65a28fffdc5cf68b,macro,"Extend fused structural compaction and programmatic dependent launch to heterogeneous n=1024. Classify matrices into k384/k608/k768 low-rank, two-level/banded, and full-rank remainder groups, stage each solver once, overlap custom tensor-core reduced solves with the low-occupancy cuSOLVER remainder, and join through one fused scatter/residual gate. Reuse the validated n512 scheduling architecture while independently tuning n1024 cluster counts, dependency triggers, and precision cleanup."
