timestamp,agent_id,brief_id,iteration,linalg/qr_v2,status,commit,description
2026-06-25T12:22:49.364681,0,,N/A,111805.033,baseline,40fd0e26d491111cc7c48a777a5fc0a6c2e07d47,baseline
2026-06-25T12:29:10.749404,0,0,N/A,N/A,brief_start,N/A,"Baseline spends 73.8% of GPU time in the unblocked scalar Householder panel kernel (no tensor cores) on the dominant batch640-n512 / batch60-n1024 shapes. Replace it with RECURSIVE blocked Householder QR (Elmroth-Gustavson): factor a narrow panel with a custom CUDA C++ kernel (panel in shared memory), recurse to halve panel width, build the block reflector T, and apply the WY update (I - V T V^T)^T to the trailing submatrix as large cublasGemmStridedBatched / cublasGemmEx calls so the bulk of FLOPs run on tensor cores. Emit compact (H,tau) reflectors natively. Tune panel width nb; route n off the supported grid to a torch.geqrf fallback (off-grid-n guard)."
2026-06-25T12:34:20.491891,0,0,0,N/A,validation_error,9668cc2492216b0e0d1127e4b4ff0167750487be,"Blocked Householder QR (nb=64) with WY trailing update via TF32 batched bmm. Mathematically correct (well-conditioned + rankdef/clustered/nearcollinear pass), ~1.85x faster on batch640-n512 prototype. But TF32 trailing GEMM loses precision on ill-conditioned wide-dynamic-range inputs: band/rowscale/mixed n=512 fail factor residual by ~1.5x (scaled ~26-30 vs allowed). Need FP32-accurate GEMM (disable TF32, or 3xTF32 emulation)."
2026-06-25T12:44:18.796955,0,0,1,75522.860,succeeded,4e06dab527f6f857864edab532d1d8d5b180db5c,"Blocked Householder QR (nb=64) with WY trailing update via FP32 batched bmm; blocked path for n in {176,352,512,1024}, route n in {32,2048,4096} and all off-grid n to torch.geqrf. All 22 test shapes + kernelguard + 3 guards (differential/invariance/offgrid) PASS. Geomean 75523us vs baseline 111805us = 1.48x. Key finding: tensor cores (TF32) give NO speedup over FP32 SIMT for the thin K=nb=64 trailing GEMMs AND fail ill-conditioned accuracy gate; the win is the blocked structure replacing the 74% scalar panel kernel, kept in FP32."
2026-06-25T12:59:18.145248,0,0,2,N/A,build_error,cc1fbc156cfbd4be925d7f1a4375897bae5bae1a,"Custom CUDA panel-QR kernel (one CTA per matrix, panel in shared memory, block-parallel Householder) to replace the slow cuSOLVER tall-panel geqrf (measured 120ms for 512x64 batch640 vs 3.9ms for 256x64 - a 30x cliff above m=256). Build failed: at::cuda::getCurrentCUDAStream missing header; also note validate.sh bans 'stream' in submission.py so must launch on default stream (no stream arg)."
2026-06-25T13:02:40.817357,0,0,3,N/A,runtime_error,068231d031b135960c76c5d947395d0b9d5f7a29,"Custom panel kernel correct on n=176/352/512 incl band/rowscale/mixed (FP32, no TF32 accuracy issue). But crashes cudaErrorInvalidValue on n=1024: first panel is 1024x32 = 128KB shared, exceeds the sm_120 100KB opt-in limit. Need adaptive nb so tallest panel (height=n) fits shared: n=1024 needs nb<=24 (96KB) or nb=16 (64KB)."
2026-06-25T13:12:56.000709,0,0,4,14492.766,succeeded,f0ae1c57ac2fec4b4c31dedf5c524a79f26e332b,"Custom on-chip panel-QR kernel (one CTA/matrix, panel in shared mem, block-parallel Householder w/ warp-shuffle reductions; adaptive nb so tallest panel fits 100KB shared: nb=32 for n<=512, nb=24 for n=1024) + WY blocked trailing GEMM (FP32 bmm). Eliminates the cuSOLVER tall-panel cliff. All 22 tests + 3 guards PASS. Geomean 14493us vs baseline 111805us = 7.71x. Per-shape: n=512 ~30us (was 506), n=1024 ~27us (was 171), n=176 1.7ms, n=352 3.7ms. n=2048(69ms)/n=4096(40ms) still route to geqrf and now dominate geomean."
2026-06-25T13:34:46.927002,0,0,5,14354.336,succeeded,48b1b6854d3ca1d0664d34b79dae70d80c904167,"Extended custom blocked path to n=2048 (nb=12, 1.20x vs geqrf); n=4096 stays on geqrf (small nb forced makes it 6-8x slower). Refined nb selection to largest nb<=32 fitting shared. All tests+guards PASS. Geomean 14354us (7.79x). Phase breakdown now shows trailing WY GEMM is 63%, custom panel kernel 26-32%, T-build 5-11% — bottleneck shifted to the trailing bmm."
2026-06-25T13:53:20.295855,0,0,6,11116.326,succeeded,638d1f3b64e5000410620cb5c7ada2ce89854357,"2-level blocking: factor each wide block (NB_W=128 for n<=512, 192 for n>=1024) via narrow nb-wide custom-kernel panels with small in-block WY updates, then apply the whole wide block's WY to the far-trailing columns as ONE large GEMM. Amortizes the dominant trailing-GEMM over a wider block (fewer launches, larger contraction). Fixed a double-application bug (in-block _apply_wy must bound columns to wend, caught by standalone correctness before benchmark). All 22 tests + 3 guards PASS. Geomean 11116us vs baseline 111805us = 10.06x. n=512 22.2ms, n=1024 17.2ms, n=2048 40ms (1.72x), n=4096 still geqrf."
2026-06-25T14:15:57.071694,0,0,7,9732.720,succeeded,2cfa7b04dd14cfdb9574e7fe4e08f940dc4da3c9,"Fused the panel kernel's reflector application: instead of nb separate block reductions per Householder step (one per trailing column, each with 2 syncs -> O(nb^2) syncs/matrix), each thread now accumulates partial dots for ALL trailing columns in registers, then 2 syncs/step produce all w_k at once. Panel kernel 512x32 dropped to 744us. All 22 tests + 3 guards PASS. Geomean 9733us vs baseline 111805us = 11.49x. n=512 19.6ms, n=1024 14.8ms, n=2048 38.7ms."
2026-06-25T15:07:19.029959,0,0,N/A,N/A,brief_stop,N/A,"Brief exhausted. Best: 9733us geomean = 11.49x over baseline 111805us (commit 2cfa7b04, iter8). Faithfully realized the brief: blocked Householder QR with WY trailing update via batched GEMM (torch.bmm->cuBLAS), custom on-chip CUDA panel kernel (one CTA/matrix, panel in shared mem, fused block-parallel Householder), block reflector T, compact (H,tau) native, off-grid n->geqrf. WHAT WORKED, in impact order: (1) The custom panel kernel was the decisive win (7.71x at iter5): cuSOLVER's batched geqrf has a ~30x cliff for tall panels (512x64 batch640 = 120ms vs 256x64 = 3.9ms), so the scalar panel was 98% of a naive blocked QR; the on-chip per-matrix kernel sidesteps it. (2) 2-level blocking (iter7, +1.3x): factor each wide block (NB_W=128 for n<=512, 192 for n>=1024) via narrow nb-wide custom panels with small in-block WY updates, then ONE wide trailing GEMM to the far-trailing cols -- the wide GEMM is far more efficient than nb-wide ones. (3) Fusing the panel kernel's reflector application across all trailing columns (iter8, +1.15x): 2 syncs/Householder-step instead of O(nb). WHAT DID NOT WORK: TENSOR CORES DO NOT HELP on this problem/hardware -- tested twice (full-trailing TF32 at iter1, wide-GEMM-only TF32 later): TF32 batched GEMM is ~equal speed to FP32 SIMT (the WY trailing GEMMs have small contraction dim K=nb, and even the wide K=128 case showed 1.02x) AND TF32 fails the ill-conditioned factor-residual gate (band/rowscale/mixed n=512). 3xTF32 emulation was 10x slower. So the kernel is pure FP32 and the win is purely structural. On-chip T construction (larft in the panel kernel) was SLOWER than PyTorch _make_T (gram via cuBLAS bmm + solve_triangular) because the on-chip gram parallelizes poorly over m -- reverted. nb=48 panels and BLOCK-size dispatch were neutral-to-worse (reverted). n=4096 stays on geqrf (forced small nb makes blocking 6-8x slower); n=2048 is on the custom path (1.72x). SUGGESTIONS FOR NEXT BRIEF: current phase split for n=512 is panel 36% / wide-trailing-GEMM 30% / Tbuild 16% / in-block 15%. The wide _make_T (jb=128) is ~615us x4 -- a cheaper wide-T (e.g. compose from narrow Ts via cross-grams, or a custom T kernel that parallelizes the gram over m) could cut Tbuild. The in-block updates (15%) are narrow GEMMs that might be foldable. The trailing GEMM (30%) looks near FP32 SIMT peak. A fundamentally different angle (brief 1's CholeskyQR normal-equations path) may beat Householder on the well-conditioned-majority shapes if its robustness gate can be met. NOTE: nsys benchmark-mode profiles are dominated (~68%) by eval.py's recheck=True FP64 checker GEMMs (cutlass d884gemm), which do NOT count toward the leaderboard mean -- use the per-phase CUDA-event breakdown in my logs instead. Leaderboard submission is the manager's responsibility."
2026-06-25T15:13:10.348592,0,1,N/A,N/A,brief_start,N/A,"You hit 11.49x on big-batch n=512/1024 but only 1.72x on n=2048 (batch8) and 1.0x on n=4096 (batch2, still geqrf) — the geomean's center of gravity now (fixing both is ~1.4x geomean, vs ~1.07x from polishing the fast shapes). These are the underfilled regime: 2-8 matrices = 2-8 CTAs for 188 SMs. Fix occupancy: (a) fan ONLY the wide WY trailing update across a grid of CTAs (it's embarrassingly parallel over column blocks; keep the sequential panel factorization single-CTA — no cross-CTA sync); (b) FIRST try simply reshaping the trailing WY GEMM so cuBLAS sees one large GEMM spanning all SMs instead of a thin batch=2-8 bmm, before any custom cooperative kernel; (c) bring n=4096 onto the custom path — its nb is capped tiny by the 99KB shared limit (too many panels), so address panel-width/occupancy at n=4096 as a first-class subgoal. Keep compact (H,tau), FP32, all guards; profile to confirm SMs-IN-USE (not just per-CTA occupancy) rises on n=2048/4096."
2026-06-25T15:38:54.016546,0,1,N/A,N/A,brief_stop,N/A,"Brief 1 (fix n=2048/n=4096 underfill) exhausted with NO improvement over parent iter8 (9733us); left HEAD identical to 2cfa7b04. RIGOROUS FINDING: the brief's premise (trailing-WY-GEMM underfill, fixable by fan-out/reshape) does NOT hold here. Real per-shape breakdown: at n=2048(b8)/n=4096(b2) the wide trailing GEMM is only 4-9% of time; the cost is the MANY tiny make_T + in-block WY ops (batch=2-8, underfilled) forced by the small nb that the 100KB shared cap imposes (nb=12 at n=2048, nb=6 at n=4096). ncu confirms underfill: panel kernel launches just 8 CTAs (b8) at 1.4% SM throughput / 16.6% occupancy -- but the brief forbids fanning the panel (single-CTA, no cross-CTA sync), and the panel is not the dominant cost. WHAT I TRIED, ALL SLOWER: (a) reshape trailing GEMM bmm->looped-mm: helps only at batch=2 per-call (n=4096) but the nb=6 op-count still dominates; neutral at batch=8. (b) larger nb via cuSOLVER panel (nb=32-128): WORSE (68-74ms at n=2048 vs current 40ms; cuSOLVER panel slow). (c) larger nb via a NEW global-memory custom panel kernel (panel in global, shared caches only v): correct but SLOW at large nb (2048x64=7.6ms, 4096x64=15ms) -- O(nb^2*m) global re-reads of trailing cols dominate. (d) single-level blocking: much worse (per-panel full-width trailing GEMM x many panels). (e) NB_W sweep 128-512: neutral at n=2048, n=4096 stays ~4x WORSE than geqrf (150-182ms) regardless. CONCLUSION: n=2048 is at its structural floor (1.72x, 40ms; current 2-level custom already beats every alternative); n=4096 MUST stay on geqrf (custom path with forced nb=6 is ~4x slower). The blocked-Householder lineage cannot fix these two shapes because the fix requires a fast LARGE-nb tall panel factorization, which the 100KB shared cap forbids (and global-memory / cuSOLVER large-nb panels are both slower). SUGGESTIONS: (1) A TSQR (communication-avoiding) panel that splits panel height across CTAs could both raise SM-fill AND enable larger nb, but it changes the reflector structure -- emitting compact (H,tau) from a TSQR tree is nontrivial and is a whole brief of its own. (2) For n=4096 b2 specifically, geqrf is the floor for Householder; only a fundamentally different algorithm (W1's CholeskyQR, if its robustness gate passes on the ill-conditioned benchmark shapes) might beat it. (3) The highest-EV remaining work is still on the FAST shapes per my brief-0 stop notes (wide _make_T, in-block folding for n=512/1024) -- the geomean center of gravity claim assumed these shapes could be fixed, but they can't, so polishing n=512/1024 (each also 1-of-12) is comparable EV. Parent iter8 profile at commit 2cfa7b04 already on disk."
2026-06-25T15:46:20.397382,0,2,N/A,N/A,brief_start,N/A,"Your large-n brief proved n=2048/4096 are unfixable in the Householder lineage (leave those to worker 1's CholeskyQR). But the leaderboard geomean is FLAT over shapes, and of the 12 benchmark shapes SEVEN route through your n=512/n=1024 blocked kernel (n=512 x4: dense+mixed+rankdef+clustered; n=1024 x3: dense+mixed+nearrank). So shaving your kernel's recoverable sub-phases lifts 7/12 equally-weighted shapes at once. From your measured n=512 split (panel 36% / trailing-GEMM 30% / Tbuild 16% / in-block-WY 15%): the trailing GEMM is at FP32-SIMT peak (skip it) and the panel is already fused, so target the ~31% in Tbuild+in-block. (1) Fold the in-block WY update into the panel sweep to cut redundant trailing passes. (2) Replace the wide _make_T (bmm + solve_triangular) with a CUSTOM CUDA kernel that parallelizes the V^T V gram over the m=512/1024 rows — your earlier generic-larft attempt parallelized poorly over m, a purpose-built gram kernel is the untried form. Do NOT use the cross-gram block-T solve (same poorly-parallelizing m-gram). Keep compact (H,tau), FP32, all guards; profile to confirm Tbuild/in-block phase-% drops on n=512 AND n=1024."
