timestamp,agent_id,brief_id,iteration,linalg/qr_v2,status,commit,description
2026-06-25T12:09:44.763551,1,,N/A,115731.390,baseline,40fd0e26d491111cc7c48a777a5fc0a6c2e07d47,baseline
2026-06-25T12:18:56.121798,1,0,N/A,N/A,brief_start,N/A,"Small-n shapes (n in {32,176,352}) are dominated by torch.geqrf launch overhead and per-panel relaunches, yet count equally in the geomean. Write a custom Triton fully-resident QR for n<=352: one CTA (or warp-group) per matrix factors the ENTIRE matrix in shared memory/registers with zero trailing relaunches (unblocked or single-block Householder, sequential reflector loop), writing packed (H,tau) once. FP32; pass rankdef/clustered/nearcollinear guards. Maximize batch occupancy across the 20-40 matrices per shape."
2026-06-25T12:36:57.515103,1,0,0,93610.422,succeeded,0896329b3b2a2943a57a5d75dc1dcc0ef81bc38e,"Triton fully-resident Householder QR, one program per matrix, n=32 only; sequential rank-1 reflector loop, register-resident tile, single kernel launch replaces torch.geqrf's many per-panel relaunches. n=32 shape: 287.7->22.6us (12.7x). All 22 tests + 3 guards pass. n=176/352 still on geqrf (register tile spills there). Geomean 115742->93610us."
2026-06-25T12:52:19.502285,1,0,1,89975.045,succeeded,48a40e423dfb09ca86ce75e0a5c56b0140ccc23f,"Added n=176 to the Triton resident-QR path with per-size warp tuning (n=32:4 warps, n=176:32 warps to suppress register spills on the larger tile). n=176: 15467->9881us (1.57x). n=32 unchanged (22.6us). All tests+3 guards pass; n=176 orth residual ~1.2e-3 robust across seeds (tol 2.1e-3). n=352 still on geqrf. Geomean 93610->89975us (baseline/trial 1.286x)."
2026-06-25T13:01:35.236856,1,0,N/A,N/A,brief_stop,N/A,"Best: geomean 89975us (baseline/trial 1.286x, 22.3% reduction), commit 48a40e42. Wrote a Triton fully-resident Householder QR (one program/matrix, register-resident tile, sequential rank-1 reflector loop, single launch) that packs (H,tau) exactly like geqrf. WINS: n=32 287.7->22.6us (12.7x; launch-overhead elimination dominates) and n=176 15467->9881us (1.57x, num_warps=32 to curb register spills). All 22 tests + 3 guards pass; n=176 orth residual ~1.2e-3 vs tol 2.1e-3, robust across seeds. n=352 LEFT ON geqrf: the single-program approach is fundamentally occupancy-bound (only 40 matrices = 40/188 SMs) AND the blocked tensor-core (tl.dot) trailing update needs >101KB smem (the sm_120 optin limit) for 256/512-wide tiles, so it cannot fit; unblocked n=352 measured 3.2x SLOWER than geqrf's full-GPU batched GEMMs, with ~0 launch-overhead headroom to recover. n=32/n=176 are near their floors (next_pow2 tile padding and serial column dependency are inherent). SUGGESTED NEXT: the small-n lever is largely exhausted on this GPU; bigger geomean gains live in the n=512/1024 shapes (7 of 12, ~960ms/220ms each). For n=352 specifically, a B200-only run (228KB smem) might let the blocked tl.dot kernel fit, but it stays occupancy-bound; not worth pursuing on sm_120."
2026-06-25T13:12:51.401807,1,1,N/A,N/A,brief_start,N/A,"The global best (4.32x) fuses a Triton col-tile blocked-Householder kernel but only for n=512; n=1024 still falls back to torch.geqrf and now dominates the geomean (3 of 12 shapes, batch=60, ~221ms each, the largest log terms). Extend the fused panel-factor + col-tile trailing-update Triton kernel to n=1024: re-tile for the 1024-wide matrix with tuned panel width B and RT/CT, or go multi-CTA-per-matrix. Keep per-CTA shared memory <=101KB (sm_120 optin limit; prefer multi-CTA over wider tiles), packed (H,tau), FP32, pass all guards. Add n=1024 to the verified grid."
2026-06-25T13:38:27.927003,1,1,0,11953.587,succeeded,76ac9b270e01bab9553d659a2276baec8c438e3d,"Extended W0's fused col-tile blocked-Householder kernel to n=1024 by row-tiling the panel-factor VtV accumulation (height VT) so the compact-WY T dot never stages the full [n,B] panel in smem -> stays under sm_120 101376B optin limit (B=32, VT=128). Multi-CTA trailing update unchanged; n=512 keeps VT=512 (identical to parent, verified 12270us). n=1024 shapes ~221ms->~8.5ms (26x). All 22 tests + 3 guards PASS (orth ratio ~0.21). Tuned: swept RT/CT in {32,64,128}^2 (64x64 best), VT in {64,128,256} (128 best), panel/trailing warps (pf=8,tr=4 best), B in {32,64} (B=64 spills, 29-39ms - rejected). ncu: panel_factor is occupancy-bound (16.68%, 255 reg/thread, 60 CTAs); it's the structural floor. Geomean 26794->11954us (parent/trial 2.24x; baseline/trial 9.68x)."
2026-06-25T13:49:48.487289,1,1,N/A,N/A,brief_stop,N/A,"Best: geomean 11954us (parent/trial 2.24x; baseline/trial 9.68x), commit 76ac9b27. Extended W0's fused col-tile blocked-Householder kernel from n=512 to n=1024. KEY FIX: row-tile the panel-factor VtV accumulation (height VT) so the compact-WY T dot never stages the full [n,B] panel in smem -> stays under sm_120 101376B optin limit (this was exactly what blocked tl.dot at scale). B=32, VT=128 for n=1024; n=512 keeps VT=512 (mathematically identical to parent's single dot, verified unchanged at 12270us). The three n=1024 shapes ~221ms->~8.5ms (26x each). All 22 tests + 3 guards PASS; orth residual ratio ~0.21 (geqrf-grade accuracy, verified on dense/rankdef/nearrank/clustered/mixed). TUNING (one structured sweep): RT/CT in {32,64,128}^2 -> 64x64 best; VT in {64,128,256} -> 128 best; warps pf=8/tr=4 best; B in {32,64} -> B=64 spills (29-39ms), B=32 optimal. ncu: panel_factor is the structural floor -- occupancy-bound at 16.68% (255 reg/thread from the [1024,32] resident tile, only 60 CTAs/188 SMs), neither compute nor memory bound; cannot raise without splitting the serial reflector loop across CTAs (needs sync, not single-launch-feasible). GENERALIZATION INTEL: my kernel works as-is for n=2048 (batch=8) at 1.20x over geqrf (orth ratio 0.002) -- a small but real off-brief win; n=4096 (batch=2) is 25x SLOWER (only 2 CTAs, must stay on geqrf). SUGGESTED NEXT: add n=2048 to _SUPPORTED_N for ~1.5% more geomean; the small-n (32/176/352) wins from my brief-0 are on a separate branch for the manager to combine."
2026-06-25T13:53:23.408239,1,2,N/A,N/A,brief_start,N/A,"Combine the small-n Triton wins with the fused n=512/1024 kernel into one multi-size dispatch. Parent A (48a40e42, your brief-0) has the fully-resident Triton QR for n=32 (12.7x) and n=176 (1.57x); parent B (76ac9b27, global best) has the fused col-tile blocked-Householder for n=512/1024. Merge both kernels into one submission.py, routing each n to its verified path via a clean size->path table (n in {32,176}->resident; {512,1024}->fused; all else incl off-grid->geqrf) with explicit fallback. The n=32 shape's outsized log-space weight makes this a large geomean win. Keep packed (H,tau) FP32; all 22 tests + 3 guards CLEAN per path; watch for kernel-name/autotune-cache collisions between the two merged kernels."
2026-06-25T14:11:44.870076,1,2,0,9267.308,succeeded,62e3459f374fa419829440424bbd968e100c4621,"COMBINE of both parents into one submission: brief-0 fully-resident Triton QR (n=32,176) + brief-1 fused col-tile blocked-Householder (n=512,1024) behind a clean n->path dispatch table (n in {32,176}->resident; {512,1024}->fused; else incl off-grid->geqrf). Distinct @triton.jit names (_resident_qr_kernel vs _panel_factor_kernel/_trailing_kernel), no autotune -> no name/cache collision; kernel bodies byte-identical to verified parents. All 22 tests + 3 guards CLEAN. Dispatch verified per-n: n=32/176->resident, 512/1024->fused, 352/2048/4096/off-grid->geqrf, all recon residuals 1e-6..1e-5. Per-shape: n=32 22.6us, n=176 9562us, n=512 ~12250us, n=1024 ~8480us. Geomean 9267us (baseline/trial 12.49x; vs parent A 89975 9.71x, vs parent B 26794 2.89x)."
