timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-20T02:06:40.151372,69,N/A,N/A,brief_start,N/A,"Replace exact batch-8 n=2048 software-grid synchronization with a graph-captured split-phase schedule: launch residency-independent diagonal/panel publication and full-SM right-looking update kernels per stage, then replay the captured sequence to amortize launch cost. Preserve LD20 aliased operands, CTA0-last assignment where applicable, direct-FP32 rank-k, the latest n=4096 graph path, all other dispatches, caller-stream semantics, caches, fresh inputs, and the full grid."
2026-07-20T02:17:52.958413,69,0,802.082,succeeded,e621cdd8e3eb18cca5f21ec103c60992abd5d972,"Replaced the batch8-n2048 128-block software-grid wave with graph-captured factor, panel-publication, and right-looking update kernels per 32-wide stage. Stream ordering removes global epoch polling and CTA completion barriers; factor launches 8 blocks, panel publication retains the 16-CTA/sample CTA0-last rotation, and early updates expose up to 448 independent blocks while preserving LD20 aliased operands and the direct-FP32 outer rank-k. Wrapped build, all 17 tests, fresh-input guard, and all 15 benchmark cells passed. Target batch8 n2048 improved from Brief60's clean 1877.244 us to 1815.900 us (1759.808 best), while aggregate measured 802.082 us versus the 794.923 parent amid slower untouched cells. The exact Brief60 index9 profile guided this edit; no hosted request was launched because run-wide slots remain reserved."
2026-07-20T02:27:06.119221,69,1,804.269,succeeded,56230e336969e9a1248838022646dfa0b5c76d4c,"Grouped two adjacent 32x16 right-looking tasks per graph update CTA while retaining LD20 aliases and the split factor/panel launch sequence. This reduced the first two per-stage update grids from 448/336 to 224/168 blocks across batch8, preserving full-SM coverage while testing block-scheduling overhead against per-task latency hiding. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. Target batch8 n2048 measured 1851.399 us (1772.624 best) versus the one-task graph trial's 1815.900 us, and aggregate measured 804.269 us versus 802.082; no hosted request was launched under the manager's reserved quota."
2026-07-20T02:33:00.951620,69,2,792.149,succeeded,362ce104740e6301b149cc1d47236ce948304b0f,"Restored one 32x16 update task per CTA and right-sized each graph panel-publication launch to its exact live task count: 112, 96, 80, 64, 48, 32, and 16 blocks across batch8 instead of seven padded 128-block launches. CTA0 now maps to the final real panel task at every stage while LD20 aliases, split stream dependencies, and direct-FP32 outer rank-k remain unchanged. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. Target batch8 n2048 improved from Trial0's 1815.900 to 1796.886 us (1749.472 best), and aggregate improved from 802.082 to a branch-best 792.149 us, below the 794.923 parent. No hosted request was launched under the reserved run-wide quota."
2026-07-20T02:40:06.524893,69,3,799.893,succeeded,fe1e9711e0c907313f0d975c45b92c3cd28ecca6,"Interleaved each full-SM right-looking update grid across all eight matrices before advancing task id, distributing consecutive CTAs across matrix bases while retaining exact block counts, one LD20 32x16 update per CTA, right-sized panel launches, graph ordering, and all external paths. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. Target batch8 n2048 measured 1827.562 us (1746.992 best) versus the sample-major Trial2's 1796.886 us, and aggregate measured 799.893 us versus 792.149. No hosted request was launched under the reserved run-wide quota."
2026-07-20T02:47:10.292465,69,4,795.387,succeeded,9ca85f766a2171cf1eebae331f8842a7d2c06f63,"Restored sample-major right-looking grids and removed coordinator rotation only from the now-independent update CTAs, mapping block0 directly to update task0 while retaining CTA0-last rotation for the right-sized panel-publication grids. Arithmetic, LD20 aliases, graph dependencies, and all external paths remained unchanged. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. Target batch8 n2048 measured 1806.038 us (1766.976 best) versus rotated sample-major Trial2's 1796.886 us, and aggregate measured 795.387 us versus 792.149. This fifth implementation was not hosted-profiled because the manager has not granted a slot and Briefs65/66/67 retain the run-wide reservations."
2026-07-20T02:53:53.401536,69,5,793.341,succeeded,0cd8f253942aec417a5621d8587c431f89ab30ca,"Restored the rotated sample-major update schedule and moved grouped upper-copy plus cache-flag reset into each identity-checked pooled buffer's CUDA graph, so replay now owns the complete prepare/factor/panel/update/rank-k/cleanup sequence and removes the final standalone launch. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed, verifying stable captured input pointers and cache behavior. Target batch8 n2048 measured 1823.109 us (1753.088 best) versus Trial2's 1796.886 us amid another large outlier, while aggregate measured 793.341 us versus 792.149. No hosted request was launched without the still-missing manager grant."
2026-07-20T03:02:33.035766,69,6,N/A,validation_error,c9750cf07c9dc711fdcd33e1f99730ad391352c5,"Removed the captured physical-lower cleanup node and its dedicated CUDA kernel, testing whether zero-initialized pooled outputs plus upper-triangular inner and outer schedules preserved the returned lower-triangular view across replay. Wrapped build and all 17 tests plus fresh-input guard passed, but the full locked benchmark correctly rejected exact batch8 n2048 with lower-triangular relative residual 0.227 and exited 112. At least one direct-FP32 graph update dirties physical lower storage, so no aggregate metric exists and cleanup must be restored before further work."
2026-07-20T03:10:43.576826,69,7,N/A,validation_error,ee776a72d71d4cbf9fbd074f9e1a83e6d2c4b9b4,"Replaced each inner 32x16 update store with a triangularly masked epilogue and again removed the standalone lower cleanup, preventing diagonal half-tile updates from writing physical lower elements while preserving all valid upper values. Wrapped build and all 17 tests plus fresh-input guard passed, but the full benchmark still rejected exact batch8 n2048 with lower-triangular relative residual 0.225 and exited 112. The direct-FP32 outer rank-k writes full 256x256 diagonal tiles, so inner masking alone cannot remove cleanup and no aggregate metric exists."
2026-07-20T03:17:43.055514,69,8,795.298,succeeded,5b30a77807b105b9d62f383fb6fc8df4dd0291bb,"Restored mandatory physical-lower cleanup while retaining triangularly masked 32x16 inner update stores, isolating whether avoiding invalid diagonal-half writes reduced graph work even though direct-FP32 256x256 diagonal tiles still require cleanup. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. Target batch8 n2048 measured 1806.942 us (1770.384 best) versus captured-prepare Trial5's 1823.109 us but remained above branch-best Trial2's 1796.886 us; aggregate measured 795.298 us versus 793.341/792.149. No hosted request was launched without manager grant."
