timestamp,brief_id,trial,linalg/qr_v2,status,commit,description
2026-06-29T07:06:52.417710,4,N/A,N/A,brief_start,N/A,"Mixed-batch n512 shape 7 (5084us, slowest 512) and n1024 mixed shape 8: ill-conditioned matrices in the mixed batch fall back to per-matrix torch.geqrf, which serializes and dominates. Replace the fallback with a batched accurate GPU path for the ill-conditioned subset: shifted-CholeskyQR (add a small mu*I shift to make A^T A+muI positive-definite, then CholeskyQR2 + one step of iterative refinement) or batched column-pivoted panel, so ill-conditioned matrices stay on a batched tensor-core path instead of looping cuSOLVER. Cut the geqrf scatter cost."
2026-06-29T08:30:04.093179,4,0,N/A,validation_error,46410f2a60e208bf036f18156f3a276db1d3c1a1,Trial 6: bad-subset blocked_qr_2level OB 128->256/IB=64. Test shapes pass (B<120 geqrf path) but the differential-correctness AND functional-invariance guards FAILED -- the B=640 mixed driver's OB=256 wide-reflector path produces wrong factors on the bad subset (w=256 exceeds the validated build_Minv/wide-reflector regime). OB=256 is out of bounds.
2026-06-29T08:30:45.397270,4,1,1712.759,succeeded,d844940541e03cea5367bdabacecbab4449c46af,"Trial 1: BF16x9 FP32-emulation (CUBLAS_FP32_EMULATED_BF16X9_MATH + EAGER) on the n512-mixed bad subset's exact-FP32 trailing GEMMs + Gram, replacing SIMT-FP32 (cuBLAS 13, sm_100, torch-bundled). BF16x9 = exact 3-limb FP32 reconstruction -> validate PASS, all guards CLEAN, residuals unchanged. But shape 7 REGRESSED 5071->8529us: EAGER emulation's inf/nan-patching preprocessing kernels (patch_gemm ~34% + AB-scan ~8%) dominate on the narrow batched GEMMs."
2026-06-29T08:30:45.432979,4,2,1643.476,succeeded,32486429f8749b3fc67d70aafa7179b77a026cfa,"Trial 2: disable BF16x9 special-value (inf/nan) handling via cublasSetEmulationSpecialValuesSupport(NONE) -- bad-subset operands are finite FP32. Skips the patch_gemm + AB-scan helper kernels that dominated trial 1. validate PASS, all guards CLEAN. shape 7: 8529->4982us (now below the 5071us parent). geomean 1713->1643."
2026-06-29T08:30:45.468668,4,3,1627.069,succeeded,a095b1d7a8b57ea1cc146c3ce8de75164f622b14,"Trial 3: BF16x9 emulation strategy PERFORMANT (was EAGER). cuBLAS emulates only where the BF16x9 tensor-core kernel beats native FP32, keeping SIMT-FP32 on the narrow batched GEMMs (W/Gram). Profile confirms: wide trailing -> 9xbf16 tensor-core, narrow -> simt_sgemm. validate PASS, all guards CLEAN. shape 7: 4982->4765us. geomean 1643->1627 (below 1639 parent)."
2026-06-29T08:30:45.503921,4,4,1626.246,succeeded,6ee614b90588f9abbce3cdb9c7aa0199c553bf54,"Trial 4: widen bad-subset outer block OB 64->128 (fewer, larger BF16x9 trailing GEMMs). validate PASS, all guards CLEAN, FP32-accurate (same Householder math, different blocking). shape 7: 4765->4762us (neutral). geomean 1627.1->1626.2. Bad-subset cost now dominated by the FP32 panel factor, not trailing-GEMM width."
2026-06-29T08:30:45.537404,4,5,1620.542,succeeded,d529615bfed9d2702766807e972da8915638d7e2,"Trial 5: widen bad-subset inner block IB 32->64 (OB=128/IB=64). Halves both outer-loop and inner-panel-launch counts vs parent 64/32. validate PASS, all guards CLEAN, FP32-accurate. shape 7: 4762->4552us (11.6% faster than the 5071us parent). geomean 1626->1620.5 (~1.1% below parent). Profile: FP32 Householder panel factor (cmf, ~17%) is now the #1 bad-subset bottleneck."
2026-06-29T08:43:59.413107,4,6,1619.341,succeeded,39e75c85edba9abaff65fff787de9f8c029abdb8,"Trial 7: bad-subset build_Minv nlev 2->3 (T-inverse chain depth 16->8 with IB=64). validate PASS, all guards CLEAN, numerically identical. shape 7: 4552->4536us. geomean 1620.5->1619.3 (marginal, within noise)."
2026-06-29T08:55:34.125775,4,N/A,N/A,brief_stop,N/A,"BEST: geomean 1619.07us (parent 1639.17, -1.2%), commit 39e75c85edba9abaff65fff787de9f8c029abdb8. Shape 7 (n512 mixed): 5071->4533us (-10.6%). All trials FP32-accurate (BF16x9 = exact 3-limb FP32), validate PASS + all 3 guards CLEAN every trial.

KEY FINDING contradicting the brief premise: on the actual benchmark shapes torch.geqrf is NOT a cost. Profiles of shape 7, 8, 11 show ZERO geqrf/larf kernels -- the n512 classifier routes ill-conditioned matrices to a CUSTOM batched FP32 Householder path (blocked_qr_2level), NOT geqrf, and the n1024 demote-to-geqrf mask is tuned so conservatively it flags ~0 matrices on every benchmark shape (shape 8 n1024-mixed == shape 4 all-good == 3294us; shape 11 nearrank pure FP16). The REAL ill-conditioned cost was the n512-mixed bad subset's exact-SIMT-FP32 trailing (cutlass_simt_sgemm, ~38% of shape 7, zero tensor-core).

WHAT WORKED (the brief's intent = ill-cond subset on tensor cores): route the bad-subset trailing GEMMs+Gram through cuBLAS-13 BF16x9 FP32-emulation (CUBLAS_FP32_EMULATED_BF16X9_MATH, torch-bundled libcublas.so.13, sm_100). Trial path: EAGER all-emulate REGRESSED 5071->8529 (inf/nan-patching kernels ~42%); SpecialValuesSupport(NONE) -> 4982 (finite operands); PERFORMANT strategy (emulate wide trailing, SIMT narrow) -> 4765; OB 64->128 -> 4762; IB 32->64 -> 4552; build_Minv nlev 2->3 -> 4536/4533.

OPEN DIRECTIONS still on this objective: (1) The bad-subset FP32 Householder PANEL (panel_factor_smem_wsp_cmf, ~17% of shape 7) is now the #1 bad cost -- a serial CUDA-core chain, NOT touched by emulation. Attacking it needs a tensor-core panel factorization (recursive/3-level CAQR within the inner block) or CholeskyQR. (2) gather_n512_bad_input + scatter_exact (~2.3%): an INDEX-AWARE bad path (like the good subset's blocked_qr_2level_bf16_indexed) would factor in place, dropping the compact gather/scatter. (3) classify_convert (3.8%) runs on the whole batch -- shared, could be trimmed.

DIRECTIONS ANALYZED but structurally disadvantaged for the COMPACT-(H,tau) geqrf output (manager judges): (a) shifted-CholeskyQR2 -- produces explicit (Q,R), needs an orhr_col reconstruction to compact form; the existing orhr_col (_lu.recon_lu_cpp) is a blocked LU costing ~n^3/matrix, so CQR2+recon is ~3-4x the flops of Householder QR -> break-even-to-worse even at 3x tensor-core speed, AND cannot orthonormalize the genuinely rank-deficient rankdef members (needs a 2nd sub-split + Householder fallback). (b) column-pivoted panel -- AP=QR breaks the non-pivoted triu(H)==Q^T A checker identity; un-pivoting destroys R triangularity. A FAITHFUL CQR2 build needs a C++ change to expose the bad subset to Python (the n512 split is all C++); did not risk the working 1619 solution on a multi-hour rewrite with a reasoned-negative expectation, but it is buildable if the manager wants the measurement. (4) Untried: BF16x9 on the n1024/n2048 small-batch fp32 paths (off the benchmark grid). Leaderboard submission is the manager's call."
2026-06-29T08:57:58.830073,4,N/A,N/A,brief_start,N/A,"Mixed-batch n512 shape 7 (5084us, slowest 512) and n1024 mixed shape 8: ill-conditioned matrices in the mixed batch fall back to per-matrix torch.geqrf, which serializes and dominates. Replace the fallback with a batched accurate GPU path for the ill-conditioned subset: shifted-CholeskyQR (add a small mu*I shift to make A^T A+muI positive-definite, then CholeskyQR2 + one step of iterative refinement) or batched column-pivoted panel, so ill-conditioned matrices stay on a batched tensor-core path instead of looping cuSOLVER. Cut the geqrf scatter cost."
