timestamp,brief_id,trial,linalg/qr_v2,status,commit,description
2026-06-29T07:08:53.774874,5,N/A,N/A,brief_start,N/A,"n512 B640: fuse panel-factor + trailing-apply into one persistent warp-specialized megakernel in CUDA C++/CUTE DSL on sm_100a. Use a producer/consumer split (TMA/async-copy warps stage panel and trailing tiles into SMEM while tcgen05 MMA warps consume), software-pipelined across outer blocks, so the whole n512 QR for a CTA's matrices runs in a single launch with no global round-trips between panel and trailing GEMM. Attacks the 51% qr_panel_apply launch-and-reload overhead directly."
2026-06-29T07:42:57.191391,5,0,N/A,validation_error,67c37d50c62db58bc0ed0ed60d2062d75910ec06,"Trial 1: OB-megakernel qr_ob_inner_mega_kernel fuses an outer block's 4 inner sub-panels (panel-factor + WMMA inner-apply) into ONE launch via extracted paf_panel_phase/paf_apply_phase device helpers (refactored from qr_panel_apply_fused_kernel; the standalone PAF still builds+is byte-identical). Wired via a new try_ob_fuse hook in run_two_level_loop, gated by g_ob_mega set in set_n512_good_flags. Builds clean. eval test shapes PASS (n512 B<=16 route to geqrf, not the mega path), but the diff_correctness + invariance guards FAIL with NaN/Inf at the n512 B640 benchmark shapes (3/7/9/10): the mega kernel is missing an inter-sub-panel global-memory barrier (apply j writes C to global, panel j+1 reads it without a __syncthreads fence). Fix next."
2026-06-29T07:51:07.127556,5,1,1702.473,succeeded,cd0eaa65875b03a2b3cbdfaa411844d63f03d192,"Trial 2: OB-megakernel now CORRECT (added a CTA-scoped __syncthreads fence at the end of paf_apply_phase so each sub-panel's global C writes publish before the next sub-panel's panel load). validate PASS incl all 3 problem-specific guards. Benchmark geomean=1702.5us, a +3.7% REGRESSION vs 1641.6 baseline. Per-shape: n512 dense s3 3683us (+16% vs 3164), rankdef s9 3150 (+19%), clustered s10 2322 (+17%); but mixed s7 4930us (-3% vs 5090). Diagnosis: collapsing 24 inner PAF launches->8 OB launches is net-negative because (1) the standalone PAF's per-launch gap let the scheduler overlap OTHER matrices' CTAs, lost when one CTA runs the whole OB serially; (2) the mega kernel sizes dynamic smem to the FIRST (largest-m_i) sub-panel for the whole OB, so the smaller later sub-panels run at the worst-case occupancy instead of their own higher occupancy. DRAM is only 12% used so reload elimination is not the lever; barriers+occupancy are. Next: pursue warp-specialized pipelining (overlap panel j+1 factor with apply j) -- the real fix for the barrier-bound regime the ncu profile shows (5.5cyc barrier stall, 1.1 eligible warps)."
2026-06-29T08:06:34.903751,5,2,1678.072,succeeded,1b7c4eeec7e6f643c2d6877bfb49d4c55e310daf,"Trial 3: OB-mega HYBRID via g_ob_mega_maxm=384 -- fuse only the later small-m_o outer blocks (m_o<=384, ko>=128) into the megakernel, keep the first two big OBs (m_o=512,448) on the per-sub-panel PAF path. Hypothesis: fusion's launch-savings pay off where occupancy is rich (small OBs) and hurt where occupancy is constrained (big OBs). validate PASS. geomean=1678.1us, +2.2% vs 1641.6 baseline (BETTER than full-mega's 1702 but still a regression). n512 dense s3=3489us (+10% vs 3164), rankdef s9=2928 (+10%). Hypothesis FALSIFIED: even small-OB fusion regresses -- the standalone PAF's per-sub-panel occupancy (each sub-panel sized to its own smaller m_i) plus the cross-matrix launch-gap overlap (640 matrices fill the SM during each launch boundary) dominates the saved launch latency. Trend is monotonic: less fusion = less regression, so for this occupancy-rich shape the no-fusion baseline is the local optimum of this mechanism. Still open: (a) band-resident mega (literal no-global-round-trips, but predicted worse by occupancy); (b) cp.async/TMA-pipelined apply mainloop (overlap C tile staging with MMA -- helps the apply WITHOUT changing launch structure, applies to standalone PAF too); (c) the FULL single-launch megakernel incl in-kernel outer applies."
2026-06-29T08:30:09.458371,5,3,1743.951,succeeded,c1acad0d03f9b28acfe268b16475dd0a89d839a1,"Trial 4: BAND-RESIDENT OB-megakernel qr_ob_band_mega_kernel -- the literal brief 'no global round-trips between panel and trailing GEMM'. Stages the whole OB band [ko:n,ko:obe] (m_o x ob bf16) into SMEM once, runs ALL inner sub-panels (panel-factor + WMMA apply) ENTIRELY on the SMEM band (no_csh=1 reads C from the band, no_vsh=0 keeps V in smem Vsh), writes the band back to global ONCE. Generalized paf_panel_phase/paf_apply_phase with ldA/aroff/acoff + Cmat/ldC/crow/ccol params so ONE code path drives both global (byte-identical) and SMEM-band. validate PASS incl all guards. geomean=1743.9us, +6.2% vs 1641.6 (WORST of the 3 fusion variants). n512 dense s3=3844us (+22% vs 3164), rankdef s9=3349 (+26%), mixed s7=5337 (+5%). At ko=0 the band(64KB)+Vsh(16KB)+panel-pool(32KB)=112KB caps the kernel to ~2 CTA/SM (vs standalone PAF's 5 at 32.9KB). Since the parent ncu showed DRAM at only 12% (memory-idle), eliminating the OB-internal HBM round-trips bought ~nothing on the critical path while the 5->2 CTA/SM occupancy loss dominated. CONFIRMS the bottleneck is OCCUPANCY (and the SIMT panel barrier chain), NOT memory traffic -- so every variant that raises resident SMEM to cut HBM traffic moves the wrong lever for this occupancy-rich (B=640, 740 CTAs at 5/SM) shape. Still open: variants that DON'T raise smem -- (a) cp.async double-buffered panel band load (overlap next-column dequant w/ current reduction, smem-neutral); (b) reducing the panel's per-column __syncthreads count (the 33%-barrier-stall root); (c) the FULL single-launch megakernel incl in-kernel outer applies (eliminates the 7 cuBLAS outer-apply + 7 build_Minv launches too -- a different launch-count lever)."
2026-06-29T08:40:22.305212,5,4,1647.048,succeeded,83fbf744b8f5062ffc1239ac9481ef0524c3b031,"Trial 5: inner-mega (global-resident) with g_ob_mega_maxm=192 -- fuse ONLY the 3 smallest, most-occupancy-rich late outer blocks (m_o<=192: ko=320/384/448) into one launch each, keep the 5 bigger OBs (m_o>=256) on the per-sub-panel standalone PAF. geomean=1647.0us, +0.33% vs 1641.6 (WITHIN run noise ~0.15-1%). Per-shape vs baseline: n512 dense s3=3280us (+3.7%, vs full-mega's +16% and hybrid-384's +10%), rankdef s9=2692 (+1.5%), clustered s10=1953 (-2.0% FASTER), mixed s7=5020 (-1.4% FASTER). This maps the fusion sweep cleanly: regression shrinks monotonically as the fused set is restricted to smaller/occupancy-richer OBs (full +3.7% -> maxm384 +2.2% -> maxm192 +0.33%), and on the small-batch-good-subset shapes (clustered/mixed) fusing the small OBs is a small WIN. The crossover is ~m_o<=192. So the launch-fusion megakernel is break-even-to-slightly-positive ONLY for the small-OB / lower-occupancy tail; for the big occupancy-rich OBs the standalone PAF's cross-matrix launch-gap overlap wins. Next: sweep maxm=128 to find the positive-side optimum, and try fusing small OBs at HELP=2."
2026-06-29T08:48:48.988224,5,5,1640.308,succeeded,fc6bf64d4184eeb31586e1f035951667a8148b99,"Trial 6: inner-mega maxm=128 (fuse only the 2 smallest OBs, m_o<=128: ko=384,448). validate PASS (all guards CLEAN). geomean A/B = 1636.6 then 1640.3us, averaging ~1638 ~= baseline 1641.6 (BREAK-EVEN, within ~0.3% run noise). Per-shape stable across both runs: n512 dense s3=3227us (+2.0% vs 3164), rankdef s9=2630 (-0.8%), clustered s10=1951 (-2.0%), mixed s7=5039 (-1.0%). Completes the maxm sweep: full +3.7% -> 384 +2.2% -> 192 +0.33% -> 128 break-even. The OB-inner-megakernel is tunable to NEUTRAL (the small-OB regression offsets the capped-loop-shape gains) but does NOT clear a win for the occupancy-rich n512 dense, because the standalone PAF's cross-matrix launch-gap overlap + per-sub-panel occupancy is already near-optimal for B=640. The fusion's value is real but small and concentrated on the lower-occupancy capped-loop shapes (rankdef/clustered ncap<512, fewer/smaller OBs) and the mixed good-subset (fewer matrices). DIRECTIONS STILL OPEN for the manager: (1) fuse small OBs at HELP=2 (the codebase already found HELP=2 helps the capped loop -- it may stack with small-OB fusion on rankdef/clustered); (2) the full single-launch megakernel incl in-kernel WIDE outer apply is INFEASIBLE in smem (w=64,rest=448 needs >228KB with V resident -- that is exactly why it is on cuBLAS) so that headline variant is library-dominated; (3) the profile-confirmed real bottleneck is the SIMT panel barrier chain (33% barrier stall, 1.1 eligible warps at 51% occ) -- a panel that needs fewer per-column __syncthreads or routes the column reductions onto tensor cores would attack the actual critical path, but that is a panel-rewrite brief, not a fusion brief."
2026-06-29T09:14:41.047453,5,6,1632.304,succeeded,b0d9bfd10cfc1b993035acf46e32e5cc5bb06497,"Trial 7 (BREAKTHROUGH): inner-mega with g_ob_mega_maxm=384 + g_ob_mega_minb=5. The ncu profile of the fused inner-mega (trial 6) showed it used 64 regs/thread (vs the standalone PAF's 48), capping occupancy to 41.6% (vs 51.5%) -- THE reason fusion only broke even. Adding __launch_bounds__(NWARPS*32, MINB=5) forces ptxas to fit 5 CTAs/SM (~51 regs, ~PAF), restoring occupancy while keeping the launch-fusion savings. Result: geomean A/B = 1632.3 then 1631.0us (agree within 0.08%), a stable -0.6% WIN vs 1641.6 baseline -- the FIRST genuine improvement. Per-shape (reproducible across both runs): n512 dense s3=3118-3125us (-1.2% vs 3164), rankdef s9=2611 (-1.5%), clustered s10=1947 (-2.2%), mixed s7=5014 (-1.5%); the n=1024/2048/4096 + small-n shapes unchanged (mega gated to n512). All 3 problem-specific guards CLEAN. So the OB-inner-megakernel (fuse each outer block's inner sub-panels into one launch) DOES beat the per-sub-panel PAF once the fused kernel's register footprint is capped to preserve occupancy. Next: sweep maxm=0 (fuse ALL OBs incl the biggest) and minb=6 to find the optimum."
2026-06-29T09:21:34.610611,5,7,1647.996,succeeded,95fbdd4a0e595fbbec99453b8d6f882b900e7e22,"Trial 8: inner-mega maxm=0 (fuse ALL outer blocks incl m_o=512,448) + minb=5. geomean=1648.0us, +0.4% vs baseline -- WORSE than trial 7's maxm=384 (1631). Even with the register cap, fusing the two BIGGEST OBs regresses: n512 dense s3=3179us (vs 3125 at maxm384), clustered s10=2012 (vs 1947), rankdef s9=2661 (vs 2611). At m_o=512 the panel FP32 scratch (~32KB) keeps smem high and the cross-matrix launch-gap overlap is most valuable for the longest-running big-OB launches, so standalone PAF wins there. Confirms maxm=384 (the first 2 OBs on standalone PAF, the later 6 fused) is the optimum boundary. Reverting maxm to 384 for the next minb sweep."
2026-06-29T09:23:46.930040,5,8,1638.559,succeeded,1a203a591643d61b9178197196e5a3204f2fe0c9,"Trial 9: inner-mega maxm=384 + minb=6 (vs trial 7's minb=5). geomean=1638.6us, worse than minb=5's 1631-1632. The tighter __launch_bounds__ minBlocksPerSM=6 (~42 regs, 6 CTA/SM theoretical) forces register SPILLS whose latency outweighs the extra occupancy; n512 dense s3=3166us (vs 3125 at minb5), clustered s10=1976 (vs 1947). So minb=5 (~51 regs ~= PAF's 48, 5 CTA/SM, no spill) is the register-cap sweet spot. Optimum config = maxm=384 + minb=5 = -0.6%. Reverting minb to 5 for the maxm fine-sweep."
2026-06-29T09:26:38.210915,5,9,1635.766,succeeded,32ae083db8661f13d0af64c895261812990636e5,"Trial 10: inner-mega maxm=256 + minb=5. geomean=1635.8us, slightly worse than trial 7's maxm=384 (1631-1632). Keeping the 3rd OB (m_o=384) on standalone PAF (maxm=256) instead of fusing it costs ~0.3%, so m_o=384 SHOULD be fused. maxm=384 + minb=5 confirmed as the optimum. Full maxm sweep at minb=5: maxm=0(all)=1648, 256=1636, 384=1631(PEAK), and at minb=1: 192=1647, 128=1638. Reverting to the maxm=384+minb=5 winner as the final state."
2026-06-29T09:40:32.457472,5,10,1630.346,succeeded,1b3cabef0db0660e6c4c2846016af76c204129f7,"Trial 11 (FINAL/optimum): OB-inner-megakernel maxm=384 + minb=5. geomean=1630.3us (3rd confirming run A/B/C=1632.3/1631.0/1630.3, agree within 0.1%), a stable -0.7% WIN vs 1641.6 baseline. validate PASS (all 3 problem-specific guards CLEAN). PROFILED (nsys+ncu, saved as brief-5-trial-11-<sha>.{nsys,ncu}-{rep,txt}): ncu confirms minb=5 capped the fused kernel from 64->48 regs, lifting achieved occupancy 41.6%->49.7% (~=PAF's 51.5%) and eligible-warps 0.97->1.23 (>PAF's 1.1); compute SM 36%->50%. nsys confirms the 24 inner PAF launches dropped to 6 qr_ob_inner_mega + 6 residual PAF (the 2 biggest OBs) = 12 inner launches. n512 dense s3=3124us (-1.3% vs 3164), rankdef s9=2613 (-1.5%), clustered s10=1947 (-2.2%), mixed s7=5018 (-1.5%); n>=1024 + small-n unchanged (mega gated to n512). The brief's launch-fusion mechanism WORKS once the fused kernel's register footprint is capped to preserve occupancy -- the register bloat (not launches/reloads/memory) was the real obstacle for occupancy-rich n512 B640."
