timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-20T03:04:36.017074,71,N/A,N/A,brief_start,N/A,"Replace the exact n=256 two-CTA epoch/polling path with graph-captured split-phase panel factor, solve, and triangular update kernels across the matrix batch. Right-size each stage to live work, reuse stable shape buffers, and overlap independent matrices to remove atomic polling and full-CTA fences while preserving every other dispatch, caller-stream semantics, caches, fresh inputs, and the full grid."
2026-07-20T03:23:45.719401,71,0,790.952,succeeded,19e0807539c4ac3120698cef2da0b25412989499,"Replaced exact batch64/n256 two-CTA epoch polling with a CUDA-graph-replayed right-looking schedule: one factor CTA per matrix, exact 192/128/64 solve grids, exact 384/192/64 triangular update grids, stage-specific 17.41/34.82/37.89 KiB shared workspaces, stable identity-cached buffers, and captured upper-copy preparation. The batch60/n1024 two-CTA factor remained isolated. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Target n256 improved from the retained ~120.6 us to 116.406 us (112.642 best); aggregate measured 790.952 us versus parent 788.920 amid untouched-cell drift. Mandatory hosted index3 profile job c3e0eb64e3c04ac6a3ad04a9c6ddd9c8 ran 2026-07-20T03:16:02Z--03:22:31Z on this exact commit; canonical artifacts show factor/solve/update at 24.61/25.79/21.12 us, grids 64/192/384, 80/168/69 registers, 6.11/8.07/15.59% occupancy, and 82.72/76.32/64.00% no-eligible cycles."
2026-07-20T03:32:39.780727,71,1,818.452,succeeded,9834d0859cb5112102d00532cfea1ec5bde45f14,"Used the exact Trial0 profile's 64-block factor underfill by making triangular-update task0 factor the next diagonal in-place while the other 5/2/0 update tasks remain live, removing three separate factor graph nodes and preserving exact 384/192/64 update grids plus every external dispatch. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. The n256 distribution contained one 5.688 ms outlier: mean 128.595 us versus Trial0 116.406, but best improved sharply from 112.642 to 99.202 us. Aggregate measured 818.452 us versus 790.952, dominated by the n256 outlier and an unrelated n2048 99.9 ms outlier (2436.477 mean, 1911.296 best)."
2026-07-20T03:38:26.131645,71,2,786.229,succeeded,6080f5d26352a496b63163ba6455f17e43dd8660,"Removed the profiled 10.75-us generic grouped upper-copy graph node. Stable source/output Numba views now let stage0 factor, solve, and triangular-update kernels read each original input tile directly; those waves overwrite every physical-upper output tile, while the once-zeroed physical lower half remains untouched across replay. Later graph stages and all other dispatches remain unchanged. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch64/n256 improved from Trial0 116.406 us and fused Trial1's 99.202-us best to 101.689 us mean (96.382 best), despite one 1.125-ms outlier. Aggregate reached 786.229 us, below the 788.920 parent and 790.952 Trial0."
2026-07-20T03:54:17.880869,71,3,N/A,runtime_error,0d8c3660a86f3f8aa7cdcb972ed2fe28e516a85e,"Split each 64-column graph solve into two independent 32-column MathDx CTAs, doubling exact solve grids from 192/128/64 to 384/256/128 and reducing solve shared memory from 34.82 to 26.62 KiB. Slice build and wrapped Modal validation passed all 17 tests plus fresh-input guards. The slice-wrapped full benchmark then emitted no test or cell output for 736 seconds, exceeding task.yml's 600-second benchmark budget, and was terminated; the new half-panel device specialization did not produce an active-set metric."
2026-07-20T03:59:51.506847,71,4,783.253,succeeded,8b540ba952e20bf2e43cc412b80c6436ca0080f0,"Restored the successful full-width graph solver after Trial3's timeout, then changed only triangular-update scheduling from sample-major groups to task-major interleaving across all 64 matrices. Each factor-bearing diagonal update wave now launches across independent matrices before the remaining triangular tasks, while exact 384/192/64 grids, graph dependencies, direct stage0 reads, stable buffers, and all other dispatches stay fixed. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch64/n256 measured 101.376 us (95.084 best) versus Trial2 101.689/96.382; aggregate reached a branch-best 783.253 us versus Trial2 786.229 and parent 788.920."
2026-07-20T04:16:13.671199,71,5,803.215,succeeded,90c54d402e4561308c53751157eecd95bb6de39b,"Applied task-major interleaving to the 192/128/64 graph solve grids, removing general division/modulo from each CTA and launching identical panel workers across all 64 independent matrices before advancing the panel id. Update interleaving, fused next factors, direct stage0 reads, stable graph buffers, and every other dispatch stayed fixed. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch64/n256 mean was outlier-inflated to 103.326 us by one 2.270-ms sample, while its clean floor improved from Trial4 95.084 to 92.282 us; aggregate 803.215 was also dominated by an unrelated 100.8-ms n2048 outlier. Mandatory cadence profile job 135afa04f5364b88af1cc54a83e6e5a7 ran 2026-07-20T04:07:09Z--04:15:35Z on this exact commit. Canonical artifacts show factor 20.42 us/79 regs, solve waves 25.34/23.07/22.88 us at 96 regs, and fused update-factor waves 32.16/29.95/30.18 us at 80 regs, with no spills."
2026-07-20T04:22:53.364734,71,6,796.894,succeeded,dbaef72ed66b792c191b69dd0a45d6fd3ed13c19,"Acted on Trial5's ~30-us fused update/factor waves by recognizing triangular diagonal tasks as U^T U: each now loads one solved half tile and reuses it as both MathDx GEMM operands instead of loading the same global tile twice. Off-diagonal tasks retain paired operands; graph grids, matrix interleaving, stable buffers, direct stage0 reads, and all other paths stay fixed. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch64/n256 improved decisively from Trial5 103.326 mean/92.282 best and Trial4 101.376/95.084 to 91.117 us mean (87.286 best), versus the retained parent near 120.6 us. Aggregate measured 796.894, dominated by an unrelated 136.0-ms n2048 outlier and slower untouched n4096/large cells."
2026-07-20T04:28:37.741122,71,7,780.307,succeeded,d6e0a3cc0bc30242d073b37b662efaef9fd58e7e,"Specialized the final all-diagonal update/factor graph node: fixed stage2/stage3 coordinates, one U[2,3] half operand reused for U^T U, no generic task decoding/branch, and 27.65 KiB dynamic shared instead of 37.89 KiB. Earlier interleaved solve/update waves, direct source reads, stable graph buffers, and every external dispatch remain unchanged. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch64/n256 improved from Trial6 91.117 us mean/87.286 best and Trial5's 92.282 best to 90.012 us mean (84.990 best), versus the retained parent near 120.6 us. Aggregate reached a new branch/global low of 780.307 us versus 783.253 Trial4 and 788.920 parent."
2026-07-20T04:37:23.365806,71,8,784.805,succeeded,a6274f53549b162505c370132f59132c97d55ef2,"Specialized the 192-block middle update/factor graph node with fixed stage1 coordinates, task-major matrix mapping, direct diagonal/off-diagonal operand selection, no source branch, and no triangular decode loop; only task0 factorizes the known next diagonal. Stage0 generic and the specialized final wave remain unchanged. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch64/n256 mean was inflated to 92.750 us by one 1.963-ms sample versus Trial7 90.012, while the clean floor improved from 84.990 to 82.880 us. Aggregate measured 784.805 us versus Trial7 780.307 amid slower n512/n1024/n2048 cells."
2026-07-20T04:45:37.093139,71,9,788.827,succeeded,064ff186d66a5831c88d392743aebfaec1fc322d,"Completed stage specialization by replacing the 384-block initial update's dynamic triangular decoder and tile/source branches with fixed six-task mapping, direct original-source accumulators, known row0 operands, and task0-only factorization. Middle/final specialized nodes, solve/update interleaving, stable graphs, and all external dispatches stayed fixed. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch64/n256 mean was inflated to 94.421 us by one 2.374-ms sample; the clean floor was 82.676 us versus Trial8 82.880 and Trial7 84.990. Aggregate measured 788.827 us amid broad untouched-cell slowdown, including n4096 batch2 at 1703.223 us."
2026-07-20T04:53:52.120437,71,10,N/A,runtime_error,ffd7794840725664141aa59443372d5ab1921150,"Fused the final 64-block solve and update/factor graph nodes: the solved FP32 U[2,3] panel is stored, converted directly to half in shared memory, factor storage is aliased for that half panel, panel storage is reused for the final accumulator, and one graph node/global panel reload is removed. Slice build passed, but the slice-wrapped Modal validation emitted no test output for 398 seconds (over four times the recorded 90-second allowance and beyond prior 375-second termination precedent) and was terminated. No active-set benchmark metric was produced; the exact source remains queued for an infrastructure retry after this required failure row."
2026-07-20T04:58:57.524844,71,11,778.836,succeeded,ffd7794840725664141aa59443372d5ab1921150,"Retried the exact fused final solve/update source after Trial10's pre-test infrastructure stall. Slice-wrapped validation then completed normally with all 17 tests and fresh-input guards passing, and the full 15-cell benchmark passed. The single final 64-block node solves U[2,3], converts it FP32-to-half in aliased shared storage, updates/factors tile3,3, and removes one graph node plus a global panel reload. Batch64/n256 improved from Trial7 90.012 us mean/84.990 best and Trial9's 82.676 best to 86.420 us mean (82.560 best), despite one 824-us outlier. Aggregate reached a new branch/global low of 778.836 us versus 780.307 Trial7 and 788.920 parent."
2026-07-20T05:05:00.710736,71,12,773.681,succeeded,676243588b91df9852b8b068ba6902f2daa3174e,"Replaced the remaining runtime-parameterized solve operator with independent initial and middle graph kernels: fixed source/output selection, diagonal/panel coordinates, and exact 192/128-block grids remove scalar arguments, branches, and tile arithmetic while preserving task-major matrix interleaving. The fused final solve/update and all specialized updates remain fixed. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch64/n256 improved from the fused Trial11 86.420 us mean/82.560 best and Trial9's 82.676 floor to 83.180 us mean (79.072 best), versus the retained parent near 120.6 us. Aggregate reached a new branch/global low of 773.681 us versus 778.836 Trial11 and 788.920 parent. Per manager coordination, no new hosted request was launched."
2026-07-20T05:13:26.103321,71,13,771.154,succeeded,2f94e5ff83fd10248cef377146aaa9092110b4b7,"Replaced scalar FP32 graph-stage entry loads with 16-byte cp.async tile transfers: initial factor uses one full-tile group, while initial/middle solve and the fused final solve use paired factor/panel groups from their exact source arrays, eliminating redundant load loops and barriers without changing update operands or graph topology. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch64/n256 improved from Trial12 83.180 us mean/79.072 best to 76.470 us mean/70.910 best; aggregate improved from 773.681 to 771.154 us. No hosted profile was launched pending the manager-owned run-wide slot."
2026-07-20T05:37:33.139307,71,14,768.640,succeeded,d6762e56144be42eb0f60cdf5bcc7dc7b016a713,"Extended Trial13 16-byte cp.async FP32 transfers to the six initial-update accumulators, three middle-update accumulators, and fused-final tile3,3 accumulator; FP32-to-FP16 operand loads and graph topology remain unchanged. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch64/n256 improved from Trial13 76.470 us mean/70.910 best to 74.917 us mean/70.912 best; aggregate improved from 771.154 to 768.640 us. The single run-wide hosted profile of exact Trial13 commit 2f94e5f, index3, job fe549f03612c4c688a0466986b1e6e41 ran 2026-07-20T05:15:15Z--05:30:38Z; canonical artifacts show factor 17.41 us, initial/middle solve 20.96/16.06 us, initial/middle update 25.95/22.05 us, and fused final 44.06 us with 86.45 percent no-eligible cycles."
2026-07-20T05:43:50.057573,71,15,770.742,succeeded,f9a23803f7ae0ddb84a593e04e9a0ea7774c3253,"Replaced scalar Numba FP32-to-FP16 update-operand staging with C device helpers that issue aligned 16-byte float4 global loads and packed half2 shared stores for both reused diagonal tiles and off-diagonal tile pairs. Async FP32 accumulators, graph nodes, and MathDx operators remain fixed. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch64/n256 moved from Trial14 74.917 us mean/70.912 best to 74.876 us mean/70.912 best. Aggregate measured 770.742 us versus Trial14 768.640, with slower untouched large cells accounting for the aggregate drift."
2026-07-20T05:51:50.718823,71,16,780.493,succeeded,5395a4600cba76faaedb8df3ca0cce1b21c033a0,"Replaced the fused-final kernel scalar shared FP32-to-FP16 panel conversion with aligned float4 shared loads and packed half2 stores before its last diagonal update/factor. Slice build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch64/n256 mean was outlier-inflated from Trial15 74.876 to 80.846 us by one 2.095 ms sample, while the clean floor improved from 70.912 to 70.400 us. Aggregate measured 780.493 us amid broad untouched-cell slowdown, including batch640/n512 1022.268 us and batch8/n2048 1937.736 us."
