timestamp,brief_id,trial,linalg/eigh_py,status,commit,description
2026-07-04T16:37:55.324287,50,N/A,N/A,brief_start,N/A,"Combine the accepted n1024 eight-CTA fused eigensolve stack with the selected n512 robust hard-spectrum route: transplant unique inverse-iteration seeds, rolling clustered reorthogonalization, Rayleigh values, three complete device corrections, intact heterogeneous batches, and homogeneous broad-cluster fallback; preserve n1024 fused solve/reorthogonalization, n2048 active-rank pulls, every other size, certificates, guards, and fallbacks, then profile and tune only integration effects."
2026-07-04T16:43:12.509144,50,0,29316.270,succeeded,1d40fc779,"Integrated the selected n512 robust route onto the accepted n1024 fused stack. Restored standalone two-CTA rolling-16 reorthogonalization and clustered Rayleigh kernels only for tridiagonal512, gated unique coordinate inverse-iteration seeds to compile-time n==512, completed all three device corrections, kept heterogeneous n512 batches intact, and retained homogeneous broad-cluster cuSolver routing. The n1024 fused branch, other sizes, guards, certificates, and fallbacks remain unchanged. Build and kernelguard pass; validation 39/39. Metric 29316.270231 us versus first parent 29943.544 and second parent 29892.031. Key shapes: dense n512 65775.701 us, mixed n512 134494.954 us, rankdef n512 143657.145 us, clustered n512 122991.582 us, dense n1024 38902.752 us."
2026-07-04T16:44:14.715451,50,1,29338.802,succeeded,1810bda3f,"Attached the selected n512 parent as the second parent of an explicit combine merge while retaining the already measured integrated tree byte-for-byte. Cached build, kernelguard, and validation 39/39 pass. Exact-tree replay measured 29338.801623 us versus 29316.270231, within run noise. Key paths remained stable: dense n512 65926.036 us, mixed n512 134494.476 us, rankdef n512 143796.555 us, clustered n512 123022.400 us, dense n1024 38939.776 us."
2026-07-04T16:48:28.912943,50,2,29346.777,succeeded,41e24e345,"Reused the first row of n512's completed factor workspace for the saved pre-Rayleigh eigenvalues, mirroring the fused n1024 workspace pattern and removing values.clone() plus its allocation/copy. The global solve writes each original eigenvalue after inverse iteration; rolling reorthogonalization and Rayleigh kernels read the matrix-strided workspace snapshot. Build, kernelguard, and validation 39/39 pass. Metric 29346.776834 us, statistically flat versus 29316.270/29338.802; mixed n512 134599.859 us and rankdef 143680.008 us."
2026-07-04T16:50:44.257128,50,3,29299.773,succeeded,cccf02e90,"Doubled the n512 rolling reorthogonalization tile from 32 to 64 columns, halving cluster-kernel launches and repeated threshold scans while preserving the rolling-16 projection window and per-column arithmetic. Workspace-backed localized values retained. Build, kernelguard, and validation 39/39 pass. Metric 29299.772704 us; mixed n512 improved from 134599.859 to 133609.873 us, rankdef 143507.807 us, clustered 122967.115 us, dense n512 65826.668 us, dense n1024 38917.739 us."
2026-07-04T16:53:10.426296,50,4,29280.211,succeeded,32d66cbb3,"Expanded n512 rolling reorthogonalization tiles from 64 to 128 columns, reducing the route to four cluster launches while preserving the rolling-16 projection. Build, kernelguard, validation 39/39 pass. Metric 29280.210529 us; dense n512 65603.920 us, mixed n512 133672.704 us, rankdef n512 143270.075 us, clustered 123006.836 us, LAPACK-even 61792.823 us, dense n1024 39007.413 us. Aggregate and isolated values remain close to the 64-column result."
2026-07-04T16:55:03.224187,50,5,29199.594,succeeded,d8410d152,"Expanded the n512 rolling reorthogonalization tile to 256 columns, leaving two cluster launches per solve. This preserves identical rolling-16 projection arithmetic but removes 14 of the original 16 launches and repeated per-matrix scale scans. Build, kernelguard, validation 39/39 pass. Metric improved to 29199.594285 us; mixed n512 dropped materially from 133672.704 to 128679.957 us, dense 65543.360 us, rankdef 143452.728 us, clustered 123014.270 us, LAPACK-even 61847.282 us, dense n1024 38938.197 us."
2026-07-04T16:59:59.935629,50,6,29218.458,succeeded,b1a6d0c3a,"Expanded the n512 rolling reorthogonalization tile to all 512 columns, leaving one cluster launch and one scale scan per solve. Build, kernelguard, validation 39/39 pass. Metric 29218.457957 us; mixed n512 128723.950 us is statistically identical to the 256-column result 128679.957, indicating setup consolidation has reached its floor. Dense n512 65633.568 us, rankdef 143915.311 us, clustered 123052.823 us, dense n1024 38951.734 us."
2026-07-04T17:03:27.799572,50,7,N/A,runtime_error,b9b2bfd43,"Instantiated the accepted clustered fused tridiagonal solve/reorthogonalization/Rayleigh branch for n512 and launched its two eigenpair CTAs as one cluster, replacing the standalone reorthogonalization and Rayleigh launches while preserving rolling-16 arithmetic and unique seeds. Build, kernelguard, and all 39 validation cases (n512 batch 16) passed, but benchmark n512 batch 640 failed asynchronously with cudaErrorLaunchFailure during the fused cluster kernel; no metric emitted. This establishes a large-grid integration failure rather than a numerical failure."
2026-07-04T17:06:30.459463,50,8,N/A,runtime_error,9a22a580b,"Chunked the fused n512 clustered solve into at most 64 matrices (128 clustered CTAs) per launch to test whether the prior batch-640 launch failure was a grid/cluster scheduling limit. Build, kernelguard, and validation 39/39 still pass, but the first dense n512 benchmark again fails asynchronously with cudaErrorLaunchFailure. No metric emitted. The reproduced failure with bounded grids makes it data-dependent within the fused n512 specialization rather than total grid size."
2026-07-04T17:11:37.253171,50,9,29211.522,succeeded,98b5e439e,"Restored the source-equivalent stable trial-5 n512 route after the two fused-launch runtime failures: nonclustered global tridiagonal solve, factor-workspace eigenvalue snapshot, two 256-column rolling-16 clustered reorthogonalization launches, standalone Rayleigh values, and three complete corrections. Build, kernelguard, validation 39/39, full benchmark pass. Replay metric 29211.522116 us; mixed n512 128794.649 us, dense 65614.966 us, rankdef 143706.965 us, clustered 122968.491 us, dense n1024 38877.387 us."
2026-07-04T17:14:38.919661,50,10,29177.824,succeeded,210c28e03,"Fused each clustered column's tridiagonal Rayleigh quotient into the two-CTA rolling reorthogonalization kernel immediately after normalization, reusing its cluster reductions and removing the standalone batch*n Rayleigh launch/scale scans. Numerical route and saved localized values are unchanged. Build, kernelguard, validation 39/39 pass. Metric improved to 29177.823828 us; dense n512 64894.198 us, mixed 128707.477 us, rankdef 144250.198 us, clustered 123018.529 us, LAPACK-even 61413.397 us, dense n1024 38923.040 us."
2026-07-04T17:24:29.300855,50,11,29144.974,succeeded,24125a3b0,"Ran fused rolling reorthogonalization plus Rayleigh updates in one 512-column cluster launch instead of two 256-column launches. Build, kernelguard, validation 39/39 pass. Metric improved to 29144.973752 us; mixed n512 128204.649 us, dense 64895.808 us, rankdef 143773.905 us, clustered 123031.583 us, LAPACK-even 61158.118 us, dense n1024 38902.987 us. Benchmark lock wait was 323 s but measured execution was a normal 18.1 s."
2026-07-04T17:27:53.888025,50,12,N/A,runtime_error,12f367002,"Compacted clustered n512 column indices inside the one-launch rolling kernel so unclustered columns skip per-column cluster synchronization, storing the compact list in the completed factor workspace. Build, kernelguard, validation 39/39 pass, but batch-640 dense benchmark fails asynchronously with cudaErrorLaunchFailure before timing n512. No metric emitted. The failure mirrors the prior fused specialization despite retaining the stable standalone launch, so the next trial isolates compact-index storage from factor-workspace aliasing."
2026-07-04T17:30:31.432439,50,13,N/A,runtime_error,295bf2423,"Moved compacted clustered-column indices from factor workspace into a dedicated [batch,512] tensor, preserving the same compact schedule. Build, kernelguard, validation 39/39 pass, but batch-640 dense benchmark again fails with cudaErrorLaunchFailure. No metric emitted. This rules out factor-workspace aliasing as the failure source; the next trial bounds the cluster-consumed count/index values to test transient invalid-index visibility."
2026-07-04T17:33:30.586748,50,14,N/A,runtime_error,9451f840b,"Added explicit [0,512] clustered-count and [0,511] column-index bounds at the compact schedule's cluster-consumer boundary. Build, kernelguard, validation 39/39 pass, but batch-640 dense benchmark still fails with cudaErrorLaunchFailure and emits no metric. This rules out transient out-of-range compact metadata as the immediate cause; the next trial publishes indices through rank-0 distributed shared memory instead of global memory."
2026-07-04T17:35:46.764116,50,15,N/A,runtime_error,0ebefcf36,"Published compacted clustered-column indices through rank-0 distributed shared memory, removing global index storage and visibility from the compact schedule. Build, kernelguard, validation 39/39 pass, but batch-640 dense benchmark again fails with cudaErrorLaunchFailure. No metric emitted. Across factor-workspace, dedicated-global, bounded, and distributed-shared variants, the compacted control schedule is the common measured trigger; noncompacted single-launch rolling MGS remains stable."
2026-07-04T17:38:49.267023,50,16,29155.140,succeeded,826d0896e,"Restored the source-equivalent stable trial-11 route after all compact-control failures: one noncompacted 512-column rolling MGS launch with fused Rayleigh updates and factor-workspace localized values. Build, kernelguard, validation 39/39, full benchmark pass. Replay metric 29155.139693 us; dense n512 64896.864 us, mixed 128076.210 us, rankdef 143829.890 us, clustered 123041.748 us, LAPACK-even 61143.594 us, dense n1024 38962.433 us."
2026-07-04T17:43:06.379251,50,17,29138.195,succeeded,107b8ad20,"Parallelized the one remaining serial n512 clustered scale scan across both 256-thread CTAs, reducing per-CTA maxima with warp shuffles and combining them through cluster-shared scalars. Threshold formula and all column arithmetic are unchanged. Build, kernelguard, validation 39/39 pass. Metric 29138.195387 us; dense n512 64838.997 us, mixed 128383.314 us, rankdef 143677.633 us, clustered 123058.014 us, LAPACK-even 61054.666 us, dense n1024 38920.181 us."
2026-07-04T17:47:24.900382,50,18,29111.617,succeeded,4ee2a0a68961329560a42b8609a4d9d1c479f024,"Bounded the backward cluster-start scan at the exact 16-column projection window and replaced the forward scan with its only semantically consumed fact: whether the immediate next eigenvalue is clustered. The projected columns, threshold, and Rayleigh update are unchanged. Build, kernelguard, validation 39/39 pass. Metric improved to 29111.617029 us; dense n512 64922.569 us, mixed 126058.510 us, rankdef 143584.081 us, clustered 123096.855 us, LAPACK-even 61108.693 us, dense n1024 38889.238 us."
2026-07-04T17:55:29.147447,50,19,29096.419,succeeded,3af7b020f41c80f23a26e5ece8b6a18e0c8ad965,"Removed the now-unreferenced standalone clustered Rayleigh kernel after its computation was fused into rolling reorthogonalization in trial 10. Active n512 and inherited n1024 launch paths are source-equivalent to trial 18. Build, kernelguard, validation 39/39 pass. Replay metric 29096.419352 us; dense n512 64898.944 us, mixed 126004.403 us, rankdef 143401.906 us, clustered 123214.241 us, LAPACK-even 61111.242 us, dense n1024 38902.944 us."
2026-07-04T17:57:19.298012,50,N/A,N/A,brief_stop,N/A,"Combined both selected parents through explicit merge commit 1810bda3f and finalized at 3af7b020f. Preserved the inherited n1024 fused 8-CTA route and integrated the n512 localized-value rolling reorthogonalization route, then reduced its stable launch schedule to one 512-column cluster launch, fused Rayleigh updates, parallelized scale reduction, bounded cluster scans to the exact consumed window, and removed the obsolete standalone kernel. Final build and kernelguard pass, validation 39/39, benchmark 29096.419352 us: 2.829% below first parent 29943.544, 2.662% below second parent 29892.031210, and 48.298% below baseline 56277.006. Final mixed n512 profile brief-50-trial-19-mixed-3af7b020f shows one 9.184 ms reorthogonalization launch and no standalone Rayleigh launch; final n1024 profile brief-50-trial-19-n1024-3af7b020f shows the inherited fused tridiagonal solve. Worktree clean."
