timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-19T02:01:16.494372,1,N/A,N/A,brief_start,N/A,"Build a blocked batched FP32 Cholesky path for n=512 through n=2048, separating diagonal-panel factorization from parallel triangular solve and rank-k update tiles while exploiting concurrency across matrices."
2026-07-19T02:03:45.462114,1,0,2204.401,succeeded,d97f44633228c719d3caac1257fc404b87f67949,"Right-looking FP32 blocked Cholesky for n=512..2048 with 256-wide panels, batched triangular solves, and in-place batched rank-k trailing updates; validation passed; geomean 2204.401 us vs parent 2153.690 us."
2026-07-19T02:06:27.239975,1,1,2110.496,succeeded,a2a418ee67953d8122a87a03e18e7d0aff92c68e,"Dispatch 256-panel blocked schedule only for high-batch n=512 (batch>=64) and n=1024 (batch>=16), retaining cuSOLVER for low-batch and n=2048; validation passed; geomean 2110.496 us vs parent 2153.690 us."
2026-07-19T02:08:02.177038,1,2,2127.096,succeeded,9d42bee471ff6368c51ad582a837e3bc56f23c96,Use 128-wide panels for the high-batch blocked paths; validation passed; n=512 high-batch 4886.467 us and n=1024 high-batch 3321.330 us; full geomean 2127.096 us.
2026-07-19T02:10:02.253707,1,3,2125.342,succeeded,d37e76ec02c7848e8e03bf6b61decc7c50684643,"Left-looking 256-panel FP32 schedule computes diagonal and column updates from accumulated factors, eliminating full trailing-matrix updates and final tril pass; validation passed; high-batch n=512 4507.046 us, n=1024 2829.787 us; geomean 2125.342 us."
2026-07-19T02:12:12.401717,1,4,2134.549,succeeded,313e31f95d9de296063ee21e497ce2801941dee9,"Extend left-looking blocked path to high-batch n=2048 and use 512-wide panels for n=1024/2048; validation passed; n=1024 high-batch 3043.763 us, n=2048 high-batch 5780.112 us, full geomean 2134.549 us."
2026-07-19T02:14:52.729050,1,5,2147.072,succeeded,a0278ffde5f12c4286e3c4d252ab1c648f98c653,"Write panel copies, Cholesky factors, and triangular solves directly into noncontiguous result views to remove intermediate tensors; validation and benchmark correctness passed; n=512 high-batch 4785.754 us, n=1024 high-batch 2904.706 us; geomean 2147.072 us."
2026-07-19T02:16:26.586460,1,6,N/A,validation_error,f2d11c5da912b881656d2117822addbf9cdca7ff,Attempted four-way CUDA-stream batch sharding of the blocked schedule; build passed but the mandatory leaderboard portability gate rejected explicit stream references before remote validation.
2026-07-19T02:18:52.823690,1,7,2101.586,succeeded,24f33f0c6c8a18bf452097bd771fa355bdf735eb,"Fuse each left-looking diagonal and below-panel update into one contiguous full-panel batched GEMM before factorization and solve; validation passed; n=512 high-batch 4572.739 us, n=1024 high-batch 2826.878 us; full geomean 2101.586 us."
2026-07-19T02:21:36.354211,1,8,2107.111,succeeded,5fc6a151bdded0cf2f8de3d0cd3db5392f83418d,"Compile the fused blocked schedule with torch.compile reduce-overhead; correctness passed, but targeted means were noisy with long outliers (n=512 4683.015 us, n=1024 3048.109 us); full geomean 2107.111 us."
2026-07-19T02:23:43.180389,1,9,3535.529,succeeded,bee47f078198a4215364fc6be0f45204dbe70878,Use packed contiguous panel workspaces with in-place Cholesky and triangular-solve outputs; correctness passed. This Modal sample ran every unchanged shape roughly 1.6x slower as well; targeted n=512/n=1024 cells were 7993.207/4845.039 us and full geomean 3535.529 us.
2026-07-19T02:25:19.902796,1,10,2183.691,succeeded,818416b1321abc18f5b3330ba5d189a835479f63,"Restore fused contiguous blocked buffers and restrict dispatch to high-batch n=512 to expose library n=1024 timing; validation passed; blocked n=512 was 4578.857 us, library n=1024 high-batch 2897.252 us; full geomean 2183.691 us."
