timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-19T22:54:48.418997,62,N/A,N/A,brief_start,N/A,"Rewrite the batch-one n>=8192 factor workspace into 128-byte-coalesced tile-major CuTe operand order, guided by the hosted profile's 4-of-32-byte global-load sector utilization. Make TRSM panels write factor tiles directly in update layout and use swizzled TMA/cp.async staging to remove strided compact conversion plus transpose/upper-clear traffic, while preserving panel math, every smaller dispatch, caller-stream semantics, caches, fresh inputs, and the full grid."
2026-07-19T23:26:35.131090,62,0,N/A,runtime_error,3d4d2a46dfd77c7e4876c2b4ab9cf823538ce92d,"Fused batch-one large-matrix factor transpose/upper cleanup with post-TRSM FP32-to-FP16 panel packing in one 256-thread launch, emitting only lower factor tiles plus upper tiles dirtied by diagonal 256x256 CuTe clusters. Wrapped build and all 17 official validation cases plus the fresh-input guard passed. The wrapped full-grid benchmark emitted no result for 1554.114 seconds, exceeding the environment's 1200-second allowance, and was terminated; no metric was emitted."
2026-07-19T23:33:56.831472,62,1,875.519,succeeded,d29e91e34a56cdaeffc394e5c1db4823e3ddaa49,"Repaired the timed-out fused launch by retaining Cholesky-to-TRSM ordering while restoring the proven tiled factor-copy and row-major FP16 converter as two caller-ordered kernels behind one wrapper. Wrapped build, all 17 official tests, fresh-input guard, and all 15 benchmark cells passed. Large batch-one n8192/n16384/n32768 measured 4669.082/14574.360/52747.852 us; aggregate measured 875.519 us versus the 873.487 parent."
2026-07-19T23:40:09.759774,62,2,875.540,succeeded,012b70c13c6496db2aaef9b006f0328de5a7c6a5,"Skipped factor-copy zero stores for upper 32x32 tiles outside diagonal 256x256 CuTe clusters, because lower-only input seeding and triangular cluster scheduling leave those cached-output regions persistently zero; retained cleanup only where a dense diagonal cluster can dirty upper elements. Wrapped build, all tests, fresh-input guard, and all 15 cells passed. n8192/n16384/n32768 improved from 4669.082/14574.360/52747.852 to 4659.383/14560.601/52685.191 us; unrelated-cell variance left aggregate noise-flat at 875.540 us versus 875.519."
2026-07-19T23:48:21.995153,62,3,876.982,succeeded,fa9a3c6e74457b31815196a037415da44bd59313,"Halved factor-copy CTA count with a rectangular 8192-CTA grid whose blocks process two candidate tile columns per factor row, retaining coalesced 32x32 transpose and only diagonal-cluster upper cleanup. Wrapped build, all tests, fresh-input guard, and the full grid passed. The paired per-CTA serialization measured 4666.424/14579.232/53043.599 us at n8192/n16384/n32768 and 876.982 us aggregate, versus 4659.383/14560.601/52685.191 and 875.540 for one tile per CTA."
2026-07-19T23:57:49.385608,62,4,888.684,succeeded,702b3fe86ea91df6b4bb3424d47f54a247f7740e,"Restored one factor tile per CTA and changed the large panel converter from two 16-byte vectors per thread at 32-byte inter-thread stride to one contiguous 16-byte vector per thread, making each warp load instruction fully sector-coalesced. Wrapped build, all tests, fresh-input guard, and all cells passed. Extra converter indexing/work items measured 4675.439/14587.305/52902.667 us at n8192/n16384/n32768 versus 4659.383/14560.601/52685.191 for two vectors/thread; broadly slower unrelated cells produced an 888.684 us aggregate."
2026-07-20T00:06:09.974578,62,5,878.501,succeeded,36a27f796ba15b2702b5c55e80a0013e53444756,"Replaced the compact column-major 4096-square factor workspace with a row-major workspace, made cuBLAS consume those bytes as an upper column-major view with transpose, and replaced shared-memory factor layout conversion with direct coalesced lower-factor emission; restored the stronger two-vector panel converter. Wrapped build, all tests, fresh-input guard, and the full grid passed. Hidden row-major solver layout work raised n8192/n16384 to 4808.901/14909.536 us while n32768 measured 52675.008 us; aggregate was 878.501 us versus 875.540 for the column-major factor path."
2026-07-20T00:21:41.278461,62,6,876.784,succeeded,f30bb54698c813ec9321a6356b1525d1d0da36b1,"Used hosted job f18687fd574443a09cebecb18abc90c7 on exact trial-2 commit 012b70c/index12 to target the 2.36 ms panel factor plus PyTorch's 125.79 us direct-copy (78% excessive sectors) and 98.14 us triu/tril (87% excessive sectors). Replaced torch.linalg panel factoring with a coalesced lower-tile copy into compact column-major storage and direct workspace-backed BF16x9 cusolverDnSpotrf, retaining TRSM, FP16 conversion, CuTe rank-k, and selective upper cleanup. Wrapped build, all tests, fresh-input guard, and all cells passed. n8192/n16384/n32768 improved from 4659.383/14560.601/52685.191 to 4427.366/14108.885/51808.446 us; unrelated mid-cell slowdown left aggregate at 876.784 us."
2026-07-20T00:33:54.698293,62,7,N/A,validation_error,7e5d6f4da76b4a187bff1d8ac5e55309f638e4c6,"Rewrote batch-one large storage as physical upper/output-transpose: direct contiguous panel-to-factor and factor-to-output rows, right-side TRSM over physical upper panels, strided compact FP16 column-major operands, and a column-major CuTe output view. Wrapped build and standard validation passed, but the full grid rejected all large cells: n8192 output had lower-triangle residual 0.0227, while n16384/n32768 reconstruction residuals were 0.0601/0.0909. No metric was emitted."
2026-07-20T00:42:50.462309,62,8,867.782,succeeded,f70ec936b541155256acecc7615fa7f28e596399,"Kept every 4096-wide panel factor in its own compact column-major workspace slice, removed factor transpose/cleanup from between TRSM/conversion and CuTe rank-k, and emitted all final factors with one 3D-grid coalesced stack-copy after the last update. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. n8192/n16384/n32768 measured 4425.273/14079.414/51756.617 us, improving the immediate direct-panel trial's 4427.366/14108.885/51808.446; aggregate improved from the 873.487 parent and 876.784 immediate trial to 867.782 us."
