timestamp,agent_id,brief_id,iteration,linalg/qr_v2,status,commit,description
2026-06-25T01:04:39.272486,2,,N/A,112393.799,baseline,40fd0e26d491111cc7c48a777a5fc0a6c2e07d47,baseline
2026-06-25T01:17:42.347115,2,0,N/A,N/A,brief_start,N/A,"Large-n shapes (n=1024/2048/4096) are compute-bound on the O(n^3) trailing-matrix updates. Write a right-looking BLOCKED Householder QR whose trailing GEMMs (V^T A and (I - V T V^T) A) run on Blackwell tensor cores in TF32 (try BF16) with FP32 accumulate, while the panel factorization, the reflector vectors V, and tau stay STRICTLY FP32 to preserve the orthogonality (rtol 100*n*eps) and factor-residual tolerances. Maximize arithmetic intensity with fewer, larger tensor-core launches. Reduced precision must touch only the trailing apply GEMMs, never the reflectors."
2026-06-25T01:57:44.203600,2,0,0,86976.026,succeeded,d71c4e5b1e8d859663b633012d74da0ce355565f,"Blocked Householder QR, TF32 tensor-core trailing GEMMs, FP32 panel+V+tau. n=1024 shapes 6.1x faster (escapes serial cusolver batch loop); n=2048/4096 regress (panel under-parallelized for small batch). Validate+3 guards CLEAN. Geomean 86976 us (1.29x vs 112384 baseline)."
2026-06-25T02:15:42.664355,2,0,1,71253.476,succeeded,e22085cc5abffc8103b8602b7319e087dba7c1bb,"cuSOLVER per-matrix panel (non-det) + nb=128 for small-batch large-n; custom batched panel for n=1024. n=4096 306k->42.8k, n=2048 97.9k->64.9k, n=1024 35k (6.1x). Validate+3 guards CLEAN. Geomean 71253 us (1.58x)."
2026-06-25T02:27:17.487334,2,0,2,62408.994,succeeded,ffbe3d012a13021eae8e70ee9047eb1e66232503,"nb=32 for n=1024 custom panel: n=1024 shapes 35k->20.6k us (10.5x). Per-n routing table. Finding: trailing update is bandwidth-bound (AI~nb/4), TF32 no compute speedup; win is batching. Validate+3 guards CLEAN. Geomean 62409 us (1.80x)."
2026-06-25T02:35:40.466956,2,0,3,60493.505,succeeded,6aed18202dd6e2e9f8c0e6b4b1f07a785b9d66f3,nb=16 for n=1024: shapes 20.6k->18.2k us (11.8x). Validate+3 guards CLEAN. Geomean 60494 us (1.857x).
2026-06-25T02:49:23.664144,2,0,4,60375.159,succeeded,ae31d95bea178cfd012ded4edb84a06230d727cd,"Route n=4096 to geqrf (removes 0.95x regression); fold T into Y=V*T^T removing middle trailing GEMM. Validate+3 guards CLEAN. Geomean 60375 us (1.861x). Split for n=1024: panel 33%, V/S/T 16%, trailing 51% (bandwidth-bound)."
2026-06-25T03:11:12.424430,2,0,5,56234.895,succeeded,41c45c23800588cced1b690864386d786b48d257,"Custom batched panel+nb=16 for n=2048 (beats cuSOLVER even at batch=8): 65k->28.8k us (2.41x). n=1024 18.2k (11.8x), n=4096->geqrf. Validate+3 guards CLEAN. Geomean 56235 us (1.999x ~2x)."
2026-06-25T03:24:12.615896,2,0,6,54321.185,succeeded,92b341586df0a58eb9c03f6bb3e3726f5f6e3269,"Warp-shuffle block reduction in panel kernel (1 sync/reduce vs log(nt)). n=1024 18.2k->16.6k (13.0x), n=2048 28.8k->24.4k (2.85x). Validate+3 guards CLEAN. Geomean 54321 us (2.069x)."
2026-06-25T03:54:30.637155,2,0,7,49888.004,succeeded,78b5b07a17e5bc7468ee1fc2ab5469a57b201811,"Two-level blocked QR: outer NB=64 super-panel applies to full trailing once per 64 cols (few large GEMMs), inner nb=16 panels confined to the block. n=1024 16.6k->12.0k (18.0x), n=2048 24.0k (2.89x). Validate+3 guards CLEAN. Geomean ~49900 us (2.25x)."
2026-06-25T04:04:04.559851,2,0,8,49166.096,succeeded,da03bf80d40dd9dfb5eaadd008dddddbcb652163,"Tune outer NB=128 (swept: best for both shapes). n=1024 ~11.36k (19.0x), n=2048 ~23.68k (2.93x). Validate+3 guards CLEAN. Geomean ~49200 us (2.286x)."
2026-06-25T04:17:46.062927,2,0,9,48947.738,succeeded,8b26a95d9d4d58384452d6fc553d2cb5c6ca4f97,"Fast tiled batched transpose in-extension (replace torch .transpose().contiguous()). blocked_qr takes row-major A, returns {H,tau}. n=1024 ~11.18k, n=2048 ~23.54k. Validate+3 guards CLEAN. Geomean ~48970 us (2.294x)."
2026-06-25T04:28:05.756811,2,0,10,48985.389,succeeded,ba57274f872e9bde8a42c09d5c00a87459d7263a,"Final: header docs + nsys profile of n=2048. Profile shows panel_factor 56% (8-CTA occupancy-bound), build_T 11% (b=128 outer recurrence), trailing tensor-core GEMMs the rest. Geomean ~48985 us (2.294x). n=1024 ~19x, n=2048 ~2.94x, n=4096->geqrf."
