timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-19T03:16:17.322878,7,N/A,N/A,brief_start,N/A,"Combine the one-block packed small-matrix kernels through n=256 with the FP16 tensor-core blocked schedule for profitable n=1024 and larger shapes, preserving library fallbacks between regimes and tuning dispatch plus extension integration overhead."
2026-07-19T03:22:26.413335,7,0,1550.810,succeeded,f0dd1a7b2ec8e07889a02337309750778df53e8f,Integrated the validated packed one-block n=32/64 and four-thread-row n=128/256 kernels with the FP16 tensor-core blocked path for n>=2048 and high-batch n=1024. All official tests and fresh-seed guards passed; small timings were 37.796/69.874/161.510/447.919 us and the full-grid geomean reached 1550.810 us.
2026-07-19T03:27:55.040508,7,1,1569.239,succeeded,e99af2a9d37a7dd3df9952c2407e7ea0e095a05b,"Collapsed the packed small kernel and cuBLAS FP16 update bindings into one load_inline extension, preserving dispatch and algorithms. Validation and all guards passed; small timings were 38.156/69.973/161.459/447.102 us, while the full-grid geomean measured 1569.239 us versus 1550.810 us with separate modules."
2026-07-19T03:32:22.374861,7,2,1519.191,succeeded,0523ae7c85791d43ceb4ec3b2ec0f4a50e10d710,Moved n=256 from the packed cooperative kernel to the cuSOLVER library fallback while keeping custom n=32/64/128 and FP16 blocked large-shape dispatch. Validation passed; n=256 fell from 447.102 to 276.247 us and the full-grid geomean reached 1519.191 us.
2026-07-19T03:35:02.114309,7,3,1500.759,succeeded,6b08f9060e88c5220b1135f8d1cca9abd26a8de6,"Moved n=128 to the library fallback while retaining packed custom n=32/64. Validation and guards passed; n=128 improved from 161.411 to 151.991 us, and the all-shape geomean measured 1500.759 us."
2026-07-19T03:38:56.002653,7,4,1544.297,succeeded,2c50b057b801c598ad9e3978c19d70f8896e701e,"Moved n=64 to the library fallback, leaving only n=32 on the packed custom kernel. All checks passed, but n=64 rose from 70.195 to 110.012 us and the full-grid geomean measured 1544.297 us versus 1500.759 us with custom n=64."
2026-07-19T03:41:20.537996,7,5,1673.770,succeeded,44da7b6566031032de6eb25f9bef9500f1386c95,"Moved n=32 to the library fallback, completing the packed-kernel crossover sweep. Validation passed, but n=32 rose from 38.063 to 112.578 us and the full-grid geomean measured 1673.770 us; custom kernels measured faster at n=32 and n=64, while the library measured faster at n=128 and n=256."
2026-07-19T03:45:00.327610,7,6,1509.984,succeeded,e99b77c2ccd84760fa55a8a7dbeed14929ec42ca,"Restored custom n=32/64 and library n=128/256, then limited the FP16 blocked n=2048 path to batch>=8. Validation passed; the batch-2 n=2048 library fallback measured 3101.903 us versus 2423-2506 us on the mixed path, and the full geomean measured 1509.984 us."
2026-07-19T03:49:18.292153,7,7,1533.441,succeeded,01e5c25dccea8d4ea1ae524f32bef6c0ecec6f54,"Restored mixed n=2048 and raised the n=1024 mixed-path batch threshold above the active batch-60 shape. Validation passed; library n=1024 batch-60 measured 2891.663 us versus 2438-2452 us on the FP16 blocked schedule, and the full geomean measured 1533.441 us."
2026-07-19T03:52:13.897654,7,8,1501.305,succeeded,e959c34ecdeb9bafb7e1661672020843596d97a5,"Restored the profitable n=1024 mixed dispatch and sent only batch-1 n=4096 to the direct library path, avoiding clone/copy/tril around a one-panel factorization. Validation passed; n=4096 batch-1 fell from about 1665-1670 to 1532.003 us. The full metric was 1501.305 us in a sample where n=2048 batch-2 showed high variance."
2026-07-19T03:56:05.333646,7,9,1581.511,succeeded,581b6cb19b87292dba24f3dfeb568f912d53605a,"Extended the n=4096 library fallback from batch 1 to batch 2. Validation passed, but batch-2 n=4096 rose from roughly 5350-5585 to 11212.428 us; batch-1 remained 1533.175 us. Full geomean measured 1581.511 us, confirming the crossover is batch-specific."
2026-07-19T04:01:29.143434,7,10,1485.592,succeeded,ff9064afacc96cb05c2d01c6ff7faa32e2d97dad,"Restored separate packed-small and FP16-update extensions with the measured dispatch: custom n=32/64, library n=128/256/512 and low-batch n=1024, FP16 blocked n=1024 batch-60 and all n>=2048 except library batch-1 n=4096. All checks passed; representative timings were 37.969/69.701/151.729/275.175 us at n=32..256, 2399.518/4717.906 us at n=2048, 1529.855/5376.435 us at n=4096, and the full geomean reached 1485.592 us."
2026-07-19T04:01:50.525146,7,N/A,N/A,brief_stop,N/A,"Measured 11 committed trials. Best ff9064a reached 1485.592 us versus parent c5f12bb at 1647.471 us and baseline 2153.690 us (9.8% below the parent, 31.0% below baseline, about 1.45x baseline speedup), with all 17 official tests and the six-case fresh-input guard passing. Exact integration initially measured 1550.810; one combined extension measured 1569.239. Dispatch sweeps found library n=256 at 276.247 versus packed 447.102, library n=128 at 151.991 versus custom 161.411, custom n=64 at about 70 versus library 110.012, and custom n=32 at about 38 versus library 112.578. Library fallback regressed n=2048 batch-2 to 3101.903 and n=1024 batch-60 to 2891.663, so both retain FP16 blocking. Library n=4096 batch-1 improved about 1665 to 1529.855, while library batch-2 regressed to 11212.428, so that crossover is batch-specific. Final separate-module tuned dispatch measured 37.969/69.701/151.729/275.175 us for n=32/64/128/256 and 1485.592 us overall. Keep this line moving: open variants include compiling only the live n=32/64 specializations to reduce extension load/build footprint, fusing solved-panel FP16 conversion with the cuBLAS update binding, testing cublasLt epilogues or persistent converted-panel buffers, and revisiting single-module integration after pruning unused n=128/n=256 code. Local profiling was waived and hosted Brev was unavailable."
