timestamp,agent_id,brief_id,iteration,linalg/qr_v2,status,commit,description
2026-06-25T12:22:49.364681,2,,N/A,111805.033,baseline,40fd0e26d491111cc7c48a777a5fc0a6c2e07d47,baseline
2026-06-25T12:28:46.710901,2,0,N/A,N/A,brief_start,N/A,"On large batches of small/medium matrices (batch20-n32, batch40-n176, batch40-n352, and the n<=256 tiles) the baseline is launch/latency bound: many tiny per-matrix kernels plus global-memory round-trips. Write a custom CUDA C++ batched QR that assigns ONE CTA per matrix and keeps the whole matrix on-chip (shared memory + registers), running the full Householder factorization without inter-kernel global round-trips; use CUB block primitives for in-CTA column-norm and dot-product reductions, and emit compact (H,tau) directly. Pin this on-chip path to n<=256 (n=512 FP32 is 1MB, exceeds shared memory); route n>256 and off-grid n to a correct fallback (torch.geqrf) so the off-grid-n guard passes. Try multiple-matrices-per-CTA for the tiniest n to cut launch overhead further."
2026-06-25T12:36:15.638980,2,0,0,N/A,validation_error,92c8f9d09adf15278bb9a4c98a68cf3e551d66cf,"Single-CTA-per-matrix Householder QR, n=32 path (shared-mem column-major, CUB BlockReduce for column norm, per-thread-column trailing update); n!=32 falls to geqrf. Math is correct but qr_cuda returns std::vector -> Python list, and checker requires a tuple (H,tau). Off-grid/large shapes all pass. Fix: wrap in tuple()."
2026-06-25T12:47:40.033273,2,0,1,96377.610,succeeded,a1b6e0c68ddfb83b7d8d7f6844ae32d301e755d2,"n=32 single-CTA Householder QR working and validated (all 3 guards CLEAN). geomean 96377.6 us = 1.16x vs baseline 111805 (13.8% faster). n=32 benchmark shape 290.6->49.2 us (5.9x). n=176/352 still on geqrf fallback. Kernel is launch/latency bound (50 calls/iter ~1us each). Next: n=176 path -- but 176x176 FP32 = 121KB > 99KB shared on this sm_120 host (B200 has 228KB), so n=176 needs register-resident or panel layout, not plain shared."
2026-06-25T13:21:26.607544,2,0,2,69309.026,succeeded,c6a8e3b43d33c1b7752eb69c4107427dcdf94565,"Cooperative-column QR for n=176: TPC=4 threads serve each column (thread owns strided rows in registers), shared-mem reductions for norm+dot. 80 regs, ZERO spill (was 255 regs + 656B spill in 1-thread version). n=176 shape 1070->319us (3.35x further; 52x vs geqrf). geomean 69309.0 = 1.613x vs baseline (38% faster). All guards CLEAN. Next: profile to find next bottleneck; consider multiple-matrices-per-CTA for n=32 to cut launch overhead, and tune TPC."
2026-06-25T13:40:26.220488,2,0,3,72431.721,succeeded,fb58d32445ea676a65169dc7381b46c147d16da1,"n=32 warp-per-matrix, MPC=4 matrices per CTA (brief's multiple-matrices-per-CTA idea). Validated + guards CLEAN but REGRESSED: n=32 shape 49->82.7us, geomean 72431 (1.543x, worse than iter3's 1.613x). The shuffle broadcasts (tau/invd/beta) + per-warp shared v writes cost more than the launch-grid saving; n=32 was launch-bound, not execution-bound, so fewer/bigger blocks don't help. Reverting n=32 to the iter3 shared-mem block-per-matrix kernel. Lesson: tiny-n is launch-latency limited; cutting kernel work doesn't move it."
2026-06-25T14:05:10.659192,2,0,4,70835.715,succeeded,6b640b4815c63f52a7e4dff60f5c735bf6a8a326,"n=176 cooperative kernel rewritten to 2 __syncthreads/step (was 5) with warp-shuffle norm+dot reductions and redundant reflector (no lead-thread funnel). Validated + guards CLEAN. REGRESSED: n=176 319->415us, geomean 70835 (1.578x, worse than iter3 1.613x). ncu had flagged barrier stalls (7.93) but cutting syncs did NOT help: the redundant sqrtf/div across TPC lanes + shuffle latency on the underfilled grid (0.21 waves) cost more. The barrier stalls are a SYMPTOM of the serial Householder dependency chain on an underfilled GPU, not the root cause. Reverting to iter3 shared-reduction TPC=4 (319us, best so far)."
2026-06-25T14:21:33.868092,2,0,5,73119.921,succeeded,0a2c74cbf229a33e2cc67576dbb9bb848e08ee95,"n=176 2-sync warp-coordinated variant (within-warp shuffle reductions, __syncwarp intra-column, single-lane transcendental, 132B smem). Validated + guards CLEAN. REGRESSED hard: n=176 319->604us, geomean 73120 (1.529x). Second confirmation that warp-shuffle reductions are slower than CUB/shared-mem block reductions for this underfilled latency-bound kernel (iter5 shuffle 415us, iter6 604us, iter3 shared 319us). Root cause: with 0.21 waves the GPU is mostly idle; shuffle ops serialize within a warp and add latency on the critical path, while shared-mem reductions overlap better. CONCLUSION: iter3 shared-reduction TPC=4 (319us, geomean 69309, 1.613x) is the n=176 optimum for the unblocked Householder approach. Reverting to it."
2026-06-25T14:30:48.895019,2,0,6,70508.436,succeeded,c67fca726448d657415bd2d9af3b6c770ea696e0,n=176 TPC sweep: TPC=2 gives 387us vs TPC=4 319us. TPC=4 is optimal -- more threads-per-column raises occupancy (44 warps/SM vs 22) which hides the per-step latency better on the 0.21-wave underfilled grid; TPC=2's lower occupancy loses more than its 168-vs-80 reg / fewer-shuffle gains. Geomean TPC=2=70508 (1.586x) vs TPC=4=69309 (1.613x). Reverting to TPC=4 (best).
2026-06-25T14:35:04.286156,2,0,7,69308.434,succeeded,ec5fcfee34878f6204fbe860b570513d6fe6f6d0,"FINAL best config (= iter3): n=32 shared-mem block-per-matrix QR + n=176 cooperative register-resident QR (TPC=4, shared reductions, single-CTA-per-matrix, on-chip, no global round-trips, compact (H,tau) emitted directly). geomean 69308.4 us = 1.613x vs baseline 111805. Per-shape: n=32 290.6->49.3us (5.9x), n=176 16692->319us (52x); n>=256 and off-grid n -> torch.geqrf (off-grid guard CLEAN). Profiled: coop kernel is latency-bound on an underfilled grid (40 blocks / 188 SMs = 0.21 waves, 11% SM throughput, 45.8% occupancy) -- the floor for batch=40, not a removable inefficiency. iter4-7 explored multiple-matrices-per-CTA (n=32), shuffle 2-sync reductions, warp-coordinated, and TPC=2 -- all regressed; this shared-reduction TPC=4 is the optimum for the unblocked Householder approach."
