timestamp,agent_id,brief_id,iteration,linalg/qr_v2,status,commit,description
2026-06-25T00:50:10.975668,1,,N/A,117105.913,baseline,40fd0e26d491111cc7c48a777a5fc0a6c2e07d47,baseline
2026-06-25T01:01:26.839033,1,0,N/A,N/A,brief_start,N/A,"Baseline runs SIMT sgemm (no tensor cores) on the dominant n=512(B=640)/1024(B=60) shapes. Implement blocked compact-WY Householder QR in Triton: factor width-b≈32-64 column panels with unblocked Householder (FP32), build the triangular T factor, then apply the block reflector (I-V T V^T) to the trailing submatrix as batched tl.dot GEMMs on TF32 tensor cores with FP32 accumulation. Keep panel and T-factor in FP32 to hold orthogonality. Emit geqrf-convention H,tau. Route off-grid n to torch.geqrf. Target compute throughput and launch overhead on the large shapes."
2026-06-25T01:15:21.980571,1,0,0,N/A,validation_error,6609fa24efd3fad66d3d287a42b88c893e8620b6,"Blocked compact-WY QR, Triton TF32 trailing update (FP32 panel via geqrf + FP32 larft). Orthogonality immune to TF32 (~0.3, limit 100) but plain-TF32 trailing GEMM fails the factor gate on well-conditioned dense: factor_scaled up to 40.7 (n=512 dense), 33.6 (rankdef), 22.1 (n=1024) vs limit 20. Predicted; fix is 3xTF32 error-corrected trailing."
2026-06-25T01:29:20.767693,1,0,1,89264.972,succeeded,0a2ac62ac985e9565e760b3424542a34afc0ba0c,"Blocked compact-WY QR with 3xTF32 (tf32x3) trailing block-reflector GEMMs on tensor cores; FP32 panel via batched geqrf + FP32 larft T-factor. Validation PASS (22 tests + diff/invariance/offgrid guards all CLEAN). Geomean 89264.972us vs baseline 117105.913us = 1.31x. Per-shape: dominant cost n=512 B=640 ~534ms x4, n=1024 B=60 ~187-215ms."
2026-06-25T01:38:38.038793,1,0,2,43335.635,succeeded,8c58bccab07c165b9d0283b500aa7d3fbfa9d690,"Triton FP32 unblocked-Householder panel + fused larft T-factor for n=512 (one CTA per matrix, whole rows x b panel in SMEM), replacing cuSOLVER geqr2 (was 56.7% of GPU time). Fixed zero-reflector sign bug. n=512 shapes 534ms->62ms (8.5x). Geomean 43335.635us vs baseline 117105.913 = 2.70x. Validation: all 22 tests + guards pass. Next: extend Triton panel to n=1024 (now dominant at ~187ms x3; needs row-tiling, 1024x32x4=128KB > SMEM)."
2026-06-25T01:44:35.254341,1,0,3,20582.431,succeeded,c2199c92eef83457f10a27405557590fd15150a6,"Single-tile panel kernel (write v in place, reconstruct V for T build) halves SMEM; n=1024 now uses Triton panel (bw=16, 64KB). n=1024 187ms->25.6ms (7.3x), n=512 also 26ms. Geomean 20582.431us vs baseline 117105.913 = 5.69x. All tests+guards pass. Dominant now: n=2048 (94ms, cuSOLVER panel) and n=4096 (156ms, cuSOLVER panel)."
2026-06-25T01:48:44.639400,1,0,4,12594.568,succeeded,b959d78b10b838805c148d5883b9c477d48a5c75,"Route n=176/352 (supported grid) to the Triton single-CTA panel (were on cuSOLVER, overpaying fixed batched-geqrf overhead). n=176 6890us->427us (16x), n=352 25323us->1216us (20x). Geomean 12594.568us vs baseline 117105.913 = 9.30x. All tests+guards pass. Remaining bottleneck: n=2048 (94ms) and n=4096 (142ms) still on cuSOLVER panel (too tall for single-tile SMEM; need row-tiled panel kernel)."
2026-06-25T02:10:46.023872,1,0,5,11745.948,succeeded,f3fa8efd0b351dda447b456b3045afc4efd2c4fc,"Row-tiled out-of-core panel kernel (one CTA/matrix, 256-row HBM tiles, num_stages=1) for n=2048: 94ms->44ms (2.1x). n=4096 (B=2) occupancy-starved on single-CTA panel (155ms vs cuSOLVER 131ms) -> kept cuSOLVER panel there. Geomean 11745.948us vs baseline 117105.913 = 9.97x. All tests + 3 guards PASS."
2026-06-25T02:31:57.674718,1,0,6,8351.934,succeeded,113808b350c089a0bbcd4b5f3d09924b1bbe3b72,"Factor panels and apply trailing update in place on strided H views; removed per-panel .contiguous() copies and write-backs (~32 copies/call eliminated). n=512 26ms->16ms, n=1024 25.6ms->13ms. Geomean 8351.934us vs baseline 117105.913 = 14.02x. All tests + 3 guards PASS."
2026-06-25T02:38:52.010974,1,0,7,7994.341,succeeded,87c1406b3725eb65178efe6683e4f67cddd76f6e,"Fused the small b x b T^T multiply into the tail of the V^T@C trailing GEMM (W = T^T @ (V^T @ C) in one launch, one buffer); trailing update now 2 kernels instead of 3, removed _tt_w_kernel. Geomean 7994.341us vs baseline 117105.913 = 14.65x. All tests + 3 guards PASS."
