timestamp,agent_id,brief_id,iteration,linalg/qr_v2,diff_lines,status,commit,description
2026-06-20T04:38:06.090458,0,,N/A,1934.431,8691,optimized,fb5f83213d5dbc7a4a0fe4e2b876bef744414979,optimized
2026-06-20T04:43:11.541813,0,,N/A,130825.790,0,baseline,6e619b05330c0076bbe6c7ee691362d3eee23125,baseline
2026-06-20T04:56:40.955907,0,0,N/A,N/A,N/A,brief_start,N/A,"SIMPLIFY the Python dispatch's ~40 os.environ.get knobs (submission.py lines ~8-90, 7340-7600, 8016-8090). Each QR_* knob has a production default; the non-default branch is dead config surface. Inline every knob to its literal default and delete the now-unreachable branches and the dead _ext.set_* calls they feed (e.g. _SMALL_BF16=0/_SMALL1_BF16=0 disables _qr_small_bf16 entirely; _FP32_SMALL_HI=0; _FALLBACK; alternate _BF16_* values). Keep all 12 benchmark shapes numerically identical and geomean within 1% of 1934us; revert any knob whose removal moves a shape. Measure diff_lines each iteration."
2026-06-20T05:06:56.828577,0,0,0,1934.828,8668,succeeded,cad73b0fffc5161b58b9a9079c00c46632144e42,"Delete 5 dead documentation constants (_RECON_CPP/_RECON_CPP2/_RECON_CUSTOM/_RECON_IPH/_TINY_WARP_WPB) + their comments. All assigned-never-read (C++ hardwired). Byte-identical behavior; all 12 shapes match within noise, guards CLEAN."
2026-06-20T05:15:46.323084,0,0,1,1937.008,8662,succeeded,00295a1ec0f4be2ef343b6734a76edb9299a0a75,"Inline the 3 small-n bf16 knobs (_SMALL_BF16=0/_SMALL1_BF16=0/_SMALL2_BF16=1): the dispatch gate reduces to literal '176 < n <= 352'. Deleted dead knobs + rationale comments. Behavior byte-identical; all 12 shapes match within noise, guards CLEAN."
2026-06-20T05:28:16.153205,0,0,2,1938.386,8641,succeeded,5da80f944c1fbc25a72ab6e392b6eaaec6926e07,"Collapse 3 always-true-default knobs: _N1024_MIXED_FP16 (b60_classified both branches -> single _qr_large_fp16 return, drops dead compact_large_bad_input pass), _FALLBACK (drop dead 'and' term in geqrf arm), _BIGBATCH_EXACT_STRESS_GRAM3 (unconditional gram3). Algebraically identical; 2 bench runs 1948/1938 (run1 n512 thermal noise, run2 settles to reference); guards CLEAN."
2026-06-20T05:35:01.389992,0,0,3,1939.340,8592,succeeded,939e86f65e82ab1d10e8c8670814adedfaa94540,"Inline 6 always-on n=512-bigbatch FP16-path knobs (_BIGBATCH_WF16=1/_BIGBATCH_INNER_WMMA=2/_BIGBATCH_PANEL_APPLY_FUSED=1/_BIGBATCH_PAF_NO_CSH=1/_BIGBATCH_PAF_NO_VSH=1/_BIGBATCH_BF16_MINV_BLK4=1) to literals in both bigbatch funcs; deleted defs+rationale comments. Byte-identical (constants inlined, dead conditionals dropped). Validation PASS; 2 bench runs 1938.4/1939.3us, n512 shapes match reference."
2026-06-20T05:45:44.981328,0,0,4,1935.043,8566,succeeded,578dec0b4315c496720b920801846c331c6b8858,"Collapse 4 always-default FP16-routing knobs: _BF16_LARGELO/_BF16_LARGEHI (=1 -> _bf16_want unconditionally True; gates reduce to batch-size only), _BF16_BIGBATCH (==2 always), _N512_SPLIT_BAD (=1 always). Byte-identical; validation PASS; geomean 1935.0us, all shapes match reference within noise."
2026-06-20T05:52:19.737380,0,0,5,1934.000,8559,succeeded,691fd117df81f5b7e7fdedab4aebd0e26e6b1e13,"Collapse _B2_GRAM_UPPER_EXT/_B2_CHOL_SOLVE_EXT/_B2_CHOL_LOWER_R_EXT (all =1; guards reduce to b==2 and n==4096) and delete a provably-unreachable cholqr arm (chol_b2_lower_R_out, after the SOLVE_EXT arm returns); collapse _SMALL_PANEL_CM (=1). Byte-identical; validation PASS; geomean 1934.0us."
2026-06-20T05:59:56.864938,0,0,6,1929.295,8556,succeeded,0aa39ae23d0f1ade329cef5eba264fddb9ecef8a,Inline _FP32_SMALL=0 (single n<64 prec use) and _CHOLQR_MIN_N=4096 (2 dispatch arms; dropped redundant 'and n>=4096'). Byte-identical; validation PASS; geomean 1929.3us.
