timestamp,brief_id,trial,linalg/eigh_py,status,commit,description
2026-07-02T09:14:18.096967,92,N/A,N/A,brief_start,N/A,"Custom fused batched CholeskyQR2 kernel to cut the orthonormalization cost that recurs across shapes: proj_cqr measured 19.8ms in shape 11's sign-DC pipeline (the biggest single torch component there, larger than the 16.3ms sign iterations), and the same CholeskyQR2 orthonormalizes the low-rank bases (shapes 3/8/10/12) and the two-level projector (shape 9) — a cross-cutting lever. torch does it as separate bmm(Gram)+potrf+trsm launches per pass, twice; the small k*k Gram factor round-trips to HBM between potrf and the tall n*k trsm. Mechanism: a fused batched kernel computing the symmetric Gram, its Cholesky, and the tall-skinny triangular solve in one launch keeping the k*k factor resident, done twice (CholeskyQR2) for orthogonality. Targets redundant-work / memory round-trips / launch overhead; keep the residual gate + cuSOLVER fallback + the orthogonality-edge calibration, route guarded per shape."
2026-07-02T09:43:37.643216,92,0,30497.637,succeeded,250963890e8dcee908b7c6486c7dc67549bc16c2,"Fused Gram+Cholesky kernel (one CTA/matrix, packed k*k lower triangle in SMEM, no HBM round-trip Gram->potrf) wired into sign-DC proj_cqr. Correct: L matches torch potrf ~1e-6 rel, recon ~1e-6, orth 1e-3 after 1 pass; 39/39 VALID. shape11 82016->129507us REGRESSION -- the sequential single-CTA Cholesky (300 cols, syncthreads/col, diagonal computed serially by thread 0) is far slower than cuSOLVER's batched potrf. Other shapes unchanged (fused fires only on shape 11's _sign_dc_cqr). geomean 27712->30497. proj_cqr sub-costs (measured): projapply 1.14 + gram 0.58 + potrf 3.21 + trsm 5.48 = 10.4ms kernel + ~10ms launch gap."
2026-07-02T09:53:00.950092,92,1,30664.330,succeeded,b525b6453b57dca62f20bff786dd26a1a47a148b,"Blocked right-looking Cholesky (NB=24) in the fused kernel: cut syncthreads from ~300 to ~13. Still correct (L ~1e-6 vs torch). shape11 138267us (t1 129507, parent 82016) -- NO improvement. Root cause (ncu t1): 176KB packed FP32 factor -> Block Limit Shared Mem=1 -> 1 CTA/SM -> 12.5% achieved occupancy; with only 1 resident CTA the trailing-update parallelism has no sibling warps to hide barrier/mem latency. cuSOLVER batched potrf (3.21ms) uses small SMEM tiles across the batch for high occupancy -- structurally faster than any single-CTA-per-matrix Cholesky at k=300. geomean 30664."
2026-07-02T09:57:34.100280,92,2,30892.438,succeeded,f17c3d14851f886de213cd1b90360b887ca9e2ce,"Gram phase rewritten to row-of-triangle thread mapping (removed the per-entry sqrtf index recovery, contiguous row-segment writes) + NT 256->512. Correct (~1e-6). shape11 153599us -- WORSE than t2 (138267): NT=512 adds warps but triangular load imbalance leaves them idle at barriers and 1 CTA/SM (176KB SMEM) is unchanged. Three variants (t1 naive, t2 blocked, t3 improved-Gram/NT512) all land 129-153ms vs cuSOLVER's gram+potrf 3.79ms -- the fused single-CTA Cholesky is occupancy-bound (12.5%). geomean 30892. Next: cut SMEM (FP16 packed factor) for >1 CTA/SM, testing whether precision holds the orth gate."
2026-07-02T10:03:01.523569,92,3,27727.876,succeeded,45232bd41da460683e952cdb440d238a93f66804,"Fused add_shifted_diag kernel (one launch replacing diag/abs/amax/clamp/mul/add/eye chain ~6-7 tiny launches) between Gram bmm and cuSOLVER potrf; keeps the fast library potrf+trsm. 39/39 VALID. shape11 82016->80857us (-1.4%), geomean 27712->27728 (neutral/noise). The shift-chain launches are a SMALL fraction of proj_cqr's ~10ms host-dispatch gap; the gap is dominated by potrf/trsm dependency stalls. Confirms most of the CQR gap is around the library calls, not the glue."
2026-07-02T10:08:33.889567,92,4,27566.094,succeeded,68dd836c2d7493db2060e9d805ac232a5e70fe27,"Extend fused add_shifted_diag to _lr_cholesky_qr2 (low-rank/complement CQR2 for shapes 3/4/8/10/12 + sign-DC-large 5), on top of t4's sign-DC shift-fusion. 39/39 VALID. Consistent cross-cutting wins on CQR2-using shapes: shape3 -1.7%, shape4 -1.3%, shape8 -1.6%, shape10 -0.7%, shape11 -1.6%, shape12 -2.3%. geomean 27712->27566 (-0.5%, below 1% noise per-shape but same direction across 7 shapes). This is the achievable slice of the fusion win: the shift-chain glue. The bigger proj_cqr gap (potrf/trsm dependency stalls, ~8.5ms on shape 11; cuSOLVER ~700 tiny potrf-internal launches on the small-batch low-rank shapes) is NOT reachable by a single-CTA fused Cholesky (occupancy-bound, t1-t3) -- it is a CUDA-graph target."
2026-07-02T10:19:56.839516,92,5,27543.753,succeeded,da1d3574c024861b2b1e0c22838880a6c39f81b2,"Apply fused add_shifted_diag only when G is contiguous (plain-bmm Gram); skip forced .contiguous() on the 3xTF32-sym Gram to avoid a copy launch. 39/39 VALID. geomean 27544 (t5 27557-27566, parent 27712 = -0.6%). Per-shape stable; no shape regresses vs parent. Best so far."
2026-07-02T10:32:18.217925,92,6,28914.425,succeeded,c05bce597b40fc964c944c08124b6059e3e461d8,"Fused single-CTA forward-sub trsm (L packed in SMEM, one thread per RHS column) replacing cuBLAS batch_trsm in sign-DC CQR. Correct ~1e-6, 39/39 VALID. shape11 80673->151531us REGRESSION: 176KB packed L -> 1 CTA/SM (12.5% occ) + 300 float/thread local-mem spill. cuBLAS batch_trsm_left_kernel (5.48ms, blocked, high occupancy across batch) is architecturally superior. DECISIVE finding: the trsm is NOT fusion-improvable via a resident-R single-CTA solve -- keeping R in SMEM forces occupancy collapse, same wall as the fused Cholesky (t1-t3). geomean 28914."
2026-07-02T10:36:56.997462,92,7,27584.584,succeeded,dcb7eea51a583bf2443468ac0a555e977bff943a,"Restore best config: fused add_shifted_diag ON (sign-DC + low-rank CQR2); fused Gram+Cholesky and fused trsm OFF (both measured occupancy/local-mem bound, ~7x slower than the library potrf/trsm). Final hand-forward. 39/39 VALID. geomean 27712->27584 (-0.6%), consistent per-shape wins on 6 CQR2 shapes (3 -1.6%, 4 -1.4%, 8 -1.4%, 10 -0.7%, 11 -1.0%, 12 -2.2%), no regressions vs parent."
2026-07-02T10:38:34.477187,92,N/A,N/A,brief_stop,N/A,"8 trials on brief-92 (fused batched CholeskyQR2). BEST = t8 dcb7eea5 geomean 27584us (parent 983f5cd5 27712 = -0.6%), 39/39 VALID, no shape regresses, 'stream' absent, -O3.

PROFILING (trial 1, SIGNDC_TIME CUDA-event timers on shape 11, converged): proj_cqr = 20.2ms (25% of shape 11's 81ms; > the 15.4ms ns_sign, confirming the brief). SUB-COST breakdown (2 CQR passes): projapply 1.14 + Gram-bmm 0.58 + potrf(cuSOLVER) 3.21 + trsm(cuBLAS) 5.48 = 10.4ms KERNEL; the remaining ~10ms is HOST-DISPATCH GAP across ~14 dependent launches (proj_cqr's coarse timer 20.2ms vs sum-of-fine-timers 10.4ms). Low-rank shapes (3/8/10/12) + two-level 9 also use CQR2; shape 9 is a specialized FP64 inverse-GEMM variant (not FP32 CQR). At small batch (shape 12, b60) cuSOLVER's batched potrf spawns ~700 tiny internal kernels (poor batching at b60/k=384).

WHAT WON (kept in t8): a fused add_shifted_diag kernel collapsing the diag/abs/amax/clamp/mul/add/eye shift chain (~6-7 tiny launches) into ONE launch between the Gram bmm and cuSOLVER potrf, keeping the fast library potrf+trsm. Wired into BOTH the sign-DC _sign_dc_cqr AND the low-rank _lr_cholesky_qr2. proj_cqr 20.2->18.9ms (-1.3ms). Consistent cross-cutting per-shape wins: shape3 -1.6%, shape4 -1.4%, shape8 -1.4%, shape10 -0.7%, shape11 -1.0%, shape12 -2.2%. Below 1% noise per-shape but SAME direction across 6 CQR2 shapes -> net -0.6% geomean.

WHAT FAILED (measured, decisive -- the fusion ceiling): (a) fused Gram+Cholesky, one CTA/matrix, packed k*k factor in SMEM (t1 naive, t2 blocked NB=24, t3 improved-Gram+NT512): all 129-153ms on shape 11 vs cuSOLVER's gram+potrf 3.79ms. ncu: 176KB packed FP32 factor -> Block Limit Shared Mem=1 -> 1 CTA/SM -> 12.5% achieved occupancy; the serial-ish Cholesky has NO sibling warps to hide barrier/mem latency. (b) fused single-CTA trsm, L packed in SMEM, one thread per RHS column (t7): shape11 80->151ms; ncu: 38.5ms/pass, 98% LOCAL-MEMORY sectors (the 300-float/thread solution array spills to L2), DRAM 0.86%, compute 10.6%. Both hit the SAME wall: keeping R (k=300, 176KB packed) resident forces 1 CTA/SM; cuSOLVER's batched potrf + cuBLAS's blocked batch_trsm use small SMEM tiles across the batch for high occupancy and are structurally superior at these k. The inv-GEMM/NS-refine substitutes were already refuted by brief-87 (orth gate). So: the CQR sub-ops (potrf, trsm) are LIBRARY-OPTIMAL and NOT fusion-improvable via a resident-R single-CTA kernel at k in [300,768].

STILL OPEN (surfacing, not closing): (1) The ~8.5ms residual proj_cqr gap is HOST-DISPATCH latency around the Gram->potrf->trsm dependency chain + cuSOLVER's ~700 tiny potrf-internal launches on the small-batch low-rank shapes. This is a CUDA-GRAPH target (capture the fixed-topology proj_cqr / _lr_cholesky_qr2 op sequence, one graph launch) -- brief-87 ruled out a graph for the WHOLE pipeline (92% GPU-busy overall) but did NOT measure the proj_cqr REGION in isolation, where the gap is ~45% of the stage. This is the single biggest reachable lever and is OFF this brief's scope (fused kernel), so a fresh CUDA-graph brief should own it. (2) A fused Gram-syrk exploiting symmetry (half the FLOPs) could shave the 0.58ms Gram but is small. (3) A thread-block-CLUSTER fused Cholesky (split the k=384/768 factor across C CTAs distributed SMEM, like the existing mega_eigh_clust_split) could fit the larger-k low-rank factors, but reduces the grid to B clusters (b60 -> 60-180 CTAs) so likely re-hits low occupancy for a serial algorithm -- untested. (4) A tensor-core BLOCKED trsm (diagonal-block solves + off-diagonal WMMA GEMMs, L in L2 not SMEM so many CTAs/SM) is the only trsm design that avoids the occupancy wall -- large build, uncertain vs cuBLAS, untested. (5) The finish-NS 3xTF32 + Rayleigh (shape 11 stages 7/8, ~5ms) unexamined for a fused kernel."
