timestamp,brief_id,trial,linalg/qr_v2,status,commit,description
2026-06-29T09:19:20.909529,7,N/A,N/A,brief_start,N/A,"n512 PAF kernel (qr_panel_apply_fused, 51%) is OCCUPANCY/BARRIER-bound per ncu: CTA-barrier stalls 34-39%, only ~2 CTA/SM (96KB SMEM), tensor pipe ~45% idle, NOT MMA-bound. Raise occupancy and cut barrier stalls: shrink the 96KB SMEM footprint (smaller staged tiles / drop redundant SMEM buffers / reuse) to fit 3-5 CTA/SM so the scheduler hides barrier latency, and reduce the number of __syncthreads per outer block (fuse phases, double-buffer, or async-copy pipeline so fewer full-CTA barriers). Goal: more concurrent CTAs to overlap the barrier-stall bubbles, attacking the 51% kernel at its real bottleneck."
2026-06-29T10:37:24.009817,7,0,1638.766,succeeded,2264a71f6dd3ec6f9651776b03e53fd7bd27c3d3,"CLEAN baseline (769f6f8b9) + PAF carveout=MaxShared, occupancy-only. Reverts the remote-invalid brief-4 BF16x9 bad-subset change (g_prec_emul/OB128-IB64/nlev=3); branch differs from clean baseline ONLY by the numerically-identical PAF carveout. Geomean 1638.8us vs clean-baseline 1635.2us (within noise). ncu: carveout lifts PAF SMEM block-limit 5->6 but Block Limit Registers stays 5 (48 regs) so achieved occupancy unchanged (51%, 0.86 waves at B=640/148SMs). n512 factor residual unchanged (scaled_factor_residual=0.00854, factor_rtol=0.00122). Numerically safe."
2026-06-29T10:42:41.959984,7,N/A,N/A,brief_stop,N/A,"DELIVERABLE: commit 2264a71f6 = CLEAN baseline 769f6f8b9 + PAF carveout=MaxShared ONLY (brief-4 remote-invalid BF16x9 bad-subset change fully reverted; g_prec_emul=0). Geomean 1638us vs clean-baseline 1635us (re-measured 1638/1638/1638 -- WITHIN NOISE, numerically identical: n512 scaled_factor_residual=0.00854, factor_rtol=0.00122, byte-identical to clean PAF). Remote-valid (keeps baseline torch.geqrf bad-subset routing).

KEY FINDING -- the brief premise (96KB SMEM, 2 CTA/SM) is STALE by ~3x. Ground-truth ncu of the n512 PAF (qr_panel_apply_fused<8,1>, the 51% kernel, m_i=512 instance): SMEM=32.9KB (prior no_csh+no_vsh work already shrank it), 48 regs, Block Limit Registers=5 AND Block Limit Shared Mem=5 (a TIE), theoretical occ 62.5%, ACHIEVED 51%, Waves/SM=0.86. The grid is SUB-ONE-WAVE: B=640 CTAs / 148 SMs = 4.3 CTA/SM < the 5 the block-limit allows. So the kernel is WORK-STARVED at the SM level during barrier bubbles, NOT SMEM-limited. Memory is the higher SOL term (58% vs 45% compute); barrier stall 30-39% of issue interval (confirmed), from panel-phase warp DIVERGENCE (warp0 serial next-pivot vs depleting bulk-warp trailing work), not occupancy.

LEVERS TRIED (all on this kernel, measured): (t1) carveout=MaxShared -> SMEM block-limit 5->6 but regs still cap at 5 => NEUTRAL, numerically identical [KEPT as deliverable]. (t2) launch_bounds MINB=6 -> regs 48->40, 6-block-capable, but achieved warps stayed 8.2 (grid-bound) and panel chain recompute => 1637us, shape3 +3% SLOWER. (t3) no_vsh=0 (V in persistent smem, drop global Vg round-trip) -> 1630us, slightly slower (SMEM up -> fewer blocks; the prior +1% still holds). (t4) dense IB 16->32 (4x fewer/wider PAF launches, ~42% fewer barriers) -> 1719us MUCH slower: the 32-col serial panel latency + doubled SMEM (64KB->3 blocks) dominated.

CONCLUSION the occupancy/barrier-count levers inside the existing PAF kernel are spent: every edit that raises the block limit is neutralized by the 0.86-wave grid, and every edit that touches register pressure or panel width LENGTHENS the binding serial-panel critical path and regresses.

OPEN STRUCTURAL DIRECTIONS (need fresh briefs, larger scope, numerical care): (A) 2-MATRICES-PER-CTA with NAMED barriers -- pack 2 independent matrices/CTA (4 warps each, separate __barrier_sync ids) so matrix-B's warps issue while matrix-A's wait at its barrier; directly fixes the work-starvation/no-eligible-warp 48% the ncu flags. Doubles the grid to 1.7 waves. Risk: named-barrier reassociation could shift the panel reduction order (residual). (B) SPLIT THE APPLY (A6 C-=VY, 96 row-tiles, embarrassingly parallel) across 2 CTAs/matrix while keeping the panel on 1 CTA -> more CTAs/SM for the apply half. (C) ACTUAL source register reduction (not launch_bounds) to free the 6th block WITHOUT panel recompute -- but only pays if (A)/(B) first lift the grid above one wave. (D) attack the 58% MEMORY side: under no_csh the apply reads C from global twice (A4 V^TC, A6 C-=VY); a cp.async double-buffer of the C tiles would cut Long-Scoreboard stalls (numerically identical) but needs SMEM the budget lacks unless paired with a panel-SMEM cut. The dominant cost is the LATENCY-BOUND serial panel chain feeding a work-starved single-wave grid -- the highest-value attack is (A)."
2026-06-29T11:17:45.705428,7,1,1680.766,succeeded,4a1a65072fa469832b76d3f33fee85c760d7eb60,"Dir-A 2-matrices-per-CTA PAF (named per-matrix barriers, 16 warps/CTA). New qr_panel_apply_fused_2mat_kernel, gated g_paf_2mat on the n512 8-warp path. Per-matrix math BIT-IDENTICAL: n512 scaled_factor_residual=0.00854/factor_rtol=0.00122 (byte-identical to clean, no cross-matrix contamination). REGRESSED: geomean 1680.8us vs clean 1635; shape3 3154->3977 (+26%). ncu: 64 regs (2 blocks/SM), SMEM 65.8KB, 1.08 waves but No-Eligible 53% (worse than 1-mat 48%), 174us/instance vs 122us. Decoupled barriers + bigger CTAs cut occupancy below the gain."
2026-06-29T11:17:45.739889,7,2,1659.689,succeeded,2a32f7843437e6c3e361605ac271ad392c60bbea,"Dir-A 2-mat + launch_bounds MINB=3 (cap regs 64->40 for 3 blocks/SM). Geomean 1659.7us vs clean 1635 (still +1.5%); shape3 3559 (vs 3977 at t6, vs 3154 clean). ncu: 40 regs, SMEM 65.8KB, 0.72 waves (WORSE than 1-mat 0.86), No-Eligible 51%, 152us/instance. n512 residual bit-identical 0.00854. 2-mat reorganizes the same ~48 warps into bigger CTAs -- does NOT add the total warps the sub-one-wave SM needs; named barriers cost more than __syncthreads. Direction-A regresses as built."
2026-06-29T11:17:45.774224,7,3,1638.766,succeeded,f5326cd4ad11c3826911fda9b3cecdf1eaa2b7ce,"KEEPER: revert HEAD to clean-baseline(769f6f8b9)+PAF carveout=MaxShared only. The non-regressing remote-valid deliverable: geomean 1638us (clean 1635, within noise), n512 residual byte-identical 0.00854, g_prec_emul=0 (brief-4 break reverted), +11 lines vs clean baseline. All structural occupancy attempts (MINB, no_vsh=0, IB=32, 2-mat) regress; carveout (lifts SMEM block-limit 5->6) is the lone neutral safe edit."
2026-06-29T11:18:26.182212,7,N/A,N/A,brief_stop,N/A,"DIRECTION-A (2-matrices-per-CTA) BUILT, VALIDATED, PROFILED, MEASURED -- it REGRESSES. KEEPER unchanged: HEAD f5326cd4 = clean baseline 769f6f8b9 + PAF carveout=MaxShared (1638us, n512 residual byte-identical 0.00854, g_prec_emul=0, +11 lines vs clean baseline).

Built qr_panel_apply_fused_2mat_kernel: 16 warps/CTA, 2 matrices, EACH on its own named barrier (bar.sync id g+1, count 256), disjoint per-group smem (gbase=smem+g*per_group_floats*4) and global (mat=blockIdx.x*2+g), group-local warp/tid used exactly where the 1-mat used warp/tid. NUMERICALLY PERFECT per the manager guard: n512 scaled_factor_residual=0.00854 / factor_rtol=0.00122 BYTE-IDENTICAL to clean across all validate runs -> zero cross-matrix contamination, no reduction reassociated.

BUT it regresses: (t6) g_paf_2mat=1 -> 1680.8us, shape3 3154->3977 (+26%). ncu: 64 regs -> 2 blocks/SM, SMEM 65.8KB, No-Eligible 53% (WORSE than 1-mat 48%), 174us/instance (vs 122). (t7) +launch_bounds MINB=3 -> regs 40, 3 blocks/SM, 1659.7us, shape3 3559 (still +13%); ncu 0.72 waves (WORSE than 1-mat 0.86), No-Eligible 51%, 152us/instance.

WHY DIR-A FAILS (root cause, measured): packing 2 matrices into one CTA does NOT add total warps to the SM -- it reorganizes the same ~40-48 warps into 2x-bigger CTAs, which (a) DOUBLES SMEM to 65.8KB -> fewer CTAs/SM -> 0.72 waves (below the 1-mat 0.86), (b) needs 64 regs (group-index arithmetic + larger live set) -> 2 blocks/SM unless throttled, and (c) the per-matrix NAMED barriers (bar.sync id,256) are MORE EXPENSIVE than the 1-mat's __syncthreads (bar.sync 0). The decoupling theory (sibling issues through the bubble) is real but the two groups SHARE the SM schedulers, so decoupling does not create new eligible warps -- it just splits existing ones -- while the occupancy/SMEM/barrier costs dominate. No-Eligible went UP, not down. The sub-one-wave deficit needs MORE CTAs (more total warps), and 2-mat makes FEWER, bigger CTAs.

WHAT'S STILL OPEN (these ADD total warps / CTAs, unlike 2-mat): (B) SPLIT THE APPLY across 2 CTAs/matrix -- the A6 C-=VY (96 parallel row-tiles) and A2/A4 are embarrassingly parallel; run the panel on 1 CTA, then a SECOND grid of 2*B CTAs for the wide apply. This genuinely DOUBLES apply-phase CTAs (more total warps), at the cost of unfusing (separate launch, re-stage V from the smem/global it already wrote). Likely the real win since the apply (not panel) carries the WMMA + the 58% memory. (C) PERSISTENT-CTA grid: launch exactly waves*148 CTAs, each looping over a strided set of matrices -- keeps the same per-matrix kernel but lets the scheduler overlap matrix k+1's panel-load with matrix k's apply tail WITHIN a CTA (no barrier coupling since they're sequential), turning the 0.86-wave tail into hidden latency. (D) cp.async double-buffer the global C reads (58% mem SOL), numerically identical, needs a paired panel-smem cut. The 2-mat result rules out 'bigger CTAs'; the path forward is 'more/persistent CTAs' (B/C). I recommend a fresh brief for (B) -- it is a larger unfuse+split restructure beyond tweaking the existing PAF kernel."
2026-06-29T11:28:30.984948,7,4,1691.025,succeeded,2777425b809036ba6437a762bed071ccd99e2b36,PROBE for dir-B precondition: unfuse n512 apply to cuBLAS (g_panel_apply_fused=0). Geomean 1691us vs clean 1638; shape3 3154->3557 (+13%). Shows FUSION is worth ~13% on the dominant shape (not ~0.5%) -- so direction B (unfuse + custom split-apply) starts from a 13% hole the extra-CTA wave gain must beat. n512 residual unchanged (cuBLAS apply is the FP32-V path).
2026-06-29T11:51:26.777621,7,5,1684.019,succeeded,536ac7881fe93e8c517507e9068cef1d27b56749,"DIR-B BUILT+VALIDATED+PROFILED: split A6 (C-=VY) onto 2*B-CTA second grid (qr_apply_a6_split_kernel); PAF SPLIT_A6=true does panel+S/M/W/Y, writes Y to global, skips A6. n512 residual BYTE-IDENTICAL 0.00854 (disjoint row-tiles, no contamination). REGRESSED: geomean 1684us vs clean 1638; shape3 3154->3561 (+13%). ncu DECISIVE: PAF-prep=105us (vs full fused PAF 122us) + A6-split=47us = 152us total. So A6 is only ~14% of PAF (122-105=17us); panel+prep is ~86% and is SERIAL/unsplittable. The unfused A6 (47us, reads V/Y from global) costs MORE than the in-fusion A6 (17us). A6-split grid 1280 CTAs but Waves still 0.72, No-Eligible 52% -- A6 too short+memory-bound for extra CTAs to help. Manager premise 'apply is where the time is' DISPROVEN: the time is in the serial panel/prep, not the splittable A6."
2026-06-29T11:57:29.627331,7,6,1638.766,succeeded,d8750738a1a93e3c9da4f8b7ce879df00958a1e1,"KEEPER (restore): HEAD = clean-baseline(769f6f8b9)+PAF carveout=MaxShared only, the non-regressing remote-valid deliverable. 1638us, n512 residual byte-identical 0.00854, g_prec_emul=0 (no BF16x9 emulation -- now-disproven remote-portable), no dir-A/dir-B code, +11 lines vs clean baseline. Directions A (2-mat) and B (split-A6) both built+validated bit-identical but regress; the n512 PAF is serial-panel-bound (panel+prep=86%, A6=14%), so occupancy/barrier/split levers can't move it."
