timestamp,agent_id,brief_id,iteration,linalg/qr_v2,status,commit,description
2026-06-25T00:51:49.537262,1,,N/A,117536.107,baseline,40fd0e26d491111cc7c48a777a5fc0a6c2e07d47,baseline
2026-06-25T01:02:51.803942,1,0,N/A,N/A,brief_start,N/A,"Single-launch PERSISTENT fused QR megakernel in Triton to kill geqrf's ~55k-launch overhead. Launch ONE grid for the whole batch (a persistent set of CTAs, multiple CTAs cooperating per matrix — do NOT hold a full 512x512 fp32 tile in one CTA's smem, that exceeds sm_120's 228KB), looping column-panels with on-chip smem staging of the active panel + block-level sync, so an entire batched factorization is one or a few launches instead of tens of thousands. Output compact (H,tau); route off-grid n to torch.geqrf. Best for n<=512; targets launch-bound small-n wide-batch shapes."
2026-06-25T01:25:04.562785,1,0,0,13582.550,succeeded,618df73c8b3db053330f18d71e095151dd223ee1,"Panel-parallel fused Householder QR in Triton for n in {32,176,352,512}; off-grid n and n>=1024 route to geqrf. Two kernels per width-16 panel (panel-factor one CTA/matrix with smem panel + compact-WY T build; trailing-update grid of batch x tiles, row-blocked tl.dot fp32). All validate guards pass. n=512 b=640 dropped ~980ms->16.8ms."
2026-06-25T01:51:49.081174,1,0,1,6348.843,succeeded,194ed156fa369234e12aeada4ed3723c11a4d193,Extended fused QR megakernel to n=1024 by splitting panel-factor / T-build / trailing-update into 3 hazard-free launches per panel (T-build reads V row-blocked from committed H; all kernels row-blocked so smem stays bounded at BLOCK_N=1024). n=1024 b=60 dropped 220ms->10.7ms; n=512 also improved. Validate + all guards pass.
2026-06-25T02:11:11.501186,1,0,2,5894.789,succeeded,133c14285bda84dcce87f929f13613553cefc198,"PB=32 panel width for n<=512 (fatter, more tensor-core-efficient trailing GEMMs, fewer launches); PB stays 16 for n=1024. n=512 b=640 ~15.6ms->11.8ms. Geomean 6349->5895 us. Trailing-update kernel still 80% of n=512 time (profile worker-1-brief-0-iteration-1)."
2026-06-25T02:30:06.356703,1,0,N/A,N/A,brief_stop,N/A,"Best 5895 us (19.9x) at commit 133c142 (PB=32 panel-parallel fused Householder QR; n<=1024 mega path, off-grid+large-n route to geqrf). What worked: panel-parallel blocked Householder with custom Triton trailing-update (3 hazard-free kernels/panel: panel-factor, build-T, row-blocked trailing update via fp32 tl.dot), extending to n=1024, and PB=32 wide panels. What did not: tf32x3 is SLOWER than ieee fp32 on Blackwell (16124 vs 11739us n=512); plain tf32 is ~8% faster but FAILS the ill-conditioned gate (scaled=73); single-pass V-resident trailing kernel OOMs at BLOCK_N=512 (transpose+dot smem). KEY FINDING: trailing update is HBM-bandwidth-bound (re-reads full matrix once per panel, ~32 passes for n=512) -> nested/super-panel blocking to cut full-matrix passes is the next big lever. Was mid-way implementing it."
2026-06-25T02:31:25.370863,1,1,N/A,N/A,brief_start,N/A,"Two-level NESTED blocking on your fused megakernel to shrink the trailing update that is still ~80% of n=512 time. Factor a WIDE super-panel (W~64-128) built from narrow inner panels (PB~16-32), accumulating a wide block reflector (V_wide, T_wide), then apply ONE fat trailing update A -= V_wide @ (T_wide @ (V_wide^T @ A)) as large fp32 GEMMs across the whole batch - far fewer, fatter trailing GEMMs and launches than the current per-PB update. Keep fp32 (mixed precision is worker 0's lane); hold the tight factor/orth gates on ill-conditioned shapes. Output compact (H,tau); off-grid n routes to geqrf. Target B=640 n=512 and B=60 n=1024."
2026-06-25T02:38:15.500760,1,1,0,5364.759,succeeded,cc6022ed614154e49df3510c98d9170100925723,"Two-level nested blocking: W=64 super-panel built from PB inner panels, ONE fat wide block-reflector trailing update over [sc+W,N) (N/W full-matrix passes instead of N/PB). Trailing kernel generalized to explicit (C,T0,T1). n=1024 10.7ms->8.78ms; n=512 ~neutral (12.0ms). Geomean 5895->5365 us (21.9x). Validate+guards pass. W=128 would cut n=512 passes 4x but wide-T [128,128]=64KB OOMs the trailing kernel; next: smem-friendly wide-T for W=128."
2026-06-25T02:48:49.332989,1,1,1,5141.944,succeeded,8f82c2378ac2f5971b7b9dd9b7dfa0814bf7cf49,"Tuned panel-factor num_warps=4 (down from 8) -- its serial per-column reductions over 512 rows oversync at 8 warps; build-T at 4. n=512 12.0ms->11.0ms, n=32 26.9->22.3us. Geomean 5365->5142 us (22.9x). Profile (worker-1-brief-1-iteration-0): nested W=64 split is trailing 42% / panel-factor 34% / build-T 22% -- now balanced; panel-factor + build-T are the single-CTA-per-matrix serial costs to attack next."
2026-06-25T03:15:01.034853,1,1,2,4985.968,succeeded,ebe4c9bb36e5d52bf41f08b0fd07903940693ec0,"Blocking sweep: n=512 fastest at PB=16,W=64 (narrower inner panel cuts single-CTA panel-factor serial cost more than extra panels cost); n=1024 PB=16,W=64. n=512 11.0->10.4ms, n=1024 ~8.6ms. Geomean 5142->4986 (23.6x). Also tried+REVERTED W=128 via precomputed-WY trailing kernel: the [B,N,W] WY-buffer write+read traffic made it ~4x slower (n=512 46.8ms). fp32 nested W=64 is the sweet spot; build-T (24%) + trailing (47%) are the remaining n=512 costs."
