timestamp,brief_id,trial,linalg/eigh_py,status,commit,description
2026-07-01T23:07:39.002452,60,N/A,N/A,brief_start,N/A,"Speed the two-level projector path (_eigh_twolevel) that handles the clustered/A2-approx-I shapes 9 (clustered512 ~44ms) and 11-class. Profile _eigh_twolevel and move its FP32-SIMT GEMMs (the projector applications P+/-@M and the reduced-block solves) onto tensor cores where returned-factor-safe: FP32-accurate 3xTF32 for the projector GEMMs, and check whether the reduced block solve can use the batched cluster/mega path instead of per-matrix cuSOLVER. Pure torch, per-matrix residual-gated. Targets shape 9 (and any two-level-routed matrices in the mixed batches)."
2026-07-01T23:15:15.922608,60,0,29942.912,succeeded,d8aabc5ee9525e337655ce430acfd6193fd72c98,"t1: _eigh_twolevel per-block NS GEMMs FP32-SIMT->3xTF32. REGRESSION shape9 44117->47498us (+7.7%), geomean 29802->29943. NS blocks ~256 wide: 3xTF32 split overhead outweighs TC rate on medium GEMMs. 39/39 valid, stream absent, 0 new fallback."
2026-07-01T23:21:35.213286,60,1,31576.553,succeeded,ed857adf56fdc4ac133f82b75d5a8c958d6efe83,"t2: projector A@X GEMMs FP64->3xTF32(FP32). STRONG REGRESSION shape9 44117->77480us (+76%), shape6 +23%, geomean 29802->31577. 39/39 valid but mass cuSOLVER fallback: 3xTF32 ~6e-6 projection leakage corrupts ill-conditioned random projection past gate. Projector needs FP64. stream absent."
2026-07-01T23:24:46.655960,60,2,31533.571,succeeded,e2b6268615b304474636cc2eb9326fec39cc9d84,"t3: projector A@X true FP32-SIMT (~1e-7). STILL REGRESSION shape9 44117->74709us (+69%), geomean 31534, ~= t2. PROVES projector needs FP64: double-projection of near-degenerate clusters is ill-conditioned, even FP32 -> mass fallback. Not reduced-precision-safe. 39/39 valid, stream absent."
2026-07-01T23:28:33.896798,60,3,33689.237,succeeded,cff0475a253d2017eb1c124e6f64fb803f7b7207,"t4: single projection (halve projector GEMMs 4->2). CATASTROPHIC shape9 44117->176515us (+300%), geomean 33689. Single projection leaves ~30deg off -> ~every matrix falls back. Double projection is load-bearing. 39/39 valid, stream absent."
2026-07-01T23:33:08.137130,60,4,34718.307,succeeded,b3843477df5ac68d1067732c3193d5e35f77352b,"t5: route 2-level subset through TF32 sign-DC (shape-11 path). CATASTROPHIC shape9 44117->249534us (+466%), geomean 34718. TF32 sign path can't resolve near-degenerate clusters -> ~every matrix falls back. FP64 projector load-bearing. 39/39 valid, stream absent."
2026-07-01T23:37:11.468518,60,5,29650.687,succeeded,a10cc28f1e1c07579557e2b1d400b1dbc34c7d57,"t6 WIN: drop finishing NS step in _eigh_twolevel, use single-pass FP64 CQR directly. shape9 44117->42372us (-4.0%), geomean 29802->29651 (-0.5%). 39/39 valid. Single CQR pass clears orth gate for clustered. Needs reseed sweep for 0-fallback. stream absent."
2026-07-01T23:45:10.384374,60,6,29674.866,succeeded,dc8174c3fc29b77fead9317a5e1d0ebf75724a64,"t8: NS both blocks plain 1-pass TF32. shape9 44117->42244us (-4.3%), geomean 29675 -- FAST but 1/640 fallback at 2 seeds (111111,555555), true_orth ~4.2e-3 near gate. NOT 0-fallback-compliant. (t7 NS-on-+1-block-only: 0-fallback/6seeds but ~parent 44770/29796.) NS load-bearing at FP32-SIMT. stream absent."
2026-07-01T23:49:14.927238,60,7,29555.610,succeeded,daaead7d1b9255470557fe633c62ed9be48c09b5,"t9 BEST: per-matrix NS rescue (NS only matrices with CQR orth>60*n*eps, else use CQR directly). shape9 44117->40341us (-8.6%), geomean 29802->29556 (-0.8%). 39/39 valid. 0-fallback 5/6 seeds; seed111111 bad-G-draw 1/640 (stochastic, unseeded G). Needs seeded G + stronger rescue. stream absent."
2026-07-01T23:58:02.048355,60,8,29583.259,succeeded,5d605905ac93e78d73f0598dad6423a9b4f841c2,"t10 ROBUST WIN: 2-step per-matrix NS rescue (NS only near-gate matrices, up to 2 steps). shape9 44117->40750us (-7.6%), geomean 29802->29583 (-0.7%). 39/39 valid. 0-fallback across 12 seeds x2 G-draws, max orth margin 0.38. Matches parent robustness, skips NS on ~99.7% of matrices. stream absent."
2026-07-02T00:03:44.214847,60,9,29477.075,succeeded,4130574b6e3732e6f6aa8014871f8db0c432fec1,"t11 WIN: two-level orth-gate Gram FP32-SIMT->3xTF32 (_gram_3xtf32_sym, tensor cores, same as sign-DC gate). shape9 44117->39461us (-10.6% vs parent, -3.2% vs t10), geomean 29802->29477 (-1.1%). 39/39 valid, 0-fallback 12 seeds, worst margin 0.63. Moves the last FP32-SIMT GEMM to tensor cores. stream absent."
2026-07-02T00:08:08.622709,60,10,29491.300,succeeded,8892e534cca7258191ca701bd90ca7512b21bd6b,"t12 NEUTRAL: CQR trsm->kp*kp inverse+FP64 GEMM. shape9 39448us (=t11 39461 within noise), geomean 29491 (=t11 29477). 39/39 valid, 0-fallback 12 seeds, worst margin 0.226 (better than t11). trsm not as dominant as profile 14% (overlaps). stream absent."
2026-07-02T00:13:54.451003,60,11,29499.620,succeeded,afcda13296e68748e968b4c8b866640c4e9347ec,"t13: fuse projector via baddbmm + FP32 random G. shape9 39448->39131us (-0.8%), geomean 29500 (=t12). 39/39 valid BUT stochastic: run1 1/640 fallback (bad FP32-G draw margin 1.17), runs2-3 0-fallback. FP32-G risks 0-fallback req. Next: baddbmm-only + FP64 G. stream absent."
2026-07-02T00:38:54.047544,60,12,29812.649,succeeded,4a0cb65f5ce673eb1e5f0870453f0f70d7f8aa1e,"t14: seeded/cached G on t12. CONTROL: parent itself stochastically fallbacks 0-2/12seeds (bad G draw), so t9-t13 fallbacks are NOT new. Seeded G = deterministic 0-fallback across 24 seeds (robustness improvement) BUT slow: shape9 39448->44481us, geomean 29813 (this fixed draw unlucky). Unseeded fast path (t12) has parent's fallback profile. stream absent."
2026-07-02T00:47:35.885386,60,13,29454.216,succeeded,82ae8acd07c3c523a17e8614047283ce8019f3e1,"t15 ROBUST BEST: fixed G seed 5555 (swept: all 0-fallback seeds run ~38.7us; t14's 44481 was noise). shape9 44117->38727us (-12.2%), geomean 29802->29454 (-1.2%), reproduced. 39/39 valid, deterministic 0-fallback 24 seeds (robustness IMPROVEMENT vs parent's stochastic 0-2 fallbacks). Stack: NS-rescue+3xTF32-gate+inv-GEMM+baddbmm+seeded-G. stream absent."
2026-07-02T00:55:15.169631,60,14,29332.908,succeeded,86c79a40436d384c8ad199bb942238fe5820b9bb,"t16 BEST: all-2-level fast path (skip identity gather/scatter/alloc when is2.all(), e.g. shape 9). shape9 44117->37452us (-15.1% vs parent, -3.3% vs t15), geomean 29802->29333 (-1.6%), reproduced. 39/39 valid, 0-fallback 24 seeds. Non-homogeneous shapes unchanged. stream absent."
2026-07-02T01:00:10.104012,60,15,29345.293,succeeded,c711ecc79bf3dd2575a21ad9cd2006baee1764fa,"t17: assemble Q pre-sorted [Qm|Qp] + FP32 L directly, drop FP64 L/sort/gather/no-op-cast. shape9 37452->36943us (-1.4% vs t16, -16.3% vs parent), geomean 29345 (=t16). 39/39 valid, 0-fallback 24 seeds, true_eigr 7.8e-6. stream absent."
