timestamp,brief_id,trial,linalg/eigh_py,status,commit,description
2026-07-04T19:46:15.017680,55,N/A,N/A,brief_start,N/A,"Replace the accepted n1024 whole-batch library dispatch for mixed, near-rank, and geometric inputs with a custom-all path plus persistent selective correction: compact unsafe matrices once, reuse reducer and certificate workspaces, run density-adaptive BF16x9 tensor-core Gram/Newton rounds without intermediate AQ, perform one final exact Rayleigh certificate, and invoke exact library fallback only for survivors while preserving dense routing, all other sizes, guards, and certificates."
2026-07-04T19:50:37.412606,55,0,N/A,runtime_error,614947fbdc77f8ba9a30a004f4f10a1c92c315b3,"Routed mixed and non-dense n1024 batches through the existing custom reducer unchanged. Build and validation passed 39/39, including batch-4 mixed, but the active benchmark hit an unspecified CUDA launch failure on batch-60 mixed after dense n1024 measured 38927.734 us. This establishes a batch-density or workspace failure before selective correction can be tuned."
2026-07-04T19:55:16.349946,55,1,29368.678,succeeded,aa3a1a051c5901e082eee4d8ad0b6c96fa402d1f,"Kept the dense n1024 fused clustered solve and used the bounded non-fused tridiagonal solve for classifier-rejected batches, allowing the custom path to complete at benchmark batch size. Build and kernel guard passed; validation 39/39. Metric 29368.678 us. n1024 dense/mixed/nearrank/geometric measured 38991.297/115819.041/160441.767/157413.172 us. Mixed Nsight shows custom reduction 27.458 ms, non-fused solve 3.115 ms, three 0.27 ms certificates, SIMT exact correction GEMMs, and a 3.383 ms sytrd4 survivor fallback."
2026-07-04T19:58:33.100193,55,2,28948.992,succeeded,0c14a21e2a5734a2ef22cb982784398b87c459b8,"Added a classifier-rejected n1024 correction branch that compacts initial certificate failures once, reuses reflector storage and persistent certificate Gram/AQ workspaces, runs 3/5/6 density-adaptive BF16x9 Newton rounds without intermediate AQ, performs one strict-FP32 fused Rayleigh certificate, and calls exact fallback only for final survivors. Dense routing is unchanged. Build and kernel guard passed; validation 39/39. Metric 28948.992 us; n1024 dense/mixed/nearrank/geometric 38918.378/111665.751/150558.528/147648.758 us, improving the first complete custom-all trial by 4.15/9.88/9.76 ms on the non-dense shapes."
2026-07-04T20:02:29.895956,55,3,29135.426,succeeded,e08108a0d3571078741baaaae83e484e4feb60fa,"Added one strict-FP32 Newton polish before the sole final exact Rayleigh certificate to test whether BF16x9 orthogonality saturation caused the 26/28 mixed survivors. Build and kernel guard passed; validation 39/39. Metric 29135.426 us. n1024 mixed/nearrank/geometric regressed to 113045.929/154752.319/151779.999 us, so the extra exact Gram/correction work did not buy enough survivor reduction; remaining failures require better eigenspace accuracy rather than another orthogonal polish."
2026-07-04T20:04:35.280972,55,4,29020.707,succeeded,3b988cefa7de9d44ac77e8253515517f769040d1,"Restored the one-certificate persistent tail and increased inverse iteration from two to three only for the non-fused n1024 tridiagonal solve, preserving dense n1024 and every other size. Build and kernel guard passed; validation 39/39. Metric 29020.707 us. Mixed stayed flat at 111657.781 us while nearrank/geometric regressed to 151807.434/149144.872 us, showing another unorthogonalized inverse step does not reduce exact-fallback survivors."
2026-07-04T20:11:57.608320,55,5,28993.211,succeeded,13cbd82a0235b73a8cf409dd0ce635b60f686592,"Restored two inverse iterations and instrumented the final exact n1024 certificate with independent orthogonality/eigen-residual cause bits while preserving the combined survivor fallback. Build and kernel guard passed; validation 39/39. Metric 28993.211 us. Trial-5 profiles show mixed compacts 28 and falls back 26 with 23 orth/16 eigen failures; nearrank compacts/falls back all 60 with 60 orth/3 eigen; geometric compacts/falls back all 60 with 60 orth/30 eigen. The dominant issue is Newton convergence from badly scaled or ill-conditioned bases, especially nearrank, not eigenvector residual alone."
2026-07-04T20:15:37.029550,55,6,29179.558,succeeded,c690fbbeda12e53487960fb1efe048d1d5b0998a,"Scaled each compact n1024 basis by the inverse square root of its Gram maximum absolute row sum before the density-adaptive BF16x9 polar iterations, ensuring the formal Newton stability interval. Build and kernel guard passed; validation 39/39. Metric regressed to 29179.558 us; mixed/nearrank/geometric were 116159.795/154821.833/151923.864 us. Near-rank profile shows the scaling kernel itself costs 4.164 ms, all 60 matrices still fail orthogonality, and eigen failures grow from 3 to 44, so global spectral scaling slows convergence and mixes approximate eigenspaces without repairing their near-rank basis."
2026-07-04T20:17:53.009908,55,7,33626.325,succeeded,4d5d76eb16ac9269e6b56777c704422a71f74cfc,"Replaced high-density scaled polar repair with two BF16x9 Newton rounds followed by batched QR, writing Q into reflector scratch and R into the persistent Gram workspace before the sole final certificate. Low/medium density retained 3/5 BF16x9 rounds. Build and kernel guard passed; validation 39/39. Metric regressed to 33626.325 us: mixed stayed 112130.581 us, but QR raised nearrank/geometric to 393552.612/390614.075 us. Full 60x1024 QR is far more expensive than selective eigensolver fallback despite workspace reuse."
2026-07-04T20:24:43.294082,55,8,28490.358,succeeded,13c43ec185edc1c2065fed1fe90a2d5333f2cbb5,"Replaced high-density QR with a pre-backtransform n1024 cluster-local modified Gram-Schmidt kernel that reduces up to 16 neighboring projections together, then restored 3/5/6 BF16x9 selective correction. Build and kernel guard passed; validation 39/39. Metric improved to 28490.358 us. Nearrank drops 150778->105452 us: the 5.927 ms cluster pass leaves 1 orth/2 eigen failures and only 3 fallbacks. Mixed rises to 125172 us because a 16.662 ms pass still leaves 18 survivors; geometric is 150438 us with a 10.004 ms pass and 53 survivors. The repair should be gated to coherent positive-spectrum batches."
