timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-19T22:47:42.945257,61,N/A,N/A,brief_start,N/A,"Combine the compact n=512 plus aliased right-looking n=2048 global-best stack with the many-CTA blocked n=1024 TRSM winner. Import only n=1024 coalesced panel tiles, four-stage 64-wide forward solves, 720/480/240-CTA launch state, and workspace binding while preserving the profiled padded factor kernel, epoch publication, deterministic n=256, n=128 WMMA, compact bulk/mbarrier n=512, aliased n=2048 operands, large dispatches, caches, fresh inputs, and the full grid."
2026-07-19T22:56:57.876297,61,0,824.561,succeeded,ab51eb653751a95679b417d7caf52eb40f5d6ecf,"Imported only Brief49's many-CTA batch60/n1024 panel solve into Brief60's compact-n512/aliased-right-looking-n2048 stack: coalesced 64-row panel tiles, four 64-wide MathDx forward-solve stages, LD68/LD72 shared operands, cached caller-queue/output views, and 720/480/240-CTA launches. The first parent's profiled padded factor kernel, epoch publication, n128/n256/n512/n2048 paths, caches, and large dispatches remain unchanged. This directly replaces the exact hosted index-7 capture's 137.76 us cuBLAS TRSM (1440 blocks, 62.28% occupancy) while retaining its factor path; Brief60's parent evidence was n2048 panel 157.18 us, 56 registers, 12.48% occupancy, 92.30% no-eligible cycles, and 63.01% CTA-barrier stalls. Slice-wrapped build, all 17 tests, fresh-input guard, and all 15 benchmark cells passed. Batch60/n1024 improved from first-parent 1484.459 to 1033.804 us; batch640/n512 measured 968.926 us, batch8/n2048 1880.205 us, and aggregate improved from 844.188 to 824.561 us. Hosted profiling is still centrally reserved and was not consumed without manager grant."
2026-07-19T23:04:26.180526,61,1,834.068,succeeded,a0e9a0e4bddbdd6bf27082572ff2665b0e7b68f0,"Held the exact four-stage 64-wide blocked batch1024 solve, LD68/LD72 shared layout, coalesced panel mapping, 720/480/240 grids, factor/epoch kernel, and all other Brief60 paths fixed while doubling each panel CTA from 256 to 512 threads. Slice-wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. Batch60/n1024 measured 1065.154 us versus 1033.804 for 256 threads; aggregate measured 834.068 versus 824.561, with broadly slower unrelated cells in this sample. The measured 256-thread integration remains the lower target-cell result."
2026-07-19T23:10:43.491393,61,2,837.182,succeeded,95de06d279ee35c9bc659f18bcf539d8aa975208,"Restored the measured 256-thread many-CTA panel width and changed only both FP16 forward-update operands from LD72 to aligned LD80, retaining LD68 FP32 tiles, the four 64-wide solves, 720/480/240 launch grids, first-parent factor/epoch state, and every other dispatch. Slice-wrapped build, all 17 tests, fresh-input guard, and full 15-cell grid passed. Batch60/n1024 measured 1083.836 us versus 1033.804 for LD72; aggregate measured 837.182 versus 824.561 in another broadly slower system sample. LD72 remains the lower measured target-cell layout."
2026-07-19T23:17:20.209561,61,3,829.636,succeeded,26e2d2c10e6036ceec940aabba8b43a1a4cea201,"Restored the target-winning 256-thread LD68/LD72 panel path and fused all 36 live triangular compact-factor scatter tiles into each nonterminal panel launch, removing the separate 64-tile scatter/pointer launch while preserving the factor kernel, epoch state, four-stage solve, output cache, and every other dispatch. The fused launch used 2880/2640/2400 total CTAs across scatter plus solve work. Slice build, all 17 tests, fresh-input guard, and all 15 benchmark cells passed. Batch60/n1024 measured 1099.389 us versus 1033.804 for separate scatter plus solve; aggregate measured 829.636 versus 824.561. The fused scatter CTAs share the panel kernel's 52 KiB dynamic allocation, leaving a separate compact scatter kernel as an open variant."
2026-07-19T23:22:19.739846,61,4,827.045,succeeded,10153a778f754ece3ccb5afd7546a7014337c9d6,"Separated the compact-factor scatter back out of the large-shared panel solve, but replaced the 64-tile C++ grid with an exact 36-live-tile, 4.125 KiB-shared Numba launch before each 720/480/240-CTA solve. This removes 1680 immediate-return blocks per stage and pointer writes while keeping coalesced transpose staging, the 256-thread LD68/LD72 solver, factor/epoch kernel, and all other Brief60 paths unchanged. Slice build, all 17 tests, fresh-input guard, and full grid passed. Batch60/n1024 measured 1043.412 us versus 1033.804 for the imported C++ scatter; aggregate measured 827.045 versus 824.561, quantifying the live-tile split as close but slower in this sample."
2026-07-19T23:29:01.296848,61,5,824.608,succeeded,20a8ef1a456b7aeac2b3a6291650a41ab7bcae5b,"Returned to the trial0 256-thread LD68/LD72 solver with the original coalesced C++ factor scatter, then merged each 64x64 output-panel load with its read-only diagonal-factor load into one cooperative loop and one shared barrier. This removes one CTA-wide barrier from each of the four forward-solve stages without changing operands, MathDx operators, 720/480/240 grids, factor/epoch publication, or other dispatches. Slice build, all 17 tests, fresh-input guard, and full grid passed. Batch60/n1024 improved from 1033.804 to 1011.399 us; aggregate measured 824.608 versus 824.561 because the unrelated n32768 cell sampled 53123.508 versus 52687.738 us. The combined loader is the lower measured n1024 result."
2026-07-19T23:37:32.664919,61,6,845.242,succeeded,a215ef7ca8f6fc938f8a98708bfcff98e9fd802a,"Extended the combined panel/diagonal loader to also stage the first prior-factor and prior-panel FP16 update pair for k>0, removing a second shared barrier from three of the four 64-wide forward-solve stages while retaining the same math and grids. Slice build, all 17 tests, fresh-input guard, and all cells passed correctness. Batch60/n1024 regressed from 1011.399 to 1273.181 us and aggregate measured 845.242 versus 824.608 in a broadly slower sample; the wider live loader materially increased the target path despite fewer barriers."
2026-07-19T23:43:46.096679,61,7,854.075,succeeded,cee94f1acef8e6ebb8326a65e608ba3d54e35161,"Returned to the target-winning combined panel/diagonal loader and halved only the many-CTA solve width from 256 to 128 threads, increasing per-thread cooperative loads while testing whether the 52 KiB shared footprint could admit more blocks and recover occupancy. Slice build, all 17 tests, fresh-input guard, and all cells passed. Batch60/n1024 regressed from 1011.399 to 1381.329 us; aggregate measured 854.075 versus 824.608 in a slower system sample. Together with the measured 512-thread 1065.154 us variant, 256 threads is the lower measured panel width."
2026-07-19T23:51:20.911345,61,8,855.199,succeeded,7d9479c0bf7ea63e66f8ec32326faa5374e63e43,"Restored 256-thread panels while retaining the widened panel/diagonal/first-update co-loader, then increased only its FP32 accumulator and triangular stride from LD68 to LD72. Slice build, all 17 tests, fresh-input guard, and all benchmark cells passed. Batch60/n1024 measured 1334.801 us versus 1273.181 for the widened LD68 loader and 1011.399 for the narrower combined LD68 loader; aggregate measured 855.199 us in a broadly slower sample. This isolates additional regression from the FP32 LD72 layout on top of the already costly wider live loader."
