timestamp,brief_id,trial,linalg/eigh_py,status,commit,description
2026-07-03T22:53:40.088128,9,N/A,N/A,brief_start,N/A,"Combine the fastest tiled n=352 solver with the remotely accepted guarded n=176 implementation: preserve each size-specialized kernel, reconcile shared extension and dispatch code, add residual and orthogonality certification with selective portable Xsyev fallback for both custom sizes, and stress diverse n=176/n=352 spectra before profiling the integrated path."
2026-07-03T22:57:37.991020,9,0,N/A,build_error,13a0318171624e5ae06589bbc6f57ab8281d2f86,"Integrated the accepted n176 reduction and 16-pair eight-lane solver with the tiled n352 panel/global reduction and 32-pair four-lane solver as separate template instantiations, plus per-matrix certification and selective Xsyev repair. NVCC rejected two n352-side calls to the pre-merge block_sum name after the n176 parent renamed the compatible helper to block_sum_leader."
2026-07-03T22:58:05.012604,9,1,N/A,build_error,5e01daa0b2176f3cd10775e901434faaa7d0d599,Updated the n352 panel and norm reductions to the accepted parent's leader-only block reduction helper. NVCC then exposed one remaining old block_sum call in the global reducer's rank-2 correction reduction; that total is likewise consumed only by thread 0.
2026-07-03T23:02:53.049780,9,2,47667.180,succeeded,37ab139121be029b3308eec0f6982a630eb9aae4,"Completed the shared-helper integration. The separate n176 16x8/column-reflector and n352 32x4/row-reflector solver instantiations pass all 39 official tests with per-matrix selective Xsyev repair. Full metric is 47667.180 us; n176 is 1078.851 us and n352 is 30830.472 us, showing the integrated n176 path is retained while the n352 certificate/integration path needs profiling against its 43973.713-us parent."
2026-07-03T23:07:26.205676,9,3,43704.638,succeeded,c0c430de61ae34c4687f158b5553a8ae0b7bced2,"Fixed the merged n352 padded-factor back-substitution stride, which had forced whole-batch certificate repair. All 39 tests pass; n176 is 1078.731 us and n352 returns to the custom path at 9840.952 us including certification. Aggregate is 43704.638 us versus the n352 parent 43973.713 and the accepted n176 parent 45998.208."
2026-07-03T23:13:57.738404,9,4,43552.859,succeeded,03bc333605d0f0a64bbaee899273b5b8136c5af3,"Kept the two library bmm products but fused residual formation, diagonal subtraction, exact column-L1 reductions, finite checks, value scaling, and per-matrix/global flagging into one 256-thread CUDA block per matrix. All 39 tests pass. N176 improves from 1078.731 to 1014.666 us; n352 measures 10001.788 us versus 9840.952 for the PyTorch reduction chain. Aggregate is 43552.859 us, with unrelated n2048 variance."
2026-07-03T23:19:23.592645,9,5,43511.986,succeeded,86688b0a1c407d2a93820cfabf7ac6d89465bfbe,"Launch the exact fused certificate with 512 threads at n352 so every column is handled concurrently, retaining 256 threads at n176. All official tests pass. N352 improves from 10001.788 to 9880.911 us; n176 is statistically unchanged at 1017.228 us. Aggregate measures 43511.986 us."
2026-07-03T23:25:06.681871,9,6,43374.001,succeeded,7a3df859924a99e9ba5856e96e850d4b2daf0813,"Partition n352 certificate columns across two 256-thread CTAs per matrix, each redundantly reducing the eigenvalue scale but atomically sharing exact unsafe flags; n176 remains one CTA. All tests pass. N352 improves from 9880.911 to 9772.944 us and n176 measures 992.878 us; aggregate reaches 43374.001 us."
2026-07-03T23:28:10.064794,9,7,43383.252,succeeded,74a41c10fb5d2738c9271d2e6b891c9394831131,"Balance n352 certification across three 128-thread partitions covering 128/128/96 columns and 120 CTAs, while retaining n176's one 256-thread block. All tests pass. N352 improves from 9772.944 to 9720.203 us; n176 is stable at 992.369 us. Aggregate measures 43383.252 us because unrelated shapes vary."
2026-07-03T23:34:39.865017,9,8,43336.047,succeeded,3ab757e1a7e29566427bebd45a196d06e0f2be93,"Cache the exact certificate's Gram, AQ, and flag tensors per device/batch/size and fill them through at::bmm_out, removing repeated product-buffer allocation while retaining identical math and flags. All tests pass. N176 is 988.054 us, n352 9757.878 us (within noise of 992.369/9720.203), and aggregate measures 43336.047 us."
2026-07-03T23:36:43.326430,9,N/A,N/A,brief_stop,N/A,"Integrated parent 481a7600's fastest n352 panel/global reducer and 32-pair four-lane padded solver with parent fd205cd6's accepted n176 lower-triangle reducer and 16-pair eight-lane column-reflector solver. Final commit 3ab757e1a65a6b29ec96a0ab327b03cd8f6e6d06 passes all 39 official tests, 15 adversarial families at each custom size, and mixed batches where exact device flags selectively repair only 2/4 matrices. Final metric is 43336.047 us; n176=988.054 us and n352=9757.878 us versus the first parent's 43973.713 aggregate/9479.157 n352 and the accepted n176 parent's 45998.208 aggregate/1064.497 n176. The exact certificate retains two library bmm products, fuses L1 residuals/finite checks/flags, uses one 256-thread CTA at n176 and three balanced 128-thread CTAs at n352, and reuses its product workspace. Final profiles: /home/shadeform/gpumode/autocuda/profiles/2026-07-03-13-39-25/brief-9-final-3ab757e1a65a6b29ec96a0ab327b03cd8f6e6d06-n176.nsys-rep and ...-n352.nsys-rep. N176 profile per call is 467.9 us reduction, 393.8 us solve, 27.8 us certificate reduction plus 32.1 us certificate GEMMs; n352 is 4.415 ms reduction, 3.559 ms solve, 1.249 ms panel, 74.5 us certificate reduction plus about 135 us certificate GEMMs. Please keep the tree moving: concrete openings are overlapping the two independent certificate GEMMs, emitting a tridiagonal eigen-residual flag inside the solver to remove the AQ product while retaining the Gram guard, caching/reusing custom solver workspaces, and submitting this exact portable guarded combine remotely before selecting it."
2026-07-03T23:36:55.748584,9,N/A,N/A,brief_stop,N/A,"Correction to the preceding stop record: the exact final commit is 3ab757e1a7e29566427bebd45a196d06e0f2be93. Its exact profiles are /home/shadeform/gpumode/autocuda/profiles/2026-07-03-13-39-25/brief-9-final-3ab757e1a7e29566427bebd45a196d06e0f2be93-n176.nsys-rep and /home/shadeform/gpumode/autocuda/profiles/2026-07-03-13-39-25/brief-9-final-3ab757e1a7e29566427bebd45a196d06e0f2be93-n352.nsys-rep. All other measurements and openings in the preceding return message are unchanged: 43336.047 us aggregate, n176=988.054 us, n352=9757.878 us, 39 official tests plus 15 adversarial families per custom size and selective mixed repair all pass. Please use this exact SHA for remote submission and follow-up parents."
