timestamp,agent_id,brief_id,iteration,linalg/qr_py,status,commit,description
2026-06-13T03:49:36.051741,1,,N/A,44709.995,baseline,9c6777cc6109c01fee8f678e6867faf24fe4862a,baseline
2026-06-13T04:01:37.106747,1,0,N/A,N/A,brief_start,N/A,"Bottleneck: at small n (shapes 0,1,2: n=32/176/352, batch 20/40/40) cuSOLVER per-launch overhead dominates (~16us per 32x32 QR). Write a custom load_inline CUDA kernel: one threadblock factors one matrix entirely in shared memory via classic Householder QR, producing H/tau directly, batched across all matrices in a single launch. n=176 (124KB) fits B200 smem; column-tile n=352. Eliminate the launch storm."
2026-06-13T04:05:51.080358,1,0,0,26188.222,succeeded,c7fc57c1f4ee6a457cc46f4f936384399e9a34e5,"Custom smem Householder QR for n<=200 (one block/matrix, right-looking unblocked, smem column-major). shape0 315.6->73.8us (4.3x), shape1 20024->2051us (9.8x). Geomean 44709.995->26188.222 (1.71x). Kernel is 53% of GPU time at 4.4ms/launch for n=176; trailing-update inner loop is O(n^2) serial per thread -> needs parallel rank-1 update."
2026-06-13T04:10:51.943600,1,0,1,21714.845,succeeded,28c7dae740a86f61be2c55ec30796e6e357d1cf0,"Block-parallel trailing update (warp-per-column dots + flat 2D rank-1 update), 256 threads. shape0 73.8->41.0us, shape1 2051->1001us (20x vs baseline). Geomean 21714.845 (2.06x)."
2026-06-13T04:23:44.088643,1,0,2,18936.107,succeeded,429142ef54250ea8c3efb6734f6494d3ffde23d2,"Blocked panel-in-smem QR for n in (234,512]; covers shapes 2,3. Panel PB=32 cols factored in smem, reflectors applied to trailing global submatrix sequentially. shape2 (n=352) 51102->47493us (1.08x), shape3 (n=512,b=640) 1071052->441952us (2.42x). Geomean 18936.107 (2.36x). Trailing update global-mem bound (no GEMM reuse) -> next WY+GEMM."
2026-06-13T04:43:35.656017,1,0,3,N/A,validation_error,a25322b8b4ae2583271934f1b18d94911c00f36c,"WY/T-factor GEMM trailing update for blocked kernel: A2-=V T(V^T A2), larft T built in smem + tiled GEMMs. FAILS validation, factor residual ~6500 vs allowed (WY math bug in trailing update). Full-smem path (n<=234) unaffected."
2026-06-13T04:58:10.646782,1,0,4,13043.450,succeeded,bf691dfd8f1ad4b897b1de2d32af543f61b3ea77,"Fix WY trailing update to use T^T (geqrf applies Q_block^T=I-V T^T V^T). WY/GEMM block reflector now correct. shape2 (n=352) 47493->10795us (4.78x vs base), shape3 (n=512,b=640) 441952->142692us (7.5x vs base). Geomean 13043.450 (3.43x). GEMMs still naive FP32 (strided global reads) -> next: tensor cores / better memory access."
2026-06-13T05:11:18.177006,1,0,5,13150.262,succeeded,24a40e4e54c9b6e286442b9081974c7391ed8ebf,"Coalesced warp-tiled WY GEMM (warp owns 32 consecutive trailing cols, reduction over rows outer). Validates. Geomean 13150 (neutral vs iter5 13043). Coalescing global A2 access did NOT help -> kernel is latency/occupancy bound, not bandwidth bound. shape2 11164, shape3 146300. Sets up tensor-core trailing GEMM."
2026-06-13T05:25:46.537822,1,0,6,15889.544,succeeded,9c8f0ef62453551f05f5350c39979c72a6e156e2,"In-smem blocked WY kernel for 48<n<=205: REGRESSION. n=176 1001->3764us (3.7x WORSE). WY/larft/tiling overhead dominates when trailing work small; unblocked full-smem wins for small n. Geomean 15889 (worse than iter6 13150). Reverting dispatch next: unblocked full-smem for n<=234, global blocked above. Crossover for blocking is >176."
2026-06-13T05:27:36.996085,1,0,7,13151.658,succeeded,2eba7b79b7f52accd6ffe1d2bca6c05abe00baf5,"Revert dispatch: unblocked full-smem for n<=236, global blocked WY above. Restores best on-brief result. shape0 41, shape1 1001, shape2 11164, shape3 146319us. Geomean 13151.658 (3.40x vs baseline)."
2026-06-13T05:35:31.078819,1,0,8,12429.596,succeeded,cf075f9f8c8a4b48738fbc557dec3430cba9592e,"Cooperative multi-block WY QR (grid=(NB,B), grid.sync) for under-occupied large-n shapes: NB blocks/matrix use idle SMs. Slice 0 factors panel+T(global scratch); all slices update disjoint trailing chunks. Single cooperative launch. shape2 (n=352,b=40) 11164->7536us (1.48x better, 6.85x vs base). High-batch (n=512,b=640) keeps 1-block path. Geomean 12429.596 (3.60x). Validates all 19."
2026-06-13T05:40:15.541878,1,0,9,12395.554,succeeded,08be6a41ffec827efbaece96cbb19f2a1794d54f,"Coop kernel: every slice self-factors panel+builds T in own smem (no idle slices, no global T scratch/reload, 1 grid.sync/panel). shape2 7536->7382us. Geomean 12395.554 (3.61x). Coop kernel now 23.7% occupancy (was 12.5% one-block); still smem-limited to 25% theoretical."
2026-06-13T05:47:35.243775,1,0,10,12396.461,succeeded,b96afdfab522841951b011b8f49c67fbaf9b7c89,"Refactor dispatch: cooperative for under-occupied n>=256, full-smem unblocked for small/well-occupied, single-block blocked for high-batch large-n. No benchmark change (12396.461, same kernels per shape). Clean foundation; n=512 test shapes now validated through coop path."
2026-06-13T05:49:06.665650,1,0,11,12396.461,succeeded,b96afdfab522841951b011b8f49c67fbaf9b7c89,"Experiment: lowered coop eligibility to n>=128 to route n=176 through cooperative blocked kernel. Result: n=176 1001->2065us WORSE (geomean 13746), confirming crossover is between 176 and 352 (WY/blocking overhead beats occupancy gain at n=176, matches in-smem-blocked finding). Reverted threshold to n>=256; resting state unchanged at 12396.461 (iter11 commit). No net code change."
