timestamp,agent_id,brief_id,iteration,linalg/eigh_py,status,commit,description
2026-06-30T05:38:43.724548,2,,N/A,56238.201,baseline,08291948124036edc19e0409887fa3fe8765a229,baseline
2026-06-30T05:45:54.984107,2,0,N/A,N/A,brief_start,N/A,"Baseline's per-matrix Python loop over cuSOLVER serializes the batch and ignores input structure. Build a Triton input-structure router: a cheap kernel measuring per-matrix off-diagonal and band mass to route diagonal and tightly-banded inputs to a trivial Triton fast path (sorted diagonal as L, permutation/Givens as Q), and route generic dense matrices through a single genuinely-batched eigensolve instead of the per-matrix loop. Emit Q in FP32 and L via Rayleigh quotient. Target launch-overhead and redundant work across the large batches."
2026-06-30T06:01:03.625509,2,0,0,58886.203,succeeded,cef85d36aa9763143340d27cabcda922da09739f,"Router skeleton: batched structure detector + diagonal fast path (sort+permutation Q), dense->cuSOLVER. Validates PASS. 58886us vs 56307 baseline (~4.6% regression from host-sync routing overhead, esp. n=32). Foundation for structure-aware dispatch."
2026-06-30T06:06:22.975042,2,0,1,56422.510,succeeded,b9df0fcd85004ddc210e54258b45b1ad11e84042,"Free router: size-gated detection (<4M elems -> straight to cuSOLVER) + single device->host sync. Back to baseline parity (56422us vs 56307, within noise). Diagonal fast path retained for structured/mixed batches. Foundation for the dense tensor-core path."
2026-06-30T06:14:41.142158,2,0,2,N/A,validation_error,077ac07b8210010cf9a7370a260d290ce454cd14,"Dense SDC via Newton-Schulz matrix-sign (pure GEMM projector) + Rayleigh-Ritz. Measured negative: INVALID (fixed n/2 spectral split != true rank, eigen residual 4.35e3 scaled vs gate) and ~75x slower than cuSOLVER at n=512 (5074ms vs 67ms for b=64; NS sign + matrix_norm SVD dominate). Confirms pure-torch SDC is not viable; the leaf solves still cost ~cuSOLVER and the GEMM glue is expensive."
2026-06-30T06:19:51.091820,2,0,N/A,N/A,brief_stop,N/A,"Best committed: b9df0fc (free router, 56422us = baseline parity). Brief exhausted with strong measured evidence. (1) STRUCTURE ROUTING IS USELESS ON THIS BENCHMARK: every benchmark matrix is 94-99.7% off-diagonal mass; ZERO diagonal/banded matrices in any benchmark shape (measured all 13). The only banded content is ~7% of the two 'mixed' shapes -> <0.5% potential. The diagonal fast path is correct but never fires on the benchmark. (2) I made the router free (size-gate <4M elems + single sync) so it is baseline parity, but it cannot improve the benchmark by itself. (3) DENSE BATCHED SOLVER via libraries/torch is a dead end (all measured): batched QR=1.58s, inv=33ms, cuSOLVER-eigh=171ms, eigvalsh=195ms barely cheaper; my Newton-Schulz SDC dense path was INVALID (fixed n/2 split != true rank) AND ~75x slower (5074ms vs 67ms b=64) because matrix_norm(ord=2) SVD + NS-sign GEMMs dominate and SDC leaf solves still cost ~cuSOLVER. CONCLUSION: beating cuSOLVER REQUIRES a custom non-cuSOLVER Triton/CUDA eigensolver kernel (Jacobi or Householder-tridiag) -- exactly W0/W1's assignments; there is no library/pure-torch shortcut and no 4th dense-eigensolver family. Leaderboard #1=33954us (only 1.66x over baseline), so the target is modest and W0/W1's kernel approach is correct. RECOMMENDATION: re-task me as the COMBINE/dispatch role -- my free router is the ideal vehicle to route by size to W0's small-n kernel and W1's large-n kernel once they land; OR onto a complementary custom kernel (e.g. a batched tridiagonal divide-and-conquer that replaces the serial laed* ~28%, pairing with W1's tridiagonalization). GEMM budget is huge (~500 GEMMs fit in one cuSOLVER call: GEMM 640x512=0.3ms, Cholesky=5ms), so a kernel that expresses O(n^3) as tensor-core GEMMs will win."
2026-06-30T06:26:11.762818,2,1,N/A,N/A,brief_start,N/A,"Reduction is 55% of the cost and one-stage tridiagonalization is capped by its residual BLAS-2 symv. Attack it with a genuinely distinct mechanism: two-stage successive band reduction for the dominant n>=512 shapes. Stage 1 (dense->band) casts >95% of reduction flops as batched BF16 tensor-core GEMM two-sided block updates; stage 2 (band->tridiag) is FP32 batched bulge-chasing. Solve the tridiagonal eigenproblem, then back-transform eigenvectors via WY-blocked tensor-core GEMM through BOTH reflector sets (keep stage-2 back-transform GEMM-heavy or the win is lost). Keep reflector norms FP32; finish with CholeskyQR2 FP32 orthonormalization and L=diag(Q^T A Q). Reuse the size-gated router scaffold for dispatch."
2026-06-30T06:38:11.274370,2,1,0,N/A,validation_error,3f4df5ee77d854ccd496249a9a7cd92b4ea75d4c,"Two-stage SBR stage-1: CholeskyQR2+Yamamoto-HR panel factorization (no column loop, P=I), BF16 tensor-core trailing updates; stage2/3=cuSOLVER-on-band placeholder + CholeskyQR2 cleanup + Rayleigh L. INVALID: passes dense cond=2 but fails ill-conditioned test shapes (rankdef/band/rowscale/spectrum cond=4, eigen residual up to 1.2e4 vs gate ~0.07) -- BF16 reduction precision insufficient. Probe: stage1+placeholder 234ms > cuSOLVER 171ms at b=640 (HR-LU dominates ~63ms overhead)."
2026-06-30T06:44:45.688132,2,1,1,116916.178,succeeded,932530a3191a31ab4095b63d8cbd1e00d2d95739,"Two-stage SBR (CholeskyQR2+Yamamoto-HR stage-1 dense->band in BF16 tensor-core GEMMs) + cuSOLVER-on-band placeholder + CholeskyQR2 cleanup + per-matrix residual-gated cuSOLVER fallback (crash-proofed). VALID on all 39 test shapes. Benchmark 116916us = 2.08x SLOWER than baseline 56307 (n=512 ~390-460ms vs 140-200; n=1024 ~270 vs 105; n=2048 536 vs 187). Measured verdict: pure-torch two-stage SBR not competitive -- HR-LU + band reduction cost ~cuSOLVER's whole reduction, band still solved at full dense-eigh cost (no batched band/tridiag solver), fallback doubles work on hard cases."
2026-06-30T06:47:18.887113,2,1,N/A,N/A,brief_stop,N/A,"SBR brief exhausted (pure-torch design space). KEY POSITIVE RESULT: stage-1 dense->band reduction WORKS and is FAST -- isolated timing 3.9x faster than cuSOLVER's reduction at n=512 (23.8ms bw=128 vs ~94ms), 1.9x at n=1024 (31.4 vs 58.6), 1.2x at n=2048 (87.7 vs 104). Built it with CholeskyQR2 + Yamamoto Householder-reconstruction (torch.linalg.lu, NO per-column loop, permutation=I for diagonally-dominant Q-Phi) so the trailing two-sided update is batched BF16 tensor-core GEMM. This validates the brief's core hypothesis. THE WALL (stages 2-3): solving the reduced band/tridiagonal eigenproblem has NO fast batched primitive in torch -- cuSOLVER ignores structure (measured: eigh on tridiagonal-dense=139ms, band-dense bw32/128=189ms, vs full-dense=191ms, i.e. ~no savings), and there is no batched tridiagonal linear solver (sequential Thomas) for inverse iteration either. So end-to-end with a cuSOLVER-on-band placeholder REGRESSES 2.08x (116916us): the placeholder runs full eigh on the band (profile shows sytrd/laed run 2x), erasing the fast reduction. ROBUSTNESS: BF16 (and even FP32) band reduction fails the ill-conditioned/structured test shapes (rankdef/band/clustered/cond4, eigen residual up to 1.2e4); fixed with shifted-CholeskyQR + LinAlgError fallback + per-matrix residual-gated cuSOLVER recompute (HEAD 932530a is VALID on all 39 tests). CONCLUSION: the only path to realizing the proven stage-1 win is a CUSTOM batched tridiagonal eigensolver kernel (Triton/CUDA) -- stage 2 (band->tridiag bulge-chase, FP32, O(n^2 b)) + a batched symmetric-tridiagonal eigensolver with WY-blocked eigenvector back-transform. RECOMMENDATION: dedicate a worker to that custom tridiagonal-eigensolver kernel; my fast stage-1 (in submission.py _eigh_sbr_impl / _choleskyqr / _hr_reconstruct) is the ready front-end to pair with it. This is the SAME tridiagonal-solve wall W1's one-stage approach faces, so the kernel benefits both."
