timestamp,agent_id,brief_id,iteration,linalg/qr_py,status,commit,description
2026-06-13T03:49:36.051741,2,,N/A,44709.995,baseline,9c6777cc6109c01fee8f678e6867faf24fe4862a,baseline
2026-06-13T04:04:21.998675,2,0,N/A,N/A,brief_start,N/A,"Bottleneck: trailing-update GEMMs run on SIMT FP32 cores (cutlass3x_sm100_simt_sgemm), leaving TF32 tensor cores (~500 TFLOP/s) idle. Implement blocked Householder QR from scratch: factor a b-column panel (b=32/64), form the compact-WY T factor, apply the block reflector to the trailing matrix via cuBLAS GEMM with CUBLAS_TF32_TENSOR_OP_MATH. Maximize the tensor-core trailing fraction; produce native H/tau. Sweep block size."
2026-06-13T04:05:06.932714,2,0,0,N/A,validation_error,e9fe28f106ed6c1304f666deb5e4c33cf8b6fe8b,"Blocked Householder QR from scratch in PyTorch (panel=sequential Householder, compact-WY T, trailing update via batched einsum/bmm) with global TF32 enabled, b=64. Algorithm structurally correct: 17/19 test shapes pass incl all dense 512/1024/2048/4096. band (scaled=28.2) and rowscale (scaled=25.7) fail factor_rtol=20 by a hair - pure TF32 precision shortfall on wide-dynamic-range cases. Next: fix precision."
2026-06-13T04:11:45.793587,2,0,1,98230.101,succeeded,7802b283a9bf4b98f424bd82ac34c9c390574a06,"Blocked Householder QR in PyTorch, FP32 (TF32 off), b=64. PASSES ALL validation (algorithm numerically sound). Geomean 98230us (2.2x worse than baseline 44724). KEY FINDING: shape3 (b640,n512) is 9.3x FASTER (1075141->115009us) via batched-GEMM trailing update - confirms the brief's thesis. But Python-loop panel factorization (b sequential launches/panel) destroys small-batch/large-n: shape6 (b2,n4096) 15x worse, shape0 (n32) 16x worse. Fix: custom-CUDA batched panel kernel + cuBLAS TF32 strided-batched trailing GEMM."
2026-06-13T04:26:04.320190,2,0,2,N/A,validation_error,fad3f59d134d5389e8dc64488a9315eb275126c2,"First custom-CUDA: batched panel_factor_kernel (one CTA/matrix, warp-cooperative Householder) + form_T_kernel + torch.bmm TF32 trailing update, b=64. Builds OK but produces NaN/Inf and huge residuals on ALL shapes - bug in custom kernel(s). Next: isolate via standalone test vs torch.geqrf."
2026-06-13T04:42:13.630066,2,0,3,N/A,validation_error,e3b42cc22f6e14f903a59d0528f4bc0c71ba9123,Fixed the panel_factor_kernel head double-count bug (unit-head term was added by all 32 lanes before warp reduction; now lane-0 only). Custom-CUDA panel+T now NUMERICALLY CORRECT: 17/19 test shapes pass with identical residuals to the FP32 PyTorch reference (iter1). Only band (scaled=28.2) and rowscale (scaled=25.6) fail factor_rtol=20 - pure TF32-trailing-GEMM precision on wide-dynamic-range cases. All 7 benchmark shapes are well-conditioned dense and pass easily. Next: 3xTF32 split-precision trailing GEMM for FP32 accuracy on tensor cores.
2026-06-13T04:45:35.620954,2,0,4,29913.001,succeeded,f8dcc18c920a03f542b8aa770a467d4de8cfe87d,"3xTF32 split-precision trailing GEMM (split FP32 into TF32 hi+lo, 3 tensor-core bmms capture cross terms). PASSES ALL 19 validation shapes (band/rowscale residuals 28->0.03). Geomean 29913us = 1.50x speedup vs baseline 44724. Per-shape vs baseline: n32 2.6x, n176 6.8x, n352 4.4x, n512(shape3) 12.2x, n1024 2.6x FASTER; but n2048 4.9x and n4096 30x SLOWER (one-CTA-per-matrix panel kernel underutilizes GPU at batch=2/8 with huge columns + 3x GEMM cost). Next: multi-CTA panel or hybrid for large-n/small-batch."
2026-06-13T05:00:59.892617,2,0,5,58571.751,succeeded,d05be96a74b272fa59efb07f65e9e8a8d7aa382a,"CRITICAL FINDING: GPU MODE leaderboard rejects any submission whose source contains the substring 'stream' (naive text scan in kernelbot api_utils.py: if 'stream' in submission_code.lower()). My getCurrentCUDAStream() triggered it. Removed explicit stream -> kernels launch on legacy NULL stream. PASSES validation but geomean 58571us (was 29913 with explicit stream) - 2x SLOWER because NULL stream implicitly syncs device-wide with torch.bmm's pool stream, serializing everything. Must do the whole hot loop in single-stream custom CUDA (own cuBLAS handle, no torch.bmm) to be both fast AND submittable. Worker6's multi-stream cuSOLVER (4.66x) will ALSO be rejected."
2026-06-13T05:23:33.004471,2,0,6,33390.265,succeeded,5e239a244f1b42ac631587e6382f96d091be79b8,"All-CUDA single-stream blocked QR: entire hot loop in one C++ call (panel_factor + form_T + build_V + gather_C + 3xTF32 cuBLAS strided-batched GEMM via PRIVATE cublas handle on default queue + scatter_C), zero torch ops in loop. cuBLAS row-major mapping verified. PASSES ALL 19 validation. Geomean 33390us = 1.34x vs baseline. SUBMITTABLE (no stream substring, single stream). vs unsubmittable torch.bmm 29913us. Regressions remain at n2048(4.9x)/n4096(30x) from 1-CTA-per-matrix panel at small batch. Next: profile + fix small-batch panel + cut gather/scatter overhead."
2026-06-13T05:27:50.972508,2,0,7,33390.265,succeeded,5e239a244f1b42ac631587e6382f96d091be79b8,"All-CUDA single-stream blocked QR: entire hot loop in one C++ call (panel_factor + form_T + build_V + gather_C + 3xTF32 cuBLAS strided-batched GEMM via PRIVATE cublas handle on default queue + scatter_C), zero torch ops in loop. cuBLAS row-major mapping verified correct. PASSES ALL 19 validation. Geomean 33390us = 1.34x vs baseline (vs 29913 for the torch.bmm version, but THAT is unsubmittable due to 'stream' text scan; this one is SUBMITTABLE). Gather/scatter + extra kernels add ~10% vs torch.bmm. Per-shape same profile as iter5: huge wins n32-n1024, regressions n2048(4.9x)/n4096(30x) from 1-CTA-per-matrix panel at small batch. Next: profile, then fix small-batch panel + reduce overhead."
2026-06-13T05:30:35.988536,2,0,8,33390.265,succeeded,5e239a244f1b42ac631587e6382f96d091be79b8,"PROFILE (nsys shape3 b640n512, commit 5e239a2): my TF32 trailing GEMM is already FAST (tensorop_tf32gemm only ~1-2% of GPU time - tensor cores working as intended). The bottleneck is now my PANEL: panel_factor_kernel ~26% + form_T_kernel ~5% (the sequential latency-bound parts), both doing per-step GLOBAL memory round-trips. (The big SIMT-sgemm/larft/orgqr/lacpy in the profile are the eval correctness-check's householder_product, not my kernel.) CONCLUSION: blocked structure succeeded - moved bulk to tensor cores; panel is now critical path. Next: shared-memory panel kernel (cache b cols in smem, all Householder steps in smem, write back once) - panel m*b*4<=128KB fits B200 smem for n<=512. Same metric 33390us (profile-only checkpoint)."
2026-06-13T05:37:54.867864,2,0,9,N/A,runtime_error,8aefc062ab3b7f14c16b97b001e7f9a26d98bb89,"Shared-memory panel kernel (cache m*b panel in dynamic smem, all Householder steps in smem). Build OK but launch fails with CUDA invalid argument (async) - the dynamic-smem opt-in (cudaFuncSetAttribute MaxDynamicSharedMemorySize) isn't taking effect for the 128KB n=512 first panel. Next: verify smem_max query + SetAttribute return code, cap to safe limit."
2026-06-13T05:46:24.825061,2,0,10,29686.487,succeeded,6383fd03449e3da4c52d2f556ac366050771e716,"Shared-memory panel kernel: load m*b panel into dynamic smem (opt-in size probed via cudaFuncSetAttribute loop), run all b Householder steps in smem (no per-step global traffic), write back once. Falls back to global-mem panel when m*b*4 > smem_limit (~227KB). PASSES ALL validation. Geomean 29686us = 1.51x (was 33390). Improved n176 (3067->2607), n352 (11655->9260), n1024 (92232->79182). shape3 flat (86629). n2048/4096 still regress (panel>smem, global fallback + tiny batch underutilization). This is the new submittable best. Next: attack n2048/4096 - tile the smem panel or multi-CTA, or accept hybrid."
2026-06-13T05:51:10.790637,2,0,11,14692.363,succeeded,ddbe84ac48efc10199db42edb7b841f6629164ec,"HYBRID dispatch: my blocked-QR (custom smem panel + 3xTF32 cuBLAS trailing GEMM) for n<=1024 OR batch>=128; torch.geqrf (cuSOLVER, single queue, leaderboard-safe) for n>1024 AND batch<128 where the one-CTA-per-matrix panel underutilizes the GPU. PASSES ALL validation. Geomean 14692us = 3.04x vs baseline 44724! Per-shape: n32 212, n176 2609, n352 9277, n512(shape3) 86527, n1024 79192 (all MINE); n2048 77003, n4096 54362 (geqrf). New submittable best. Next: try to beat geqrf on n2048/4096 with a multi-CTA or recursive panel to drop the fallback (fully on-brief)."
