timestamp,brief_id,trial,linalg/cholesky_py,status,commit,description
2026-07-20T14:39:35.033163,86,N/A,N/A,brief_start,N/A,"Replace the batch-4096 n=32, batch-1024 n=64, and batch-256 n=128 paths with persistent multi-matrix warp-group kernels that pack several factorizations per CTA, use vectorized triangular I/O, and specialize register/shared layouts per size. Remove per-matrix block scheduling and launch overhead while preserving every larger-shape winner, fresh inputs, caller ordering, and the full grid."
2026-07-20T14:52:33.454844,86,0,783.774,succeeded,a0a836312b4689e3133d015b7b8211a8292fa86d,"Replaced batch4096/n32's 1024 one-shot CTAs with a 512-CTA grid-stride schedule, so each four-warp CTA factors two groups while reusing its padded shared tiles. Four 8-lane subgroups issue aligned float4 triangular loads/stores around the existing register/shuffle factorization. Wrapped build, all 17 tests, fresh-input guard, and all 15 cells passed. n32 measured 17.453 us versus the retained same-run 16.6-16.8 us range: halving active work warps and reading full float4 rows outweighed lower CTA scheduling. Aggregate was 783.774 us under unrelated n256/n1024/n2048 tails (n2048 mean 2223.743 us, clean floor 1509.952 us)."
2026-07-20T15:01:52.875109,86,1,787.684,succeeded,1e7d0555130f057ac460fc0fbfec442c40ae5a5a,"Raised the persistent n32 grid from 512 to 876 CTAs, prevented compiler unrolling of the grid-stride factor body, skipped wholly upper float4 input chunks, and placed the launch on the caller's current CUDA queue. Wrapped build, all tests, guard, and full grid passed. n32 improved from Trial0 17.453 to 17.317 us, but remained above the same-run retained 16.6-16.8 us range: the one-SM tail still serializes 148 matrix groups and the padded-shared float4 scatter adds work. Aggregate measured 787.684 us with severe unrelated n256 and n2048 outliers; n2048 clean floor remained 1508.272 us."
2026-07-20T15:09:08.060575,86,2,758.724,succeeded,26d95f1f7a926530980dcf44cf0f40fddd512554,"Restored full n32 grid occupancy while retaining four-matrix CTAs, then specialized triangular I/O as aligned float4 row chunks, used 32-bit matrix offsets, restored the size-specific fast-rsqrt pivot, and launched on the caller queue. Wholly upper input chunks are skipped while diagonal-crossing chunks are masked in padded shared memory; output drains remain dense float4. Wrapped build, tests, guard, and full grid passed. n32 reached 16.396 us versus 17.317 for the 876-CTA persistent form and the prior retained 16.6-16.8 us range, showing vector I/O pays only when all matrix work remains concurrently scheduled. Aggregate measured 758.724 us, close to the 757.741 parent amid n2048 tails, with clean floors preserved throughout larger paths."
2026-07-20T15:19:05.544063,86,3,818.713,succeeded,995442b0047631f8a5d1466464c811f7ea57b290,"Replaced the two-matrix n64 padded-row CTA with four independent 64-thread teams in one 256-thread CTA. Four exact 2080-float column-packed lower triangles fit in the parent's 33,280-byte shared footprint; aligned float4 triangular input/output surrounds the same two-barrier-per-pivot register factorization, and packed columns make factor publication contiguous. Wrapped build, all tests, guard, and full grid passed. n64 regressed from 20.947 to 47.680 us: doubled CTA teams preserved total warps but column-offset arithmetic and irregular row gathers more than doubled latency. n32 retained 16.532 us; aggregate measured 818.713 us under additional n1024/n2048 tails."
2026-07-20T15:28:37.562807,86,4,774.233,succeeded,39aa773e49722e4cc6900f034f9c493d59f51489,"Returned n64 to the proven two-matrix padded-row CTA and isolated aligned float4 triangular staging/draining with 32-bit offsets and caller-queue launch. Each 64-thread team stages four rows at a time into LD65 shared memory while retaining the original register factor and two barriers per pivot. Wrapped build, tests, guard, and full grid passed. n64 measured 22.037 us versus 20.947 on Trial2's scalar coalesced columns: fewer global instructions did not repay the scalar scatter/gather around padded rows. This recovered most of packed-four Trial3's 47.680 us regression; n32 held 16.388 us. Aggregate was 774.233 us with unrelated n256/n1024/n2048 tails."
2026-07-20T15:36:28.862246,86,5,756.996,succeeded,9eb5fd3c38b05df81e2b2c7ba151b13c4ab339f8,"Replaced packed-column n64 storage with four full LD65 row-padded tiles in a 66.6-KiB dynamic-shared 256-thread CTA. This halves the parent grid to 256 CTAs while preserving its scalar coalesced I/O, register rows, two barriers per pivot, 32-bit offsets, and caller queue; total launched warps stay unchanged. Wrapped build, tests, guard, and full grid passed. n64 measured 21.223 us versus Trial2's two-matrix 20.947 and packed-four Trial3's 47.680, showing four-way CTA grouping is nearly neutral when regular addressing is preserved but the doubled shared footprint costs 0.276 us. n32 held 16.396 us. Aggregate reached 756.996 us, the branch-best, with favorable untouched n512/n4096 sampling and an n2048 clean floor of 1499.952 us."
2026-07-20T15:44:40.842833,86,6,N/A,runtime_error,b300c0ca9d2a4fd5ed18829482c1cb202102b0fe,"Capped the four-matrix n64 grid at 192 persistent CTAs and added a uniform grid-stride outer loop with an explicit reuse barrier, so 64 CTAs process a second four-matrix group while preserving padded shared layout and caller ordering. Wrapped build and all 17 tests plus fresh-input guard passed. The full benchmark measured n64 at 21.583 us, above uncapped Trial5's 21.223, but emitted no metric because the preceding unchanged n32 cell intermittently failed the benchmark's positive-diagonal check; all later cells ran. This exposes a repeated-call/cache race or stale-output issue rather than an n64 math failure and requires a separate fix/retry trial."
2026-07-20T15:52:13.893592,86,7,773.914,succeeded,f4cddd93082438fcbb08d1321ca48e1b6e7d10b4,"Rebuilt the compact four-matrix n64 CTA with each exact lower triangle packed by row rather than column. Every pivot row is contiguous at a compile-time offset inside the recursive dot loop, row-register gathers are contiguous, and float4 triangular I/O feeds the 33,280-byte four-factor shared allocation. Wrapped build, tests, guard, and full grid passed. n64 improved sharply from column-packed Trial3's 47.680 to 27.388 us, confirming pivot-row locality, but remained 6.441 us above Trial2's two-matrix LD65 layout because triangular factor-column publications and vector scatter/drain lose the padded layout's bank regularity. n32 passed at 16.427 us after Trial6's intermittent failure. Aggregate measured 773.914 us."
2026-07-20T16:01:49.389511,86,8,824.938,succeeded,e35b8afc2ba312b1ef529680843659cc5d3b32d1,"Returned n32/n64 to Trial2, then capped n128's 64-KiB WMMA kernel at 192 CTAs with a non-unrolled grid-stride matrix loop, 32-bit offsets, and an explicit tile-reuse barrier. Sixty-four CTAs factor a second matrix while reusing shared state; the existing float4 triangular I/O and compensated WMMA schedule are unchanged. Wrapped build, tests, guard, and full grid passed. n128 regressed from 56.161 to 93.154 us: even limited serial reuse reduces the active 512-thread/WMMA frontier enough that saved block scheduling cannot hide the second group. n32/n64 held 16.362/21.015 us. Aggregate measured 824.938 us with additional n256/n2048 tails."
